"","county","GEOID","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate"
"21803","Stanislaus","06099002604","2001-2005",69,3,49.62,16.54,"gbd3",4657,213.098561305562,12.8838307923556
"21804","Stanislaus","06099002604","2006-2010",69,12,344.56,28.7133333333333,"gbd3",4657,1479.75091260468,51.5353231694224
"21805","Stanislaus","06099002605","2001-2005",69,2,40.04,20.02,"gbd3",3749,213.603627634036,10.669511869832
"21806","Stanislaus","06099002605","2006-2010",69,18,525.31,29.1838888888889,"gbd3",3749,2802.40064017071,96.0256068284876
"21807","Stanislaus","06099002605","2011-2015",69,14,429.05,30.6464285714286,"gbd3",3749,2288.8770338757,74.6865830888237
"21808","Stanislaus","06099002701","2011-2015",69,16,358.95,22.434375,"gbd3",4199,1709.69278399619,76.208621100262
"21809","Stanislaus","06099002701","2006-2010",69,19,321.02,16.8957894736842,"gbd3",4199,1529.03072160038,90.4977375565611
"21810","Stanislaus","06099002701","2001-2005",69,4,100.84,25.21,"gbd3",4199,480.304834484401,19.0521552750655
"21811","Stanislaus","06099002702","2011-2015",69,19,503.46,26.4978947368421,"gbd3",7683,1310.58180398282,49.4598464141611
"21812","Stanislaus","06099002702","2006-2010",69,14,267.44,19.1028571428571,"gbd3",7683,696.186385526487,36.4440973578029
"21813","Stanislaus","06099002702","2001-2005",69,3,25.19,8.39666666666667,"gbd3",7683,65.5733437459326,7.80944943381492
"21814","Stanislaus","06099002801","2001-2005",69,2,51.32,25.66,"gbd3",5382,190.709773318469,7.43218134522482
"21815","Stanislaus","06099002801","2006-2010",69,22,508.21,23.1004545454545,"gbd3",5382,1888.55444072835,81.7539947974731
"21816","Stanislaus","06099002801","2011-2015",69,15,296.73,19.782,"gbd3",5382,1102.67558528428,55.7413600891862
"21817","Stanislaus","06099002802","2011-2015",69,31,660.91,21.3196774193548,"gbd3",6480,2039.84567901235,95.679012345679
"21818","Stanislaus","06099002802","2001-2005",69,5,175.24,35.048,"gbd3",6480,540.864197530864,15.4320987654321
"21819","Stanislaus","06099002802","2006-2010",69,23,496.54,21.5886956521739,"gbd3",6480,1532.53086419753,70.9876543209877
"21820","Stanislaus","06099002803","2011-2015",69,14,382.24,27.3028571428571,"gbd3",2734,2796.19604974396,102.414045354792
"21821","Stanislaus","06099002803","2001-2005",69,3,90.33,30.11,"gbd3",2734,660.790051207023,21.945866861741
"21822","Stanislaus","06099002803","2006-2010",69,14,316.02,22.5728571428571,"gbd3",2734,2311.7776152158,102.414045354792
"21823","Stanislaus","06099002901","2006-2010",69,22,395.77,17.9895454545455,"gbd3",4624,1711.80795847751,95.1557093425606
"21824","Stanislaus","06099002901","2001-2005",69,5,137.49,27.498,"gbd3",4624,594.679930795848,21.6262975778547
"21825","Stanislaus","06099002901","2011-2015",69,19,339.18,17.8515789473684,"gbd3",4624,1467.04152249135,82.1799307958478
"21826","Stanislaus","06099002902","2006-2010",69,32,634.04,19.81375,"gbd3",7631,1661.74813261696,83.868431398244
"21827","Stanislaus","06099002902","2001-2005",69,4,53.93,13.4825,"gbd3",7631,141.344515790853,10.4835539247805
"21828","Stanislaus","06099002902","2011-2015",69,50,1044.82,20.8964,"gbd3",7631,2738.35670292229,131.044424059756
"21829","Stanislaus","06099003001","2006-2010",69,20,352.93,17.6465,"gbd3",10046,702.62791160661,39.8168425243878
"21830","Stanislaus","06099003001","2001-2005",69,3,73.15,24.3833333333333,"gbd3",10046,145.630101532948,5.97252637865817
"21831","Stanislaus","06099003001","2011-2015",69,25,592.94,23.7176,"gbd3",10046,1180.44993032053,49.7710531554848
"21832","Stanislaus","06099003002","2001-2005",69,9,223.42,24.8244444444444,"gbd3",7525,593.8073089701,23.9202657807309
"21833","Stanislaus","06099003002","2006-2010",69,23,501.52,21.8052173913043,"gbd3",7525,1332.94352159468,61.1295681063123
"21834","Stanislaus","06099003002","2011-2015",69,22,583.75,26.5340909090909,"gbd3",7525,1551.4950166113,58.4717607973422
"21835","Stanislaus","06099003100","2001-2005",69,8,229.98,28.7475,"gbd3",3961,1161.22191365817,40.3938399394092
"21836","Stanislaus","06099003100","2011-2015",69,16,317.16,19.8225,"gbd3",3961,1601.41378439788,80.7876798788185
"21837","Stanislaus","06099003100","2006-2010",69,22,455.5,20.7045454545455,"gbd3",3961,2299.92426155011,111.083059833375
"21838","Stanislaus","06099003201","2001-2005",69,1,46.28,46.28,"gbd3",4599,201.261143726897,4.34877147205914
"21839","Stanislaus","06099003201","2006-2010",69,11,281.95,25.6318181818182,"gbd3",4599,1226.13611654708,47.8364861926506
"21840","Stanislaus","06099003201","2011-2015",69,16,284.53,17.783125,"gbd3",4599,1237.35594694499,69.5803435529463
"21841","Stanislaus","06099003202","2011-2015",69,43,1083.56,25.1990697674419,"gbd3",16849,1286.20096148139,51.0416048430174
"21842","Stanislaus","06099003202","2006-2010",69,30,707.48,23.5826666666667,"gbd3",16849,839.788711496231,35.6104219835005
"21843","Stanislaus","06099003202","2001-2005",69,3,62.33,20.7766666666667,"gbd3",16849,73.9865867410529,3.56104219835005
"21844","Stanislaus","06099003300","2011-2015",69,10,189.74,18.974,"gbd3",5352,709.043348281016,37.3692077727952
"21845","Stanislaus","06099003300","2006-2010",69,9,123.2,13.6888888888889,"gbd3",5352,460.388639760837,33.6322869955157
"21846","Stanislaus","06099003300","2001-2005",69,1,91.94,91.94,"gbd3",5352,343.572496263079,3.73692077727952
"21847","Stanislaus","06099003400","2011-2015",69,7,98.46,14.0657142857143,"gbd3",1606,1226.15193026152,87.173100871731
"21848","Stanislaus","06099003400","2006-2010",69,4,39.82,9.955,"gbd3",1606,495.890410958904,49.813200498132
"21849","Stanislaus","06099003500","2001-2005",69,8,173.46,21.6825,"gbd3",10788,321.579532814238,14.8312940304042
"21850","Stanislaus","06099003500","2006-2010",69,30,824.95,27.4983333333333,"gbd3",10788,1529.38450129774,55.6173526140156
"21851","Stanislaus","06099003500","2011-2015",69,31,825.41,26.6261290322581,"gbd3",10788,1530.23730070449,57.4712643678161
"21852","Stanislaus","06099003603","2011-2015",69,12,186.44,15.5366666666667,"gbd3",3834,972.561293688054,62.5978090766823
"21853","Stanislaus","06099003603","2006-2010",69,15,378.04,25.2026666666667,"gbd3",3834,1972.03964527908,78.2472613458529
"21854","Stanislaus","06099003603","2001-2005",69,3,60.89,20.2966666666667,"gbd3",3834,317.631716223266,15.6494522691706
"21855","Stanislaus","06099003604","2011-2015",69,23,545.77,23.7291304347826,"gbd3",9222,1183.62611147257,49.8807200173498
"21856","Stanislaus","06099003604","2001-2005",69,3,39.08,13.0266666666667,"gbd3",9222,84.7538494903492,6.50618087182824
"21857","Stanislaus","06099003604","2006-2010",69,17,379.12,22.3011764705882,"gbd3",9222,822.207764042507,36.8683582736933
"21858","Stanislaus","06099003605","2001-2005",69,3,41.84,13.9466666666667,"gbd3",8419,99.3942273429148,7.12673714217841
"21859","Stanislaus","06099003605","2006-2010",69,22,495.25,22.5113636363636,"gbd3",8419,1176.50552322129,52.2627390426416
"21860","Stanislaus","06099003605","2011-2015",69,40,827.79,20.69475,"gbd3",8419,1966.48057964129,95.0231618957121
"21861","Stanislaus","06099003606","2001-2005",69,5,143.19,28.638,"gbd3",11267,254.175911955268,8.87547705689181
"21862","Stanislaus","06099003606","2006-2010",69,20,516.1,25.805,"gbd3",11267,916.126741812372,35.5019082275672
"21863","Stanislaus","06099003606","2011-2015",69,25,531.91,21.2764,"gbd3",11267,944.191000266264,44.377385284459
"21864","Stanislaus","06099003700","2011-2015",69,18,440.39,24.4661111111111,"gbd3",4793,1837.63822240768,75.1095347381598
"21865","Stanislaus","06099003700","2006-2010",69,19,509.27,26.8036842105263,"gbd3",4793,2125.05737533904,79.2822866680576
"21866","Stanislaus","06099003802","2001-2005",69,6,96.34,16.0566666666667,"gbd3",5438,354.32144170651,22.0669363736668
"21867","Stanislaus","06099003802","2011-2015",69,25,518,20.72,"gbd3",5438,1905.11217359323,91.9455682236116
"21868","Stanislaus","06099003802","2006-2010",69,21,429.5,20.452380952381,"gbd3",5438,1579.62486208165,77.2342773078338
"21869","Stanislaus","06099003803","2006-2010",69,10,285.36,28.536,"gbd3",2888,1976.17728531856,69.2520775623269
"21870","Stanislaus","06099003803","2011-2015",69,8,129.96,16.245,"gbd3",2888,900,55.4016620498615
"21871","Stanislaus","06099003804","2011-2015",69,39,805.3,20.6487179487179,"gbd3",6708,2401.0137149672,116.279069767442
"21872","Stanislaus","06099003804","2001-2005",69,9,200.83,22.3144444444444,"gbd3",6708,598.777579010137,26.8336314847943
"21873","Stanislaus","06099003804","2006-2010",69,27,578.6,21.4296296296296,"gbd3",6708,1725.10435301133,80.5008944543828
"21874","Stanislaus","06099003805","2006-2010",69,8,260.54,32.5675,"gbd3",2690,1937.10037174721,59.4795539033457
"21875","Stanislaus","06099003805","2001-2005",69,2,23.17,11.585,"gbd3",2690,172.267657992565,14.8698884758364
"21876","Stanislaus","06099003805","2011-2015",69,7,223.62,31.9457142857143,"gbd3",2690,1662.60223048327,52.0446096654275
"21877","Stanislaus","06099003904","2001-2005",69,5,61.28,12.256,"gbd3",4674,262.216516902011,21.3949507916132
"21878","Stanislaus","06099003904","2011-2015",69,22,583.33,26.515,"gbd3",4674,2496.06332905434,94.137783483098
"21879","Stanislaus","06099003904","2006-2010",69,33,703.68,21.3236363636364,"gbd3",4674,3011.03979460847,141.206675224647
"21880","Stanislaus","06099003905","2006-2010",69,21,347.94,16.5685714285714,"gbd3",3756,1852.71565495208,111.821086261981
"21881","Stanislaus","06099003905","2011-2015",69,16,275.39,17.211875,"gbd3",3756,1466.40042598509,85.1970181043664
"21882","Stanislaus","06099003905","2001-2005",69,1,8.16,8.16,"gbd3",3756,43.4504792332268,5.3248136315229
"21883","Stanislaus","06099003906","2006-2010",69,21,431.87,20.5652380952381,"gbd3",5167,1671.64699051674,81.2850783820399
"21884","Stanislaus","06099003906","2011-2015",69,17,335.65,19.7441176470588,"gbd3",5167,1299.20650280627,65.8022063092704
"21885","Stanislaus","06099003906","2001-2005",69,3,83.65,27.8833333333333,"gbd3",5167,323.785562221792,11.6121540545771
"21886","Stanislaus","06099003907","2011-2015",69,66,1289.04,19.5309090909091,"gbd3",7687,3353.81813451281,171.718485755171
"21887","Stanislaus","06099003907","2006-2010",69,62,1301.26,20.988064516129,"gbd3",7687,3385.61207232991,161.311304800312
"21888","Stanislaus","06099003907","2001-2005",69,14,228.17,16.2978571428571,"gbd3",7687,593.651619617536,36.425133342006
"21889","Stanislaus","06099003908","2006-2010",69,14,281.72,20.1228571428571,"gbd3",2322,2426.52885443583,120.585701981051
"21890","Stanislaus","06099003908","2011-2015",69,21,603.21,28.7242857142857,"gbd3",2322,5195.60723514212,180.878552971576
"21891","Stanislaus","06099003908","2001-2005",69,2,23.17,11.585,"gbd3",2322,199.569336778639,17.2265288544358
"21892","Stanislaus","06099003909","2001-2005",69,1,10.03,10.03,"gbd3",5625,35.6622222222222,3.55555555555556
"21893","Stanislaus","06099003909","2011-2015",69,32,713.24,22.28875,"gbd3",5625,2535.96444444444,113.777777777778
"21894","Stanislaus","06099003909","2006-2010",69,23,567.19,24.6604347826087,"gbd3",5625,2016.67555555556,81.7777777777778
"21895","Stanislaus","06099004000","2006-2010",69,13,165.68,12.7446153846154,"gbd3",3770,878.93899204244,68.9655172413793
"21896","Stanislaus","06099004000","2001-2005",69,2,29.63,14.815,"gbd3",3770,157.188328912467,10.6100795755968
"21897","Stanislaus","06099004000","2011-2015",69,14,194.01,13.8578571428571,"gbd3",3770,1029.23076923077,74.2705570291777
"21898","Sutter","06101050101","2001-2005",69,7,134.92,19.2742857142857,"gbd3",7106,379.735434843794,19.7016605685336
"21899","Sutter","06101050101","2006-2010",69,41,830.36,20.2526829268293,"gbd3",7106,2337.06726709823,115.39544047284
"21900","Sutter","06101050101","2011-2015",69,28,717.21,25.6146428571429,"gbd3",7106,2018.60399662257,78.8066422741345
"21901","Sutter","06101050102","2006-2010",69,64,1195.82,18.6846875,"gbd3",4286,5580.12132524498,298.646756882874
"21902","Sutter","06101050102","2001-2005",69,15,340.06,22.6706666666667,"gbd3",4286,1586.84087727485,69.9953336444237
"21903","Sutter","06101050102","2011-2015",69,46,758.74,16.494347826087,"gbd3",4286,3540.550629958,214.652356509566
"21904","Sutter","06101050201","2011-2015",69,9,153.19,17.0211111111111,"gbd3",3225,950.015503875969,55.8139534883721
"21905","Sutter","06101050201","2006-2010",69,22,508.83,23.1286363636364,"gbd3",3225,3155.53488372093,136.434108527132
"21906","Sutter","06101050202","2011-2015",69,19,376.25,19.8026315789474,"gbd3",3737,2013.64731067701,101.685844260102
"21907","Sutter","06101050202","2006-2010",69,20,456.24,22.812,"gbd3",3737,2441.74471501204,107.037730800107
"21908","Sutter","06101050202","2001-2005",69,4,82.08,20.52,"gbd3",3737,439.282847203639,21.4075461600214
"21909","Sutter","06101050301","2006-2010",69,14,214.26,15.3042857142857,"gbd3",2336,1834.41780821918,119.86301369863
"21910","Sutter","06101050301","2001-2005",69,2,24.25,12.125,"gbd3",2336,207.619863013699,17.1232876712329
"21911","Sutter","06101050301","2011-2015",69,11,126.84,11.5309090909091,"gbd3",2336,1085.95890410959,94.1780821917808
"21912","Sutter","06101050302","2001-2005",69,9,152.72,16.9688888888889,"gbd3",6752,452.369668246445,26.6587677725118
"21913","Sutter","06101050302","2011-2015",69,23,599.63,26.0708695652174,"gbd3",6752,1776.15521327014,68.1279620853081
"21914","Sutter","06101050302","2006-2010",69,18,400.55,22.2527777777778,"gbd3",6752,1186.46327014218,53.3175355450237
"21915","Sutter","06101050401","2001-2005",69,5,138.07,27.614,"gbd3",4944,558.535598705502,20.2265372168285
"21916","Sutter","06101050401","2006-2010",69,14,275.34,19.6671428571429,"gbd3",4944,1113.83495145631,56.6343042071197
"21917","Sutter","06101050401","2011-2015",69,11,225.68,20.5163636363636,"gbd3",4944,912.94498381877,44.4983818770227
"21918","Sutter","06101050402","2006-2010",69,15,412.57,27.5046666666667,"gbd3",4309,1914.92225574379,69.6217219772569
"21919","Sutter","06101050402","2011-2015",69,15,290.38,19.3586666666667,"gbd3",4309,1347.78370851706,69.6217219772569
"21920","Sutter","06101050402","2001-2005",69,1,13.63,13.63,"gbd3",4309,63.2629380366674,4.64144813181713
"21921","Sutter","06101050403","2001-2005",69,4,104.88,26.22,"gbd3",3766,556.983536909187,21.2426978226235
"21922","Sutter","06101050403","2006-2010",69,5,77.47,15.494,"gbd3",3766,411.41795007966,26.5533722782793
"21923","Sutter","06101050403","2011-2015",69,4,83.98,20.995,"gbd3",3766,445.99044078598,21.2426978226235
"21924","Sutter","06101050501","2006-2010",69,21,339.1,16.147619047619,"gbd3",6182,1097.05596894209,67.939178259463
"21925","Sutter","06101050501","2001-2005",69,5,119.47,23.894,"gbd3",6182,386.509220317049,16.1759948236817
"21926","Sutter","06101050501","2011-2015",69,25,637.26,25.4904,"gbd3",6182,2061.66289226787,80.8799741184083
"21927","Sutter","06101050503","2001-2005",69,2,41.83,20.915,"gbd3",6972,119.994262765347,5.7372346528973
"21928","Sutter","06101050503","2006-2010",69,16,429.31,26.831875,"gbd3",6972,1231.52610441767,45.8978772231784
"21929","Sutter","06101050503","2011-2015",69,23,440.79,19.1647826086957,"gbd3",6972,1264.4578313253,65.978198508319
"21930","Sutter","06101050504","2006-2010",69,26,561.38,21.5915384615385,"gbd3",6644,1689.88561107766,78.266104756171
"21931","Sutter","06101050504","2011-2015",69,29,624.77,21.5437931034483,"gbd3",6644,1880.70439494281,87.2968091511138
"21932","Sutter","06101050504","2001-2005",69,1,27.86,27.86,"gbd3",6644,83.8651414810355,3.01023479831427
"21933","Sutter","06101050601","2001-2005",69,4,73.02,18.255,"gbd3",5601,260.73915372255,14.2831637207641
"21934","Sutter","06101050601","2006-2010",69,18,373.11,20.7283333333333,"gbd3",5601,1332.29780396358,64.2742367434387
"21935","Sutter","06101050601","2011-2015",69,30,519.6,17.32,"gbd3",5601,1855.38296732726,107.123727905731
"21936","Sutter","06101050603","2011-2015",69,36,877.59,24.3775,"gbd3",4727,3713.09498624921,152.316479796911
"21937","Sutter","06101050603","2006-2010",69,36,486.35,13.5097222222222,"gbd3",4727,2057.753331923,152.316479796911
"21938","Sutter","06101050603","2001-2005",69,9,164.95,18.3277777777778,"gbd3",4727,697.905648402792,38.0791199492278
"21939","Sutter","06101050604","2011-2015",69,15,376.03,25.0686666666667,"gbd3",4100,1834.29268292683,73.1707317073171
"21940","Sutter","06101050604","2006-2010",69,18,319.18,17.7322222222222,"gbd3",4100,1556.9756097561,87.8048780487805
"21941","Sutter","06101050604","2001-2005",69,3,66.71,22.2366666666667,"gbd3",4100,325.414634146341,14.6341463414634
"21942","Sutter","06101050701","2001-2005",69,1,3.7,3.7,"gbd3",4107,18.018018018018,4.86973459946433
"21943","Sutter","06101050701","2011-2015",69,17,363.75,21.3970588235294,"gbd3",4107,1771.36596055515,82.7854881908936
"21944","Sutter","06101050701","2006-2010",69,22,482.59,21.9359090909091,"gbd3",4107,2350.08522035549,107.134161188215
"21945","Sutter","06101050702","2001-2005",69,4,155.39,38.8475,"gbd3",6005,517.535387177352,13.3222314737719
"21946","Sutter","06101050702","2006-2010",69,31,571.44,18.4335483870968,"gbd3",6005,1903.21398834305,103.247293921732
"21947","Sutter","06101050702","2011-2015",69,22,480.23,21.8286363636364,"gbd3",6005,1599.43380516236,73.2722731057452
"21948","Sutter","06101050800","2011-2015",69,10,194.86,19.486,"gbd3",3646,1068.89742183214,54.8546352166758
"21949","Sutter","06101050800","2001-2005",69,4,89.75,22.4375,"gbd3",3646,492.320351069665,21.9418540866703
"21950","Sutter","06101050800","2006-2010",69,14,385.72,27.5514285714286,"gbd3",3646,2115.85298957762,76.7964893033461
"21951","Sutter","06101050900","2011-2015",69,8,159.36,22.7657142857143,"gbd3",1696,1879.24528301887,94.3396226415094
"21952","Sutter","06101050900","2006-2010",69,6,98.96,16.4933333333333,"gbd3",1696,1166.98113207547,70.7547169811321
"21953","Sutter","06101050900","2001-2005",69,2,45.97,22.985,"gbd3",1696,542.099056603774,23.5849056603774
"21954","Sutter","06101051000","2006-2010",69,6,96.05,16.0083333333333,"gbd3",2375,808.842105263158,50.5263157894737
"21955","Sutter","06101051000","2001-2005",69,1,13.63,13.63,"gbd3",2375,114.778947368421,8.42105263157895
"21956","Sutter","06101051000","2011-2015",69,11,223.34,20.3036363636364,"gbd3",2375,1880.75789473684,92.6315789473684
"21957","Sutter","06101051100","2001-2005",69,1,25.96,25.96,"gbd3",2731,190.113511534237,7.32332478945441
"21958","Sutter","06101051100","2006-2010",69,6,69.52,11.5866666666667,"gbd3",2731,509.117539362871,43.9399487367265
"21959","Sutter","06101051100","2011-2015",69,11,259.32,23.5745454545455,"gbd3",2731,1899.08458440132,80.5565726839985
"21960","Tehama","06103000100","2011-2015",69,30,675.77,22.5256666666667,"gbd3",4278,3159.28003740065,140.252454417952
"21961","Tehama","06103000100","2001-2005",69,2,38.75,19.375,"gbd3",4278,181.159420289855,9.35016362786349
"21962","Tehama","06103000100","2006-2010",69,29,572.72,19.7489655172414,"gbd3",4278,2677.51285647499,135.577372604021
"21963","Tehama","06103000200","2006-2010",69,2,47.25,23.625,"gbd3",8131,116.221866929037,4.91944410281638
"21964","Tehama","06103000300","2001-2005",69,4,35.2,8.8,"gbd3",4828,145.816072908036,16.5700082850041
"21965","Tehama","06103000300","2011-2015",69,22,441.35,20.0613636363636,"gbd3",4828,1828.29328914664,91.1350455675228
"21966","Tehama","06103000300","2006-2010",69,18,435.95,24.2194444444444,"gbd3",4828,1805.92377796189,74.5650372825186
"21967","Tehama","06103000400","2011-2015",69,43,882.54,20.5241860465116,"gbd3",5603,3150.24094235231,153.4892022131
"21968","Tehama","06103000400","2006-2010",69,16,380.73,23.795625,"gbd3",5603,1359.02195252543,57.1122612885954
"21969","Tehama","06103000400","2001-2005",69,4,75.33,18.8325,"gbd3",5603,268.891665179368,14.2780653221488
"21970","Tehama","06103000500","2006-2010",69,29,752.23,25.9389655172414,"gbd3",5048,2980.30903328051,114.896988906498
"21971","Tehama","06103000500","2001-2005",69,5,105.53,21.106,"gbd3",5048,418.10618066561,19.8098256735341
"21972","Tehama","06103000500","2011-2015",69,35,915.7,26.1628571428571,"gbd3",5048,3627.97147385103,138.668779714739
"21973","Tehama","06103000600","2006-2010",69,43,862.81,20.0653488372093,"gbd3",4853,3555.77992994024,177.209973212446
"21974","Tehama","06103000600","2011-2015",69,44,920.36,20.9172727272727,"gbd3",4853,3792.95281269318,181.331135380177
"21975","Tehama","06103000600","2001-2005",69,11,172.32,15.6654545454545,"gbd3",4853,710.158664743458,45.3327838450443
"21976","Tehama","06103000700","2001-2005",69,7,86.27,12.3242857142857,"gbd3",8521,202.487970895435,16.4299964792865
"21977","Tehama","06103000700","2006-2010",69,47,923.51,19.6491489361702,"gbd3",8521,2167.60943551226,110.315690646638
"21978","Tehama","06103000700","2011-2015",69,66,1279.29,19.3831818181818,"gbd3",8521,3002.67574228377,154.91139537613
"21979","Tehama","06103000800","2011-2015",69,23,457.48,19.8904347826087,"gbd3",3962,2309.33871781928,116.102978293791
"21980","Tehama","06103000800","2006-2010",69,24,600.83,25.0345833333333,"gbd3",3962,3032.96314992428,121.150933871782
"21981","Tehama","06103000800","2001-2005",69,5,113.37,22.674,"gbd3",3962,572.28672387683,25.2397778899546
"21982","Tehama","06103000900","2011-2015",69,22,616.04,28.0018181818182,"gbd3",3711,3320.07545136082,118.566424144435
"21983","Tehama","06103000900","2006-2010",69,20,364.34,18.217,"gbd3",3711,1963.56777149016,107.787658313123
"21984","Tehama","06103000900","2001-2005",69,3,112.85,37.6166666666667,"gbd3",3711,608.191862031797,16.1681487469685
"21985","Tehama","06103001000","2006-2010",69,34,795.12,23.3858823529412,"gbd3",6310,2520.19017432647,107.765451664025
"21986","Tehama","06103001000","2011-2015",69,39,799.75,20.5064102564103,"gbd3",6310,2534.86529318542,123.613312202853
"21987","Tehama","06103001000","2001-2005",69,3,38.33,12.7766666666667,"gbd3",6310,121.48969889065,9.50871632329635
"21988","Tehama","06103001100","2006-2010",69,35,743.47,21.242,"gbd3",7907,1880.53623371696,88.5291513848489
"21989","Tehama","06103001100","2001-2005",69,2,63.92,31.96,"gbd3",7907,161.679524471987,5.05880865056279
"21990","Tehama","06103001100","2011-2015",69,27,494.51,18.3151851851852,"gbd3",7907,1250.8157328949,68.2939167825977
"21991","Trinity","06105000101","2001-2005",69,2,97.51,48.755,"gbd3",2628,742.085235920852,15.220700152207
"21992","Trinity","06105000101","2011-2015",69,7,105.47,15.0671428571429,"gbd3",2628,802.663622526636,53.2724505327245
"21993","Trinity","06105000101","2006-2010",69,9,205.76,22.8622222222222,"gbd3",2628,1565.90563165906,68.4931506849315
"21994","Trinity","06105000102","2011-2015",69,19,406.87,21.4142105263158,"gbd3",4422,1840.20805065581,85.9339665309815
"21995","Trinity","06105000102","2006-2010",69,16,277.67,17.354375,"gbd3",4422,1255.85707824514,72.3654454997739
"21996","Trinity","06105000102","2001-2005",69,4,73.94,18.485,"gbd3",4422,334.41881501583,18.0913613749435
"21997","Trinity","06105000200","2006-2010",69,4,84.42,21.105,"gbd3",2314,729.645635263613,34.5721694036301
"21998","Trinity","06105000200","2011-2015",69,6,143.17,23.8616666666667,"gbd3",2314,1237.42437337943,51.8582541054451
"21999","Trinity","06105000300","2006-2010",69,11,184.02,16.7290909090909,"gbd3",3216,1144.40298507463,68.407960199005
"22000","Trinity","06105000300","2011-2015",69,9,175.1,19.4555555555556,"gbd3",3216,1088.93034825871,55.9701492537313
"22001","Trinity","06105000400","2006-2010",69,1,10.7,10.7,"gbd3",793,269.861286254729,25.2206809583859
"22002","Trinity","06105000400","2011-2015",69,4,88.78,22.195,"gbd3",793,2239.0920554855,100.882723833544
"22003","Tulare","06107000100","2011-2015",69,20,423.07,21.1535,"gbd3",4852,1743.89942291838,82.4402308326463
"22004","Tulare","06107000100","2006-2010",69,21,525.76,25.0361904761905,"gbd3",4852,2167.18878812861,86.5622423742787
"22005","Tulare","06107000100","2001-2005",69,2,22.09,11.045,"gbd3",4852,91.0552349546579,8.24402308326463
"22006","Tulare","06107000201","2001-2005",69,3,65.99,21.9966666666667,"gbd3",9933,132.870230544649,6.04047115675023
"22007","Tulare","06107000201","2006-2010",69,19,430.3,22.6473684210526,"gbd3",9933,866.404912916541,38.2563173260848
"22008","Tulare","06107000201","2011-2015",69,18,433.18,24.0655555555556,"gbd3",9933,872.203765227021,36.2428269405014
"22009","Tulare","06107000202","2011-2015",69,7,122.39,17.4842857142857,"gbd3",2660,920.225563909774,52.6315789473684
"22010","Tulare","06107000202","2006-2010",69,4,55.97,13.9925,"gbd3",2660,420.827067669173,30.0751879699248
"22011","Tulare","06107000301","2006-2010",69,15,285.71,19.0473333333333,"gbd3",6901,828.024923924069,43.4719605854224
"22012","Tulare","06107000301","2001-2005",69,1,10.03,10.03,"gbd3",6901,29.0682509781191,2.89813070569483
"22013","Tulare","06107000301","2011-2015",69,13,262.94,20.2261538461538,"gbd3",6901,762.034487755398,37.6756991740328
"22014","Tulare","06107000302","2011-2015",69,6,89.76,14.96,"gbd3",3439,522.012212852573,34.8938644954929
"22015","Tulare","06107000302","2001-2005",69,2,36.94,18.47,"gbd3",3439,214.829892410584,11.6312881651643
"22016","Tulare","06107000302","2006-2010",69,6,90.66,15.11,"gbd3",3439,527.246292526897,34.8938644954929
"22017","Tulare","06107000401","2011-2015",69,17,518.39,30.4935294117647,"gbd3",6256,1657.25703324808,54.3478260869565
"22018","Tulare","06107000401","2006-2010",69,18,442.47,24.5816666666667,"gbd3",6256,1414.54603580563,57.5447570332481
"22019","Tulare","06107000402","2011-2015",69,29,512.24,17.6634482758621,"gbd3",7489,1367.97970356523,77.4469221524903
"22020","Tulare","06107000402","2001-2005",69,5,125.05,25.01,"gbd3",7489,333.956469488583,13.3529176124983
"22021","Tulare","06107000402","2006-2010",69,15,343.42,22.8946666666667,"gbd3",7489,917.131793296835,40.058752837495
"22022","Tulare","06107000501","2006-2010",69,14,397.11,28.365,"gbd3",6634,1197.19626168224,42.2068133855894
"22023","Tulare","06107000501","2011-2015",69,24,560.53,23.3554166666667,"gbd3",6634,1689.87036478746,72.354537232439
"22024","Tulare","06107000501","2001-2005",69,4,90.33,22.5825,"gbd3",6634,272.324389508592,12.0590895387398
"22025","Tulare","06107000502","2011-2015",69,15,282.67,18.8446666666667,"gbd3",3939,1435.23736989084,76.1614623000762
"22026","Tulare","06107000502","2006-2010",69,9,224.87,24.9855555555556,"gbd3",3939,1141.76186849454,45.6968773800457
"22027","Tulare","06107000502","2001-2005",69,1,28.82,28.82,"gbd3",3939,146.331556232546,5.07743082000508
"22028","Tulare","06107000600","2006-2010",69,10,130.26,14.4733333333333,"gbd3",6195,420.532687651332,32.2841000807103
"22029","Tulare","06107000600","2001-2005",69,4,94.69,23.6725,"gbd3",6195,305.698143664245,12.9136400322841
"22030","Tulare","06107000600","2011-2015",69,18,461.29,25.6272222222222,"gbd3",6195,1489.23325262308,58.1113801452785
"22031","Tulare","06107000701","2011-2015",69,7,131.27,18.7528571428571,"gbd3",2632,997.492401215806,53.1914893617021
"22032","Tulare","06107000701","2006-2010",69,9,221.46,24.6066666666667,"gbd3",2632,1682.82674772036,68.3890577507599
"22033","Tulare","06107000701","2001-2005",69,2,42.63,21.315,"gbd3",2632,323.936170212766,15.1975683890577
"22034","Tulare","06107000702","2001-2005",69,3,99.22,33.0733333333333,"gbd3",5715,347.226596675416,10.498687664042
"22035","Tulare","06107000702","2011-2015",69,14,280.98,20.07,"gbd3",5715,983.307086614173,48.9938757655293
