"","comID","county","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate","rateLCI","rateUCI","comName"
"1055","78.2hhh","Los Angeles","2006-2010",69,336,7678.82,22.853630952381,"gbd3",94993,1616.71281041761,70.7420546777131,63.1779745298773,78.3061348255489,"Altadena West/Pasadena Northwest"
"1056","78.2hhhh","Los Angeles","2006-2010",69,242,5209.44,21.5266115702479,"gbd3",98858,1053.92380990916,48.9591130712739,42.7906928856152,55.1275332569328,"Canoga Park Northeast/Winnetka"
"1057","78.2hhhh","Los Angeles","2001-2005",69,51,1472.2,28.8666666666667,"gbd3",98858,297.841348196403,10.3178296141941,7.48610279024167,13.1495564381465,"Canoga Park Northeast/Winnetka"
"1058","78.2hhhh","Los Angeles","2011-2015",69,244,5204.22,21.3287704918033,"gbd3",98858,1052.86774970159,49.363733840458,43.169876762612,55.5575909183041,"Canoga Park Northeast/Winnetka"
"1059","78.2i","Los Angeles","2011-2015",69,372,7263.98,19.5268279569892,"gbd3",121579,1194.93991561043,61.194778703559,54.9762020839032,67.4133553232149,"El Sereno North/Highland Park/Montecito Heights/Monterey Hills"
"1060","78.2i","Los Angeles","2006-2010",69,351,7969.06,22.7038746438746,"gbd3",121579,1310.92705154673,57.7402347444871,51.6997321114408,63.7807373775334,"El Sereno North/Highland Park/Montecito Heights/Monterey Hills"
"1061","78.2i","Los Angeles","2001-2005",69,88,1941.6,22.0636363636364,"gbd3",121579,319.397264330189,14.4761842094441,11.4516336006143,17.5007348182739,"El Sereno North/Highland Park/Montecito Heights/Monterey Hills"
"1062","78.2ii","Los Angeles","2006-2010",69,411,7639.81,18.5883454987835,"gbd3",98475,1551.62427011932,83.4729626808835,75.4029724657347,91.5429528960323,"Reseda South/Van Nuys Southwest"
"1063","78.2ii","Los Angeles","2001-2005",69,78,1345.17,17.2457692307692,"gbd3",98475,273.200304645849,15.8415841584158,12.3259846218689,19.3571836949628,"Reseda South/Van Nuys Southwest"
"1064","78.2ii","Los Angeles","2011-2015",69,411,8054.29,19.5968126520681,"gbd3",98475,1635.80401117035,83.4729626808835,75.4029724657347,91.5429528960323,"Reseda South/Van Nuys Southwest"
"1065","78.2iii","Los Angeles","2011-2015",69,241,5465.94,22.6802489626556,"gbd3",93533,1168.77251879016,51.5326141575701,45.0264990336293,58.0387292815108,"North Long Beach"
"1066","78.2iii","Los Angeles","2006-2010",69,233,5788.89,24.8450214592275,"gbd3",93533,1237.82836004405,49.8219879614681,43.4247694841581,56.2192064387782,"North Long Beach"
"1067","78.2iii","Los Angeles","2001-2005",69,59,1214.5,20.5847457627119,"gbd3",93533,259.694439395721,12.6158681962516,9.39673291227151,15.8350034802317,"North Long Beach"
"1068","78.2iiii","Los Angeles","2006-2010",69,416,8791.45,21.1332932692308,"gbd3",114491,1535.74516774244,72.6694674690587,65.686284788772,79.6526501493454,"Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North"
"1069","78.2iiii","Los Angeles","2001-2005",69,81,1571.35,19.3993827160494,"gbd3",114491,274.49319160458,14.1495838100811,11.0681755140822,17.23099210608,"Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North"
"1070","78.2iiii","Los Angeles","2011-2015",69,434,8890.8,20.4857142857143,"gbd3",114491,1553.10024368728,75.8138194268545,68.6811581089015,82.9464807448075,"Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North"
"1071","78.2j","Los Angeles","2011-2015",69,547,10981.88,20.076563071298,"gbd3",129865,1691.27632541485,84.2413275324375,77.1817350820736,91.3009199828015,"Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills"
"1072","78.2j","Los Angeles","2006-2010",69,508,10211.51,20.1410453648915,"gbd3",129865,1572.63465906903,78.2350902860663,71.4318184703299,85.0383621018026,"Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills"
"1073","78.2j","Los Angeles","2001-2005",69,85,1709.92,20.1167058823529,"gbd3",129865,263.338081854233,13.0905170754245,10.3076309875394,15.8734031633096,"Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills"
"1074","78.2jj","Los Angeles","2006-2010",69,484,9859.99,20.4564107883817,"gbd3",134276,1468.61538919837,72.0903214275075,65.6678471715152,78.5127956834998,"Sherman Oaks/Studio City/Valley Village"
"1075","78.2jj","Los Angeles","2011-2015",69,444,8766.42,19.7441891891892,"gbd3",134276,1305.73147844738,66.1324436235813,59.9810831692408,72.2838040779218,"Sherman Oaks/Studio City/Valley Village"
"1076","78.2jj","Los Angeles","2001-2005",69,105,1954.63,18.6155238095238,"gbd3",134276,291.136167297209,15.6394292353064,12.6480302581793,18.6308282124335,"Sherman Oaks/Studio City/Valley Village"
"1077","78.2jjj","Los Angeles","2011-2015",69,301,7293.14,24.3104666666667,"gbd3",113170,1288.88221260051,53.1943094459662,47.1849245846068,59.2036943073257,"Long Beach West Central"
"1078","78.2jjj","Los Angeles","2006-2010",69,297,7328.19,24.6740404040404,"gbd3",113170,1295.07643368384,52.4874083237607,46.518086474782,58.4567301727394,"Long Beach West Central"
"1079","78.2jjj","Los Angeles","2001-2005",69,54,1528.81,28.3112962962963,"gbd3",113170,270.17937615976,9.54316514977467,6.99783776105577,12.0884925384936,"Long Beach West Central"
"1080","78.2jjjj","Los Angeles","2001-2005",69,74,1547.23,20.9085135135135,"gbd3",107345,288.272392752341,13.787321253901,10.6460016383246,16.9286408694774,"Norwalk/Studebaker"
"1081","78.2jjjj","Los Angeles","2011-2015",69,367,7969.57,21.7154495912807,"gbd3",107345,1484.85164656016,68.3776608132656,61.3819910751403,75.373330551391,"Norwalk/Studebaker"
"1082","78.2jjjj","Los Angeles","2006-2010",69,371,8256.96,22.3161081081081,"gbd3",107345,1538.39675811635,69.1229214215846,62.0892314592396,76.1566113839296,"Norwalk/Studebaker"
"1083","78.2k","Los Angeles","2011-2015",69,332,7744.65,23.3272590361446,"gbd3",77099,2009.01438410356,86.1230366152609,76.8590400920027,95.3870331385191,"South Central Northwest"
"1084","78.2k","Los Angeles","2006-2010",69,312,7123.07,22.8303525641026,"gbd3",77099,1847.77234464779,80.9349018794018,71.9542752989933,89.9155284598103,"South Central Northwest"
"1085","78.2k","Los Angeles","2001-2005",69,58,1303.56,22.4751724137931,"gbd3",77099,338.152245813824,15.0455907339914,11.1735195004029,18.9176619675799,"South Central Northwest"
"1086","78.2kk","Los Angeles","2011-2015",69,354,7099.36,20.0546892655367,"gbd3",116688,1216.81064034005,60.6746194981489,54.3540891422033,66.9951498540946,"North Hills/Northridge North"
"1087","78.2kk","Los Angeles","2001-2005",69,66,1664.5,25.219696969697,"gbd3",116688,285.290689702454,11.3122171945701,8.58308948956076,14.0413448995795,"North Hills/Northridge North"
"1088","78.2kk","Los Angeles","2006-2010",69,328,6568.23,20.0250914634146,"gbd3",116688,1125.7764294529,56.2182915124092,50.1342970187548,62.3022860060636,"North Hills/Northridge North"
"1089","78.2kkk","Los Angeles","2001-2005",69,131,2603.58,19.8746564885496,"gbd3",131046,397.353601025594,19.9929795644278,16.5693247954079,23.4166343334476,"Belmont Shore/Long Beach East/Long Beach Shoreline/Los Altos/Naples"
"1090","78.2kkk","Los Angeles","2006-2010",69,527,11324.72,21.4890322580645,"gbd3",131046,1728.35798116692,80.4297727515529,73.5628901115441,87.2966553915617,"Belmont Shore/Long Beach East/Long Beach Shoreline/Los Altos/Naples"
"1091","78.2kkk","Los Angeles","2011-2015",69,579,11573.19,20.0228200692042,"gbd3",131046,1766.27901652855,88.3659173114784,81.16821966489,95.5636149580668,"Belmont Shore/Long Beach East/Long Beach Shoreline/Los Altos/Naples"
"1092","78.2kkkk","Los Angeles","2011-2015",69,298,6272.32,21.0480536912752,"gbd3",87926,1426.72702044901,67.7842731387758,60.0882050315118,75.4803412460398,"Santa Monica Central/Sawtelle/West Los Angeles"
"1093","78.2kkkk","Los Angeles","2006-2010",69,324,6386.39,19.7110802469136,"gbd3",87926,1452.67383936492,73.6983372381321,65.6735546432862,81.723119832978,"Santa Monica Central/Sawtelle/West Los Angeles"
"1094","78.2kkkk","Los Angeles","2001-2005",69,71,1505.76,21.2078873239437,"gbd3",87926,342.506198394104,16.1499442713191,12.3933876023552,19.906500940283,"Santa Monica Central/Sawtelle/West Los Angeles"
"1095","78.2l","Los Angeles","2001-2005",69,57,1499.47,26.3064912280702,"gbd3",96174,311.824401605423,11.8535155031505,8.77630054227318,14.9307304640279,"Exposition Park/Leimert Park"
"1096","78.2l","Los Angeles","2006-2010",69,305,6626.02,21.7246557377049,"gbd3",96174,1377.92334726641,63.4267057624722,56.3085034536745,70.5449080712699,"Exposition Park/Leimert Park"
"1097","78.2l","Los Angeles","2011-2015",69,284,6191.7,21.8017605633803,"gbd3",96174,1287.60371826065,59.0596211034167,52.1908415647614,65.9284006420721,"Exposition Park/Leimert Park"
"1098","78.2ll","Los Angeles","2011-2015",69,311,7037.21,22.6276848874598,"gbd3",126341,1114.00258031834,49.2318408117713,43.7602454699582,54.7034361535844,"Arleta/Pacoima West/Panorama City/San Fernando West"
"1099","78.2ll","Los Angeles","2006-2010",69,289,6486.24,22.4437370242215,"gbd3",126341,1026.78307121204,45.7492025549901,40.4746855356249,51.0237195743553,"Arleta/Pacoima West/Panorama City/San Fernando West"
"1100","78.2ll","Los Angeles","2001-2005",69,65,1345.18,20.6950769230769,"gbd3",126341,212.9443331935,10.2896130313991,7.78817093093388,12.7910551318644,"Arleta/Pacoima West/Panorama City/San Fernando West"
"1101","78.2lll","Los Angeles","2006-2010",69,418,9099.53,21.7692105263158,"gbd3",112807,1613.29172835019,74.1088762222202,67.0044308720748,81.2133215723658,"Bixby Knolls/Long Beach Central"
"1102","78.2lll","Los Angeles","2001-2005",69,117,2308.38,19.7297435897436,"gbd3",112807,409.261836588155,20.7433935837315,16.9847169177506,24.5020702497125,"Bixby Knolls/Long Beach Central"
"1103","78.2lll","Los Angeles","2011-2015",69,440,9573.35,21.7576136363636,"gbd3",112807,1697.29715354544,78.0093433918108,70.7203362589895,85.2983505246321,"Bixby Knolls/Long Beach Central"
"1104","78.2m","Los Angeles","2011-2015",69,339,7619.76,22.4771681415929,"gbd3",100638,1514.29082453944,67.3701782626841,60.1985802463244,74.5417762790438,"Bellflower/Paramount South"
"1105","78.2m","Los Angeles","2001-2005",69,77,1731.94,22.4927272727273,"gbd3",100638,344.192054691071,15.302370873825,11.884454348276,18.720287399374,"Bellflower/Paramount South"
"1106","78.2m","Los Angeles","2006-2010",69,314,6700.91,21.3404777070064,"gbd3",100638,1331.68584431328,62.4018760309227,55.4997813366928,69.3039707251527,"Bellflower/Paramount South"
"1107","78.2mm","Los Angeles","2001-2005",69,71,1276.46,17.9783098591549,"gbd3",105049,243.021827908881,13.5175013565098,10.3732638894676,16.6617388235521,"Pasadena South/San Marino/South Pasadena"
"1108","78.2mm","Los Angeles","2006-2010",69,364,7405.6,20.3450549450549,"gbd3",105049,1409.93250768689,69.300992869994,62.181700051526,76.420285688462,"Pasadena South/San Marino/South Pasadena"
"1109","78.2mm","Los Angeles","2011-2015",69,377,7774.71,20.6225729442971,"gbd3",105049,1480.20637987987,71.7760283296366,64.5307205455364,79.0213361137369,"Pasadena South/San Marino/South Pasadena"
"1110","78.2mmm","Los Angeles","2011-2015",69,261,5896.48,22.591877394636,"gbd3",102305,1152.725673232,51.0238991251649,44.8337447400638,57.2140535102661,"Downtown Southeast/Florence North"
"1111","78.2mmm","Los Angeles","2006-2010",69,250,6212.63,24.85052,"gbd3",102305,1214.53105908802,48.8734665949856,42.8151602335706,54.9317729564006,"Downtown Southeast/Florence North"
"1112","78.2mmm","Los Angeles","2001-2005",69,52,1245.5,23.9519230769231,"gbd3",102305,243.487610576218,10.165681051757,7.40266823935414,12.9286938641599,"Downtown Southeast/Florence North"
"1113","78.2n","Los Angeles","2006-2010",69,435,9330.54,21.4495172413793,"gbd3",110093,1695.02874842179,79.0240978082167,71.5979599206724,86.450235695761,"Cerritos/Hawaiian Gardens"
"1114","78.2n","Los Angeles","2001-2005",69,81,1631.72,20.1446913580247,"gbd3",110093,296.425749139364,14.7148320056679,11.510327475705,17.9193365356309,"Cerritos/Hawaiian Gardens"
"1115","78.2n","Los Angeles","2011-2015",69,404,8207.66,20.3159900990099,"gbd3",110093,1491.04121061285,73.3924954356771,66.2358572238002,80.549133647554,"Cerritos/Hawaiian Gardens"
"1116","78.2nn","Los Angeles","2006-2010",69,339,7082.15,20.8912979351032,"gbd3",82954,1707.48848759553,81.7320442654965,73.0316165444655,90.4324719865275,"Montebello North/Monterey Park/South San Gabriel"
"1117","78.2nn","Los Angeles","2011-2015",69,374,7282.56,19.4720855614973,"gbd3",82954,1755.80683270246,90.1704559153266,81.0319214211375,99.3089904095156,"Montebello North/Monterey Park/South San Gabriel"
"1118","78.2nn","Los Angeles","2001-2005",69,75,1460.4,19.472,"gbd3",82954,352.098753526051,18.0823106782072,13.9899737176887,22.1746476387257,"Montebello North/Monterey Park/South San Gabriel"
"1119","78.2nnn","Los Angeles","2001-2005",69,71,1473.47,20.7530985915493,"gbd3",110261,267.269478782162,12.8785336610406,9.88292323055913,15.8741440915221,"Crenshaw/Culver City East/Mid-City South/West Adams"
"1120","78.2nnn","Los Angeles","2011-2015",69,443,9839.26,22.2105191873589,"gbd3",110261,1784.72170577085,80.3547945329718,72.8720998875824,87.8374891783611,"Crenshaw/Culver City East/Mid-City South/West Adams"
"1121","78.2nnn","Los Angeles","2006-2010",69,477,10901.78,22.8548846960168,"gbd3",110261,1977.44986894732,86.5219796664278,78.7574465024893,94.2865128303663,"Crenshaw/Culver City East/Mid-City South/West Adams"
"1122","78.2o","Los Angeles","2001-2005",69,117,2348.29,20.0708547008547,"gbd3",124815,376.283299282939,18.7477466650643,15.3506786951944,22.1448146349342,"Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
"1123","78.2o","Los Angeles","2011-2015",69,621,12518.45,20.1585346215781,"gbd3",124815,2005.92076272884,99.5072707607259,91.6809596902101,107.333581831242,"Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
"1124","78.2o","Los Angeles","2006-2010",69,569,10927.93,19.2055008787346,"gbd3",124815,1751.06036934663,91.1749389095862,83.6834621112163,98.6664157079561,"Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
"1125","78.2oo","Los Angeles","2001-2005",69,43,919.45,21.3825581395349,"gbd3",101899,180.463007487807,8.43972953610928,5.91716438071671,10.9622946915019,"El Monte/Five Points"
"1126","78.2oo","Los Angeles","2011-2015",69,256,5640.96,22.035,"gbd3",101899,1107.1669005584,50.2458316568367,44.0908303805453,56.4008329331281,"El Monte/Five Points"
"1127","78.2oo","Los Angeles","2006-2010",69,218,4963.1,22.7665137614679,"gbd3",101899,974.12143396893,42.787466020275,37.1076219715279,48.4673100690221,"El Monte/Five Points"
"1128","78.2ooo","Los Angeles","2011-2015",69,363,8847.02,24.371955922865,"gbd3",140101,1262.94887259905,51.8197586027223,46.4889859138031,57.1505312916416,"Paramount North/Willowbrook"
"1129","78.2ooo","Los Angeles","2001-2005",69,70,1851.98,26.4568571428571,"gbd3",140101,264.377841699916,9.99279091512552,7.65187469138534,12.3337071388657,"Paramount North/Willowbrook"
"1130","78.2ooo","Los Angeles","2006-2010",69,344,8264.11,24.0235755813953,"gbd3",140101,1179.73604756568,49.1074296400454,43.9180424814852,54.2968167986056,"Paramount North/Willowbrook"
"1131","78.2p","Los Angeles","2011-2015",69,331,8295.58,25.0621752265861,"gbd3",117155,1416.17173829542,56.5063377576715,50.4189459540761,62.5937295612668,"Long Beach Port/San Pedro East/Wilmington"
"1132","78.2p","Los Angeles","2001-2005",69,75,1880.67,25.0756,"gbd3",117155,321.056719730272,12.8035508514361,9.90588775363534,15.7012139492369,"Long Beach Port/San Pedro East/Wilmington"
"1133","78.2p","Los Angeles","2006-2010",69,313,8054.6,25.7335463258786,"gbd3",117155,1375.0330758397,53.4334855533268,47.5139255504487,59.3530455562049,"Long Beach Port/San Pedro East/Wilmington"
"1134","78.2pp","Los Angeles","2001-2005",69,63,1301.4,20.6571428571429,"gbd3",103456,251.585214970616,12.1790906278998,9.17168035779294,15.1865008980066,"Hacienda Heights/Industry Central"
"1135","78.2pp","Los Angeles","2011-2015",69,301,5966.29,19.821561461794,"gbd3",103456,1153.39661305289,58.1889885555212,51.6153525676612,64.7626245433812,"Hacienda Heights/Industry Central"
"1136","78.2pp","Los Angeles","2006-2010",69,295,6419.26,21.8342176870748,"gbd3",103456,1240.96427466749,57.0290751623879,50.5212869379632,63.5368633868126,"Hacienda Heights/Industry Central"
"1137","78.2ppp","Los Angeles","2006-2010",69,244,5382.9,22.0610655737705,"gbd3",105539,1020.0778859,46.2388311429898,40.4370675958489,52.0405946901307,"Pacoima East/Sun Valley West"
"1138","78.2ppp","Los Angeles","2001-2005",69,51,1428.6,28.0117647058824,"gbd3",105539,270.724566274079,9.66467372251016,7.01220543721005,12.3171420078103,"Pacoima East/Sun Valley West"
"1139","78.2ppp","Los Angeles","2011-2015",69,281,6230.16,22.1713879003559,"gbd3",105539,1180.63654194184,53.2504571769678,47.024325924106,59.4765884298295,"Pacoima East/Sun Valley West"
"1140","78.2q","Los Angeles","2006-2010",69,312,7206.86,23.0989102564103,"gbd3",101763,1416.40085296228,61.3189469650069,54.5149285229119,68.1229654071019,"Del Aire/Inglewood West/Los Angeles International Airport"
"1141","78.2q","Los Angeles","2011-2015",69,308,6555.72,21.2848051948052,"gbd3",101763,1288.42899678665,60.5328066193017,53.7725443766752,67.2930688619283,"Del Aire/Inglewood West/Los Angeles International Airport"
"1142","78.2q","Los Angeles","2001-2005",69,69,1464.74,21.228115942029,"gbd3",101763,287.872802492065,13.560920963415,10.361195404137,16.760646522693,"Del Aire/Inglewood West/Los Angeles International Airport"
"1143","78.2qq","Los Angeles","2006-2010",69,396,8617,21.760101010101,"gbd3",122231,1409.95328517316,64.7953465160229,58.4135299824143,71.1771630496316,"Asuza/Charter Oak/Covina"
"1144","78.2qq","Los Angeles","2001-2005",69,81,1560.63,19.267037037037,"gbd3",122231,255.357478871972,13.2535936055501,10.3673084797047,16.1398787313956,"Asuza/Charter Oak/Covina"
"1145","78.2qq","Los Angeles","2011-2015",69,432,9305.2,21.5398148148148,"gbd3",122231,1522.55974343661,70.6858325629341,64.0202425854747,77.3514225403936,"Asuza/Charter Oak/Covina"
"1146","78.2qqq","Los Angeles","2006-2010",69,275,5711.39,20.7686909090909,"gbd3",91337,1250.61913572813,60.216560649025,53.0995487706742,67.3335725273758,"Rosemead/San Gabriel South/South El Monte West/Temple City West"
"1147","78.2qqq","Los Angeles","2011-2015",69,277,4922.94,17.7723465703971,"gbd3",91337,1077.97278211459,60.654499271927,53.5116542346723,67.7973443091818,"Rosemead/San Gabriel South/South El Monte West/Temple City West"
"1148","78.2qqq","Los Angeles","2001-2005",69,53,982.14,18.5309433962264,"gbd3",91337,215.058519548485,11.605373506903,8.48095444639441,14.7297925674116,"Rosemead/San Gabriel South/South El Monte West/Temple City West"
"1149","78.2r","Los Angeles","2001-2005",69,53,1072.37,20.2333962264151,"gbd3",79789,268.801463860933,13.2850392911304,9.70841765494399,16.8616609273167,"Inglewood East/Lennox"
"1150","78.2r","Los Angeles","2006-2010",69,252,6024.19,23.9055158730159,"gbd3",79789,1510.0302046648,63.1666019125443,55.3676662972547,70.965537527834,"Inglewood East/Lennox"
"1151","78.2r","Los Angeles","2011-2015",69,266,5787.56,21.7577443609023,"gbd3",79789,1450.71626414669,66.6758575743523,58.6632129218282,74.6885022268765,"Inglewood East/Lennox"
"1152","78.2rr","Los Angeles","2011-2015",69,444,8788.92,19.7948648648649,"gbd3",112557,1561.68341373704,78.8933606972467,71.5550336596833,86.2316877348101,"Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City"
"1153","78.2rr","Los Angeles","2001-2005",69,74,1741.18,23.5294594594595,"gbd3",112557,309.38635535773,13.1488934495411,10.1530339815911,16.1447529174911,"Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City"
"1154","78.2rr","Los Angeles","2006-2010",69,434,8778.68,20.2273732718894,"gbd3",112557,1559.86389118402,77.1164832040655,69.8612656080585,84.3717008000725,"Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City"
"1155","78.2rrr","Los Angeles","2011-2015",69,458,8739.2,19.0812227074236,"gbd3",104411,1673.99986591451,87.7302199959774,79.6956142607192,95.7648257312357,"La Mirada/Santa Fe Springs South"
"1156","78.2rrr","Los Angeles","2001-2005",69,73,1447.8,19.8328767123288,"gbd3",104411,277.327101550603,13.9832010037257,10.7755045685612,17.1908974388901,"La Mirada/Santa Fe Springs South"
"1157","78.2rrr","Los Angeles","2006-2010",69,402,8671.88,21.5718407960199,"gbd3",104411,1661.10467287929,77.0033808698317,69.4759832397794,84.5307784998841,"La Mirada/Santa Fe Springs South"
"1158","78.2s","Los Angeles","2006-2010",69,293,7190.11,24.5396245733788,"gbd3",87835,1637.18563215119,66.7160015938976,59.076864725649,74.3551384621463,"South Central Southwest"
"1159","78.2s","Los Angeles","2001-2005",69,68,1593.6,23.4352941176471,"gbd3",87835,362.862184778277,15.4835771617237,11.8034321030728,19.1637222203746,"South Central Southwest"
"1160","78.2s","Los Angeles","2011-2015",69,272,6254.96,22.9961764705882,"gbd3",87835,1424.25229122787,61.9343086468947,54.5740185295929,69.2945987641966,"South Central Southwest"
"1161","78.2ss","Los Angeles","2001-2005",69,65,1493.88,22.9827692307692,"gbd3",116306,256.887864770519,11.1774113115402,8.46014224188879,13.8946803811917,"Pomona East and South"
"1162","78.2ss","Los Angeles","2011-2015",69,316,7295.03,23.0855379746835,"gbd3",116306,1254.45462830808,54.339414991488,48.348136486328,60.330693496648,"Pomona East and South"
"1163","78.2ss","Los Angeles","2006-2010",69,257,5483.5,21.419921875,"gbd3",116306,942.943614258938,44.1937647240899,38.7906706566571,49.5968587915227,"Pomona East and South"
"1164","78.2sss","Los Angeles","2006-2010",69,286,6504.06,22.7414685314685,"gbd3",97861,1329.24454072613,58.4502508660243,51.6761531983385,65.22434853371,"Downey Southwest/Lynwood North Central/South Gate East"
"1165","78.2sss","Los Angeles","2001-2005",69,50,959.2,19.184,"gbd3",97861,196.033149058358,10.218575326228,7.38618280142309,13.0509678510329,"Downey Southwest/Lynwood North Central/South Gate East"
"1166","78.2sss","Los Angeles","2011-2015",69,236,5527.27,23.4206355932203,"gbd3",97861,1129.61649686801,48.2316755397962,42.0781438874218,54.3852071921707,"Downey Southwest/Lynwood North Central/South Gate East"
"1167","78.2t","Los Angeles","2006-2010",69,272,5559.26,20.4384558823529,"gbd3",94978,1170.64162227042,57.2764219082314,50.469676320272,64.0831674961908,"Hermosa Beach/Lawndale North/Manhattan Beach/Redondo Beach North"
"1168","78.2t","Los Angeles","2011-2015",69,296,5978.48,20.1975675675676,"gbd3",94978,1258.91890753648,62.3302238413106,55.2295278036166,69.4309198790046,"Hermosa Beach/Lawndale North/Manhattan Beach/Redondo Beach North"
"1169","78.2t","Los Angeles","2001-2005",69,57,1152.34,20.2164912280702,"gbd3",94978,242.654088315189,12.0027795910632,8.88681513984903,15.1187440422774,"Hermosa Beach/Lawndale North/Manhattan Beach/Redondo Beach North"
"1170","78.2tt","Los Angeles","2001-2005",69,107,2410.9,22.5317757009346,"gbd3",120463,400.272282775624,17.7647908486423,14.3987738805357,21.1308078167489,"Claremont/La Verne/Pomona Northwest/San Dimas"
"1171","78.2tt","Los Angeles","2006-2010",69,583,11637.24,19.9609605488851,"gbd3",120463,1932.08537061172,96.793206212696,88.9361711818974,104.650241243495,"Claremont/La Verne/Pomona Northwest/San Dimas"
"1172","78.2tt","Los Angeles","2011-2015",69,577,11606.85,20.15078125,"gbd3",120463,1927.03983795854,95.7970497165105,87.9805499605913,103.61354947243,"Claremont/La Verne/Pomona Northwest/San Dimas"
"1173","78.2ttt","Los Angeles","2001-2005",69,99,2325.92,23.4941414141414,"gbd3",129144,360.205661896797,15.3317227281174,12.3116218456935,18.3518236105414,"Burbank North/North Hollywood South"
"1174","78.2ttt","Los Angeles","2011-2015",69,527,10750.63,20.3996774193548,"gbd3",129144,1664.90584154123,81.6143219971505,74.6463056553723,88.5823383389286,"Burbank North/North Hollywood South"
"1175","78.2ttt","Los Angeles","2006-2010",69,491,10079.56,20.5286354378819,"gbd3",129144,1560.97999132751,76.0391500960169,69.313340028063,82.7649601639707,"Burbank North/North Hollywood South"
"1176","78.2u","Los Angeles","2006-2010",69,367,6932.66,18.8900817438692,"gbd3",92478,1499.31010618742,79.3702285949091,71.2499170825595,87.4905401072586,"Redondo Beach Central and South/Torrance West Central"
"1177","78.2u","Los Angeles","2011-2015",69,407,7935.19,19.4967813267813,"gbd3",92478,1716.12491619628,88.0209347087956,79.469541776634,96.5723276409572,"Redondo Beach Central and South/Torrance West Central"
"1178","78.2u","Los Angeles","2001-2005",69,45,1007.58,22.3906666666667,"gbd3",92478,217.906961655745,9.73204437812236,6.88859229035041,12.5754964658943,"Redondo Beach Central and South/Torrance West Central"
"1179","78.2uu","Los Angeles","2011-2015",69,371,7575.71,20.4197035040431,"gbd3",87173,1738.08633407133,85.1180984937997,76.4567991349624,93.779397852637,"La Habra Heights/Whittier"
"1180","78.2uu","Los Angeles","2001-2005",69,65,1676.97,25.7995384615385,"gbd3",87173,384.74527663382,14.9128743991832,11.2875007580916,18.5382480402749,"La Habra Heights/Whittier"
"1181","78.2uu","Los Angeles","2006-2010",69,340,6964.06,20.4825294117647,"gbd3",87173,1597.75618597502,78.0058045495738,69.7142578136992,86.2973512854485,"La Habra Heights/Whittier"
"1182","78.2uuu","Los Angeles","2011-2015",69,391,8601.69,21.9992071611253,"gbd3",85618,2009.31813403724,91.3359340325632,82.282749209367,100.389118855759,"Athens/Gardena Northeast/Harbor Gateway North"
"1183","78.2uuu","Los Angeles","2006-2010",69,379,9010.15,23.7734828496042,"gbd3",85618,2104.73264967647,88.5327851619986,79.6196064780001,97.4459638459972,"Athens/Gardena Northeast/Harbor Gateway North"
"1184","78.2uuu","Los Angeles","2001-2005",69,86,2037.87,23.6961627906977,"gbd3",85618,476.037749071457,20.0892335723796,15.8434071672928,24.3350599774664,"Athens/Gardena Northeast/Harbor Gateway North"
"1185","78.2v","Los Angeles","2006-2010",69,421,9005.09,21.3897624703088,"gbd3",109681,1642.05103892196,76.7680819832058,69.4349798596358,84.1011841067759,"Carson/Compton West/Rancho Dominguez"
"1186","78.2v","Los Angeles","2001-2005",69,109,2544.74,23.3462385321101,"gbd3",109681,464.025674455922,19.8758217011151,16.1445237105745,23.6071196916556,"Carson/Compton West/Rancho Dominguez"
"1187","78.2v","Los Angeles","2011-2015",69,434,9874.15,22.7514976958525,"gbd3",109681,1800.52151238592,79.138592828293,71.693132566682,86.584053089904,"Carson/Compton West/Rancho Dominguez"
"1188","78.2vv","Los Angeles","2011-2015",69,327,6821.19,20.8599082568807,"gbd3",92430,1475.9688412853,70.7562479714378,63.0872431646441,78.4252527782316,"Los Nietos/Santa Fe Springs Northeast"
"1189","78.2vv","Los Angeles","2001-2005",69,54,1048.81,19.4224074074074,"gbd3",92430,226.94146921995,11.6845180136319,8.56805473784141,14.8009812894225,"Los Nietos/Santa Fe Springs Northeast"
