"","county","year","sex","CAUSE","Level","Ndeaths","YLL","m.YLL","mean.age","pop","YLLper","YLLrateLCI","YLLrateUCI","cDeathRate","rateLCI","rateUCI","SMR","aRate","aLCI","aUCI","YLL.adj.rate"
"3373","Contra Costa",2010,"Total",179,"gbd36",64,1356,21.18,73.53,1052000,128.9,122.1,135.8,6.086,4.595,7.578,0.9275,6.069,4.659,7.79,133
"3374","Contra Costa",2010,"Total",185,"gbd36",62,4193,67.63,24.94,1052000,398.7,386.7,410.8,5.896,4.429,7.364,1.001,5.914,4.521,7.619,419.5
"3375","Contra Costa",2010,"Total",192,"gbd36",6,272.5,45.42,48.67,1052000,25.92,22.84,28.99,0.5706,0.114,1.027,2.731,0.5732,0.2084,1.281,27.92
"3376","Contra Costa",2010,"Total",198,"gbd36",380,13320,35.25,58.77,1052000,1267,1246,1289,36.14,32.5,39.77,0.9945,34.71,31.25,38.46,1279
"3377","Contra Costa",2010,"Total",208,"gbd36",248,11380,46.28,46.25,1052000,1083,1063,1103,23.58,20.65,26.52,1.157,22.58,19.81,25.66,1077
"3378","Contra Costa",2010,"Total",209,"gbd36",160,9343,58.39,33.81,1052000,888.5,870.5,906.5,15.22,12.86,17.57,1.499,15.71,13.35,18.38,936.7
"3379","Contra Costa",2010,"Total",210,"gbd36",4,246.5,61.63,30.5,1052000,23.44,20.52,26.37,0.3804,0.007615,0.7532,0,0.4256,0.1159,1.099,26.1
"3380","Contra Costa",2011,"Total",0,"gbd36",14120,292600,20.73,74.34,1064000,27510,27410,27610,1327,1305,1349,1.051,1220,1200,1241,25830
"3381","Contra Costa",2011,"Total",10,"gbd36",56,2156,38.5,54.04,1064000,202.7,194.1,211.2,5.264,3.885,6.642,1.326,4.614,3.471,6.048,181.8
"3382","Contra Costa",2011,"Total",13,"gbd36",70,897.2,12.82,83.37,1064000,84.34,78.82,89.86,6.58,5.038,8.121,1.034,5.88,4.568,7.482,77.75
"3383","Contra Costa",2011,"Total",19,"gbd36",4,224.8,56.2,36,1064000,21.13,18.37,23.89,0.376,0.007526,0.7444,0,0.3643,0.09839,0.9773,20.91
"3384","Contra Costa",2011,"Total",20,"gbd36",4,282.3,70.56,21.5,1064000,26.53,23.44,29.63,0.376,0.007526,0.7444,0,0.4012,0.1093,1.049,28.31
"3385","Contra Costa",2011,"Total",21,"gbd36",70,2226,31.81,61.31,1064000,209.3,200.6,218,6.58,5.038,8.121,0.9549,5.265,4.083,6.724,167.7
"3386","Contra Costa",2011,"Total",46,"gbd36",92,2205,23.96,70.35,1064000,207.2,198.6,215.9,8.648,6.881,10.41,0.9389,8.234,6.612,10.16,201.5
"3387","Contra Costa",2011,"Total",48,"gbd36",280,4916,17.56,78.45,1064000,462.1,449.1,475,26.32,23.24,29.4,0.8042,23.94,21.18,26.99,435.6
"3388","Contra Costa",2011,"Total",49,"gbd36",4,217.7,54.42,38.5,1064000,20.46,17.74,23.18,0.376,0.007526,0.7444,0,0.4305,0.1173,1.109,23.18
"3389","Contra Costa",2011,"Total",51,"gbd36",4,250.4,62.61,29.5,1064000,23.54,20.62,26.46,0.376,0.007526,0.7444,0,0.4167,0.1135,1.081,26.09
"3390","Contra Costa",2011,"Total",58,"gbd36",78,7157,91.76,0.1795,1064000,672.8,657.2,688.4,7.332,5.705,8.959,1.161,8.255,6.525,10.31,757.6
"3391","Contra Costa",2011,"Total",63,"gbd36",18,295.9,16.44,79.67,1064000,27.81,24.64,30.98,1.692,0.9103,2.474,0.7774,1.52,0.8939,2.455,27.27
"3392","Contra Costa",2011,"Total",70,"gbd36",3540,75910,21.44,72.82,1064000,7135,7084,7186,332.7,321.8,343.7,1.118,308.3,298,318.8,6457
"3393","Contra Costa",2011,"Total",103,"gbd36",98,1633,16.66,78.88,1064000,153.5,146,160.9,9.212,7.388,11.04,1.249,8.157,6.6,10,139.9
"3394","Contra Costa",2011,"Total",104,"gbd36",312,7533,24.15,69.99,1064000,708.1,692.1,724.1,29.33,26.07,32.58,1.006,27.15,24.18,30.4,654.7
"3395","Contra Costa",2011,"Total",105,"gbd36",226,5908,26.14,68.25,1064000,555.3,541.1,569.5,21.24,18.47,24.01,1.392,19.15,16.7,21.89,514.2
"3396","Contra Costa",2011,"Total",110,"gbd36",158,6610,41.83,50.73,1064000,621.3,606.3,636.3,14.85,12.54,17.17,0.9448,13.87,11.75,16.27,595.8
"3397","Contra Costa",2011,"Total",132,"gbd36",1516,14620,9.645,87.57,1064000,1374,1352,1397,142.5,135.3,149.7,1.355,126.6,120.2,133.2,1274
"3398","Contra Costa",2011,"Total",133,"gbd36",128,1695,13.24,82.22,1064000,159.4,151.8,166.9,12.03,9.947,14.12,0.9786,11.9,9.9,14.2,161.8
"3399","Contra Costa",2011,"Total",135,"gbd36",26,674.9,25.96,67.31,1064000,63.44,58.65,68.23,2.444,1.505,3.383,1.461,1.927,1.245,2.899,47.62
"3400","Contra Costa",2011,"Total",138,"gbd36",140,4174,29.82,63.9,1064000,392.3,380.4,404.3,13.16,10.98,15.34,1.329,12.89,10.82,15.27,390
"3401","Contra Costa",2011,"Total",147,"gbd36",4248,69240,16.3,79.44,1064000,6508,6460,6557,399.3,387.3,411.3,0.9482,363.8,352.7,375.1,5998
"3402","Contra Costa",2011,"Total",155,"gbd36",680,10850,15.96,79.25,1064000,1020,1001,1039,63.92,59.11,68.72,0.9448,59.74,55.27,64.5,945.8
"3403","Contra Costa",2011,"Total",156,"gbd36",34,926.6,27.25,67.35,1064000,87.09,81.49,92.7,3.196,2.122,4.27,1.532,2.873,1.975,4.072,83.53
"3404","Contra Costa",2011,"Total",157,"gbd36",352,5575,15.84,79.93,1064000,524.1,510.3,537.8,33.09,29.63,36.54,1.646,30.48,27.34,33.91,494
"3405","Contra Costa",2011,"Total",160,"gbd36",240,8033,33.47,59.6,1064000,755.1,738.6,771.6,22.56,19.7,25.41,0.9416,20.18,17.67,22.99,677.9
"3406","Contra Costa",2011,"Total",167,"gbd36",192,4326,22.53,72.26,1064000,406.6,394.5,418.7,18.05,15.49,20.6,1.048,15.74,13.56,18.2,356.4
"3407","Contra Costa",2011,"Total",168,"gbd36",320,5172,16.16,79.22,1064000,486.2,472.9,499.4,30.08,26.78,33.37,0.9011,27.41,24.44,30.67,436
"3408","Contra Costa",2011,"Total",178,"gbd36",12,268.7,22.39,72.33,1064000,25.26,22.24,28.28,1.128,0.4898,1.766,0.784,1.015,0.5218,1.823,24.89
"3409","Contra Costa",2011,"Total",179,"gbd36",90,1430,15.89,80.13,1064000,134.4,127.5,141.4,8.46,6.712,10.21,1.245,7.763,6.225,9.594,129.4
"3410","Contra Costa",2011,"Total",185,"gbd36",64,4295,67.11,25.75,1064000,403.7,391.6,415.8,6.016,4.542,7.49,0.9984,6.304,4.844,8.08,442.6
"3411","Contra Costa",2011,"Total",198,"gbd36",376,12890,34.28,59.72,1064000,1212,1191,1233,35.34,31.77,38.91,0.9526,33.25,29.92,36.87,1205
"3412","Contra Costa",2011,"Total",208,"gbd36",236,10200,43.24,49.41,1064000,959.1,940.5,977.7,22.18,19.35,25.01,1.061,21.06,18.41,24.01,939.7
"3413","Contra Costa",2011,"Total",209,"gbd36",146,9192,62.96,29.21,1064000,864.1,846.4,881.7,13.72,11.5,15.95,1.318,14.67,12.38,17.28,930.2
"3414","Contra Costa",2012,"Total",0,"gbd36",14370,288900,20.11,75.01,1076000,26860,26760,26950,1336,1314,1358,1.058,1202,1182,1222,24740
"3415","Contra Costa",2012,"Total",3,"gbd36",2,21.4,10.7,85,1076000,1.989,1.147,2.832,0.1859,-0.07175,0.4436,0,0.1469,0.01779,0.6324,1.572
"3416","Contra Costa",2012,"Total",10,"gbd36",40,1731,43.28,49.25,1076000,160.9,153.4,168.5,3.719,2.566,4.871,1.021,3.495,2.477,4.819,156.2
"3417","Contra Costa",2012,"Total",13,"gbd36",76,1127,14.84,80.84,1076000,104.8,98.7,110.9,7.065,5.477,8.654,1.126,6.372,4.998,8.038,99.57
"3418","Contra Costa",2012,"Total",19,"gbd36",2,183.9,91.94,0,1076000,17.09,14.62,19.57,0.1859,-0.07175,0.4436,0,0.2185,0.02646,0.7954,20.09
"3419","Contra Costa",2012,"Total",20,"gbd36",2,126.2,63.11,29,1076000,11.73,9.687,13.78,0.1859,-0.07175,0.4436,0,0.2086,0.02526,0.7718,13.16
"3420","Contra Costa",2012,"Total",21,"gbd36",84,2945,35.05,57.64,1076000,273.7,263.9,283.6,7.809,6.139,9.479,1.082,6.255,4.967,7.82,223.7
"3421","Contra Costa",2012,"Total",46,"gbd36",162,3543,21.87,72.68,1076000,329.4,318.5,340.2,15.06,12.74,17.38,1.536,14.03,11.92,16.43,309.7
"3422","Contra Costa",2012,"Total",48,"gbd36",214,3296,15.4,80.68,1076000,306.5,296,316.9,19.89,17.23,22.56,0.6501,17.92,15.56,20.56,280.9
"3423","Contra Costa",2012,"Total",49,"gbd36",2,12.14,6.07,93,1076000,1.129,0.4937,1.763,0.1859,-0.07175,0.4436,0,0.1469,0.01779,0.6324,0.8918
"3424","Contra Costa",2012,"Total",51,"gbd36",2,122.2,61.12,31,1076000,11.36,9.35,13.38,0.1859,-0.07175,0.4436,0,0.2086,0.02526,0.7718,12.75
"3425","Contra Costa",2012,"Total",58,"gbd36",74,6804,91.94,0,1076000,632.5,617.5,647.5,6.879,5.312,8.447,1.17,8.083,6.347,10.15,743.2
"3426","Contra Costa",2012,"Total",63,"gbd36",22,510.3,23.19,70.82,1076000,47.44,43.32,51.55,2.045,1.191,2.9,1.021,1.919,1.193,2.957,44.8
"3427","Contra Costa",2012,"Total",70,"gbd36",3568,77920,21.84,72.35,1076000,7244,7193,7295,331.7,320.8,342.6,1.102,298.6,288.7,308.8,6373
"3428","Contra Costa",2012,"Total",103,"gbd36",104,1648,15.84,79.71,1076000,153.2,145.8,160.6,9.668,7.81,11.53,1.343,8.789,7.156,10.71,143.3
"3429","Contra Costa",2012,"Total",104,"gbd36",246,5883,23.91,70.25,1076000,546.9,532.9,560.9,22.87,20.01,25.73,0.7882,19.76,17.33,22.47,463.9
"3430","Contra Costa",2012,"Total",105,"gbd36",204,4396,21.55,73.31,1076000,408.7,396.6,420.8,18.97,16.36,21.57,1.242,17.28,14.95,19.9,380.3
"3431","Contra Costa",2012,"Total",110,"gbd36",198,8617,43.52,49.12,1076000,801.1,784.2,818,18.41,15.84,20.97,1.172,17.46,15.07,20.14,788
"3432","Contra Costa",2012,"Total",132,"gbd36",1570,15240,9.704,87.4,1076000,1416,1394,1439,146,138.7,153.2,1.341,127.9,121.6,134.5,1296
"3433","Contra Costa",2012,"Total",133,"gbd36",188,2414,12.84,82.79,1076000,224.4,215.5,233.4,17.48,14.98,19.98,1.39,16.44,14.14,19.04,214.9
"3434","Contra Costa",2012,"Total",135,"gbd36",26,729.5,28.06,65.54,1076000,67.82,62.9,72.74,2.417,1.488,3.346,1.548,2.353,1.523,3.499,65.95
"3435","Contra Costa",2012,"Total",138,"gbd36",126,3757,29.82,63.65,1076000,349.3,338.1,360.5,11.71,9.668,13.76,1.168,10.55,8.76,12.63,320
"3436","Contra Costa",2012,"Total",147,"gbd36",4294,68500,15.95,79.86,1076000,6368,6321,6416,399.2,387.3,411.1,0.9557,353.1,342.5,364.1,5690
"3437","Contra Costa",2012,"Total",155,"gbd36",772,11700,15.16,80.27,1076000,1088,1068,1108,71.77,66.71,76.83,1.104,65.22,60.63,70.09,991.4
"3438","Contra Costa",2012,"Total",156,"gbd36",32,807.3,25.23,69.94,1076000,75.05,69.88,80.23,2.975,1.944,4.006,1.489,2.659,1.806,3.813,70.49
"3439","Contra Costa",2012,"Total",157,"gbd36",364,5584,15.34,80.45,1076000,519.1,505.5,532.7,33.84,30.36,37.32,1.652,30.22,27.15,33.58,469.4
"3440","Contra Costa",2012,"Total",160,"gbd36",198,6272,31.68,61.29,1076000,583.1,568.6,597.5,18.41,15.84,20.97,0.7593,16.22,14,18.72,511.5
"3441","Contra Costa",2012,"Total",167,"gbd36",216,3719,17.22,77.97,1076000,345.7,334.6,356.8,20.08,17.4,22.76,1.194,18.23,15.84,20.91,311
"3442","Contra Costa",2012,"Total",168,"gbd36",426,7018,16.47,78.77,1076000,652.5,637.2,667.7,39.6,35.84,43.36,1.141,35.84,32.46,39.51,587.8
"3443","Contra Costa",2012,"Total",178,"gbd36",12,181.5,15.12,80.33,1076000,16.87,14.42,19.33,1.116,0.4844,1.747,0.8193,0.9257,0.4779,1.678,14.32
"3444","Contra Costa",2012,"Total",179,"gbd36",76,1454,19.13,76.11,1076000,135.2,128.2,142.1,7.065,5.477,8.654,1.052,6.467,5.073,8.157,123.4
"3445","Contra Costa",2012,"Total",185,"gbd36",36,1775,49.3,43.72,1076000,165,157.3,172.7,3.347,2.254,4.44,0.5653,3.101,2.15,4.359,169.3
"3446","Contra Costa",2012,"Total",198,"gbd36",384,13890,36.17,57.81,1076000,1291,1270,1313,35.7,32.13,39.27,0.9307,33.87,30.51,37.52,1312
"3447","Contra Costa",2012,"Total",208,"gbd36",220,9868,44.85,47.8,1076000,917.4,899.3,935.5,20.45,17.75,23.16,1.017,19.74,17.17,22.6,921.1
"3448","Contra Costa",2012,"Total",209,"gbd36",132,7935,60.11,32.09,1076000,737.7,721.4,753.9,12.27,10.18,14.36,1.141,12.9,10.77,15.33,783.4
"3449","Contra Costa",2013,"Total",0,"gbd36",14170,286700,20.23,74.86,1090000,26310,26220,26410,1301,1279,1322,1.015,1151,1131,1170,23960
"3450","Contra Costa",2013,"Total",3,"gbd36",2,14.12,7.06,91,1090000,1.296,0.6199,1.972,0.1835,-0.07083,0.4379,0,0.1427,0.01728,0.6252,1.008
"3451","Contra Costa",2013,"Total",10,"gbd36",10,416,41.6,50.8,1090000,38.18,34.51,41.85,0.9177,0.3489,1.487,0.2571,0.7983,0.3739,1.542,34.23
"3452","Contra Costa",2013,"Total",13,"gbd36",48,549.2,11.44,85.12,1090000,50.4,46.19,54.62,4.405,3.159,5.651,0.7698,4.005,2.935,5.372,46.82
"3453","Contra Costa",2013,"Total",19,"gbd36",2,78.86,39.43,53,1090000,7.237,5.64,8.834,0.1835,-0.07083,0.4379,0,0.1636,0.01981,0.6702,6.45
"3454","Contra Costa",2013,"Total",20,"gbd36",2,73.04,36.52,56,1090000,6.703,5.166,8.24,0.1835,-0.07083,0.4379,0,0.1231,0.01491,0.585,4.497
"3455","Contra Costa",2013,"Total",21,"gbd36",64,2006,31.34,61.66,1090000,184.1,176,192.1,5.873,4.434,7.312,0.8084,4.39,3.374,5.674,137.7
"3456","Contra Costa",2013,"Total",46,"gbd36",126,2692,21.36,73.16,1090000,247,237.7,256.3,11.56,9.544,13.58,1.208,10.23,8.491,12.26,222.5
"3457","Contra Costa",2013,"Total",48,"gbd36",268,4455,16.62,79.01,1090000,408.9,396.8,420.9,24.59,21.65,27.54,0.7247,21.9,19.31,24.77,366.3
"3458","Contra Costa",2013,"Total",49,"gbd36",6,374.2,62.36,30.67,1090000,34.34,30.86,37.82,0.5506,0.11,0.9912,5.869,0.6275,0.23,1.381,39.3
"3459","Contra Costa",2013,"Total",51,"gbd36",6,333,55.5,36.67,1090000,30.56,27.28,33.84,0.5506,0.11,0.9912,1.625,0.6745,0.2475,1.468,37.44
"3460","Contra Costa",2013,"Total",58,"gbd36",66,6068,91.94,0,1090000,556.9,542.9,570.9,6.057,4.596,7.518,0.9334,7.308,5.652,9.299,671.9
"3461","Contra Costa",2013,"Total",63,"gbd36",24,430.5,17.94,78.17,1090000,39.51,35.77,43.24,2.203,1.321,3.084,1.059,1.809,1.154,2.756,32.96
"3462","Contra Costa",2013,"Total",70,"gbd36",3562,78320,21.99,72.18,1090000,7187,7137,7238,326.9,316.2,337.6,1.095,288.7,279.1,298.6,6242
"3463","Contra Costa",2013,"Total",103,"gbd36",80,1377,17.21,78.12,1090000,126.3,119.7,133,7.342,5.733,8.951,1.047,6.597,5.207,8.278,113.4
"3464","Contra Costa",2013,"Total",104,"gbd36",226,5033,22.27,71.98,1090000,461.9,449.1,474.7,20.74,18.04,23.44,0.7913,18.42,16.05,21.07,403.3
"3465","Contra Costa",2013,"Total",105,"gbd36",236,5529,23.43,71.27,1090000,507.4,494.1,520.8,21.66,18.89,24.42,1.354,19.28,16.85,21.99,473.8
"3466","Contra Costa",2013,"Total",110,"gbd36",212,9165,43.23,49.27,1090000,841.1,823.8,858.3,19.46,16.84,22.07,1.169,18.08,15.68,20.77,814
"3467","Contra Costa",2013,"Total",132,"gbd36",1558,14690,9.427,87.93,1090000,1348,1326,1370,143,135.9,150.1,1.25,122.2,116.1,128.5,1207
"3468","Contra Costa",2013,"Total",133,"gbd36",192,2209,11.5,84.62,1090000,202.7,194.2,211.1,17.62,15.13,20.11,1.333,15.77,13.58,18.24,187.4
"3469","Contra Costa",2013,"Total",135,"gbd36",22,723.8,32.9,60,1090000,66.42,61.58,71.26,2.019,1.175,2.863,1.156,1.718,1.067,2.667,57.25
"3470","Contra Costa",2013,"Total",138,"gbd36",112,3376,30.14,63.39,1090000,309.8,299.3,320.2,10.28,8.375,12.18,1.016,9.321,7.644,11.29,286.5
"3471","Contra Costa",2013,"Total",147,"gbd36",4226,68160,16.13,79.63,1090000,6255,6208,6302,387.8,376.1,399.5,0.923,338.3,328,348.9,5563
"3472","Contra Costa",2013,"Total",155,"gbd36",754,12080,16.02,79.16,1090000,1108,1089,1128,69.2,64.26,74.14,1.022,62.21,57.77,66.93,986.5
"3473","Contra Costa",2013,"Total",156,"gbd36",20,693.2,34.66,59.7,1090000,63.61,58.88,68.35,1.835,1.031,2.64,0.8804,1.68,1.018,2.651,63.65
"3474","Contra Costa",2013,"Total",157,"gbd36",384,6399,16.66,78.83,1090000,587.2,572.9,601.6,35.24,31.72,38.77,1.615,31.61,28.48,35.03,530.9
"3475","Contra Costa",2013,"Total",160,"gbd36",216,7141,33.06,59.97,1090000,655.3,640.1,670.5,19.82,17.18,22.47,0.8022,16.99,14.75,19.5,575
"3476","Contra Costa",2013,"Total",167,"gbd36",278,5262,18.93,76.11,1090000,482.9,469.9,496,25.51,22.51,28.51,1.522,22.46,19.85,25.34,430.6
"3477","Contra Costa",2013,"Total",168,"gbd36",368,6434,17.48,77.67,1090000,590.5,576,604.9,33.77,30.32,37.22,0.8695,29.37,26.4,32.63,505.5
"3478","Contra Costa",2013,"Total",178,"gbd36",24,626.7,26.11,67.83,1090000,57.51,53.01,62.02,2.203,1.321,3.084,1.418,1.986,1.262,3.015,53.48
"3479","Contra Costa",2013,"Total",179,"gbd36",54,1163,21.54,73.22,1090000,106.7,100.6,112.9,4.956,3.634,6.277,0.7528,4.412,3.297,5.82,98.1
"3480","Contra Costa",2013,"Total",185,"gbd36",34,2254,66.31,26.12,1090000,206.9,198.4,215.4,3.12,2.071,4.169,0.5795,3.367,2.321,4.739,237.2
"3481","Contra Costa",2013,"Total",192,"gbd36",2,76.92,38.46,54,1090000,7.059,5.482,8.637,0.1835,-0.07083,0.4379,0,0.1636,0.01981,0.6702,6.291
"3482","Contra Costa",2013,"Total",198,"gbd36",374,12640,33.81,59.85,1090000,1160,1140,1181,34.32,30.84,37.8,0.8791,31.65,28.47,35.13,1133
"3483","Contra Costa",2013,"Total",208,"gbd36",210,9312,44.34,48.5,1090000,854.5,837.2,871.9,19.27,16.67,21.88,0.9443,18.8,16.3,21.6,869.5
"3484","Contra Costa",2013,"Total",209,"gbd36",122,6910,56.64,35.67,1090000,634.1,619.2,649.1,11.2,9.209,13.18,1.164,11.4,9.455,13.66,660.8
"3485","Contra Costa",2013,"Total",210,"gbd36",2,130.2,65.09,27,1090000,11.95,9.895,14,0.1835,-0.07083,0.4379,0,0.2083,0.02522,0.7727,13.56
"3486","Contra Costa",2014,"Total",0,"gbd36",14580,293200,20.12,75.04,1103000,26590,26490,26680,1322,1300,1343,1.043,1159,1140,1179,24030
"3487","Contra Costa",2014,"Total",4,"gbd36",2,35.5,17.75,76,1103000,3.219,2.16,4.277,0.1813,-0.06998,0.4326,0,0.203,0.02458,0.762,3.603
"3488","Contra Costa",2014,"Total",10,"gbd36",22,791.3,35.97,56.73,1103000,71.74,66.75,76.74,1.995,1.161,2.828,0.5329,1.812,1.114,2.821,68.31
"3489","Contra Costa",2014,"Total",13,"gbd36",60,1016,16.94,78.57,1103000,92.15,86.49,97.82,5.44,4.064,6.816,1.007,4.855,3.687,6.316,83.96
"3490","Contra Costa",2014,"Total",19,"gbd36",2,183.9,91.94,0,1103000,16.67,14.26,19.08,0.1813,-0.06998,0.4326,0,0.2208,0.02674,0.8042,20.3
"3491","Contra Costa",2014,"Total",20,"gbd36",2,53.82,26.91,66,1103000,4.88,3.576,6.183,0.1813,-0.06998,0.4326,0,0.143,0.01731,0.6278,3.847
"3492","Contra Costa",2014,"Total",21,"gbd36",92,2881,31.31,61.57,1103000,261.2,251.7,270.7,8.341,6.637,10.05,1.196,6.362,5.109,7.884,195.9
"3493","Contra Costa",2014,"Total",46,"gbd36",126,2730,21.67,72.9,1103000,247.5,238.2,256.8,11.42,9.429,13.42,1.183,9.823,8.157,11.77,216.3
"3494","Contra Costa",2014,"Total",48,"gbd36",240,4220,17.58,78.36,1103000,382.6,371.1,394.2,21.76,19.01,24.51,0.7096,18.68,16.35,21.28,341.1
"3495","Contra Costa",2014,"Total",58,"gbd36",60,5516,91.94,0,1103000,500.2,487,513.4,5.44,4.064,6.816,0.896,6.624,5.054,8.529,609
"3496","Contra Costa",2014,"Total",63,"gbd36",38,401.9,10.58,86.11,1103000,36.44,32.88,40.01,3.445,2.35,4.541,1.476,3.102,2.181,4.322,33.4
"3497","Contra Costa",2014,"Total",70,"gbd36",3488,75930,21.77,72.47,1103000,6884,6835,6933,316.2,305.8,326.7,1.052,278.4,269,288,5991
"3498","Contra Costa",2014,"Total",103,"gbd36",92,1764,19.18,75.67,1103000,160,152.5,167.4,8.341,6.637,10.05,1.196,7.699,6.178,9.515,151
"3499","Contra Costa",2014,"Total",104,"gbd36",266,5968,22.43,71.74,1103000,541.1,527.3,554.8,24.12,21.22,27.02,0.8965,21.01,18.52,23.79,466.7
"3500","Contra Costa",2014,"Total",105,"gbd36",234,5676,24.25,70.32,1103000,514.6,501.2,528,21.22,18.5,23.93,1.297,18.34,16.02,20.94,462.4
"3501","Contra Costa",2014,"Total",110,"gbd36",208,8808,42.35,50.33,1103000,798.6,782,815.3,18.86,16.3,21.42,1.076,17.49,15.14,20.11,774.4
"3502","Contra Costa",2014,"Total",132,"gbd36",1710,16460,9.623,87.65,1103000,1492,1469,1515,155,147.7,162.4,1.344,132.9,126.6,139.5,1324
"3503","Contra Costa",2014,"Total",133,"gbd36",186,2249,12.09,83.78,1103000,203.9,195.5,212.3,16.86,14.44,19.29,1.242,15.35,13.19,17.79,190.9
"3504","Contra Costa",2014,"Total",135,"gbd36",16,624.1,39,53.62,1103000,56.58,52.14,61.02,1.451,0.7399,2.161,0.8388,1.261,0.7108,2.12,50.14
"3505","Contra Costa",2014,"Total",138,"gbd36",152,4565,30.03,63.5,1103000,413.9,401.9,425.9,13.78,11.59,15.97,1.377,12.36,10.43,14.57,384.8
"3506","Contra Costa",2014,"Total",147,"gbd36",4426,72680,16.42,79.37,1103000,6589,6542,6637,401.3,389.5,413.1,0.9862,345.6,335.3,356.1,5728
"3507","Contra Costa",2014,"Total",155,"gbd36",700,10510,15.02,80.5,1103000,953.1,934.8,971.3,63.47,58.77,68.17,1.007,56.44,52.27,60.89,849.8
"3508","Contra Costa",2014,"Total",156,"gbd36",28,746.9,26.67,68.07,1103000,67.72,62.86,72.57,2.539,1.598,3.479,1.211,2.274,1.496,3.355,62.41
"3509","Contra Costa",2014,"Total",157,"gbd36",416,6596,15.86,79.85,1103000,598.1,583.6,612.5,37.72,34.09,41.34,1.819,33.53,30.33,37.01,555.3
"3510","Contra Costa",2014,"Total",160,"gbd36",222,7326,33,60,1103000,664.2,649,679.4,20.13,17.48,22.78,0.7823,17.09,14.87,19.59,580.4
"3511","Contra Costa",2014,"Total",167,"gbd36",232,4703,20.27,74.78,1103000,426.4,414.2,438.6,21.03,18.33,23.74,1.246,18.91,16.51,21.6,395
"3512","Contra Costa",2014,"Total",168,"gbd36",456,8217,18.02,77.08,1103000,745,728.9,761.1,41.34,37.55,45.14,1.031,36.06,32.77,39.63,648.5
"3513","Contra Costa",2014,"Total",178,"gbd36",18,379.4,21.08,73.11,1103000,34.4,30.94,37.86,1.632,0.8781,2.386,1.141,1.336,0.782,2.19,26.69
"3514","Contra Costa",2014,"Total",179,"gbd36",82,1913,23.33,71.22,1103000,173.4,165.7,181.2,7.435,5.825,9.044,1.254,6.755,5.349,8.453,161.2
"3515","Contra Costa",2014,"Total",185,"gbd36",42,2710,64.53,27.9,1103000,245.7,236.5,255,3.808,2.656,4.96,0.7147,4.112,2.948,5.599,282.8
"3516","Contra Costa",2014,"Total",198,"gbd36",364,12850,35.29,58.53,1103000,1165,1145,1185,33,29.61,36.39,0.8211,29.63,26.61,32.94,1118
"3517","Contra Costa",2014,"Total",208,"gbd36",206,8887,43.14,49.54,1103000,805.8,789,822.5,18.68,16.13,21.23,0.8661,17.39,15.05,20.01,788.3
"3518","Contra Costa",2014,"Total",209,"gbd36",124,7521,60.65,31.53,1103000,681.9,666.5,697.3,11.24,9.264,13.22,1.208,11.92,9.892,14.25,731.4
"3519","Contra Costa",2014,"Total",210,"gbd36",2,132.2,66.09,26,1103000,11.98,9.941,14.03,0.1813,-0.06998,0.4326,0,0.2079,0.02517,0.7735,13.74
"3520","Contra Costa",2015,"Total",0,"gbd36",15580,309000,19.83,75.38,1117000,27660,27570,27760,1395,1373,1417,1.062,1208,1189,1228,24740
"3521","Contra Costa",2015,"Total",3,"gbd36",2,69.16,34.58,58,1117000,6.192,4.733,7.652,0.1791,-0.0691,0.4272,0,0.1169,0.01415,0.5763,4.041
"3522","Contra Costa",2015,"Total",10,"gbd36",28,1063,37.96,54.64,1117000,95.16,89.44,100.9,2.507,1.578,3.436,0.6984,2.296,1.508,3.389,90.6
"3523","Contra Costa",2015,"Total",13,"gbd36",36,666.9,18.53,77.06,1117000,59.71,55.18,64.25,3.223,2.17,4.276,0.5692,2.714,1.887,3.83,54.52
"3524","Contra Costa",2015,"Total",19,"gbd36",4,165.6,41.41,51,1117000,14.83,12.57,17.09,0.3581,0.007169,0.7091,0,0.28,0.07453,0.8217,11.87
"3525","Contra Costa",2015,"Total",20,"gbd36",2,118.3,59.13,33,1117000,10.59,8.68,12.5,0.1791,-0.0691,0.4272,0,0.2074,0.02512,0.7736,12.26
"3526","Contra Costa",2015,"Total",21,"gbd36",66,1912,28.98,64.18,1117000,171.2,163.6,178.9,5.909,4.484,7.335,0.9514,4.691,3.606,6.052,138.3
"3527","Contra Costa",2015,"Total",46,"gbd36",184,4024,21.87,72.62,1117000,360.3,349.2,371.4,16.47,14.09,18.85,1.58,14.63,12.55,16.98,322.6
"3528","Contra Costa",2015,"Total",48,"gbd36",270,5086,18.84,76.68,1117000,455.4,442.9,467.9,24.17,21.29,27.06,0.7667,20.68,18.24,23.39,401.3
"3529","Contra Costa",2015,"Total",49,"gbd36",4,72.84,18.21,77,1117000,6.522,5.024,8.019,0.3581,0.007169,0.7091,0,0.2567,0.06946,0.7751,4.431
"3530","Contra Costa",2015,"Total",51,"gbd36",4,220.7,55.17,37,1117000,19.76,17.15,22.37,0.3581,0.007169,0.7091,0,0.4346,0.1182,1.124,23.9
"3531","Contra Costa",2015,"Total",58,"gbd36",34,3126,91.94,0,1117000,279.9,270.1,289.7,3.044,2.021,4.067,0.5271,3.738,2.588,5.228,343.6
"3532","Contra Costa",2015,"Total",63,"gbd36",44,577,13.11,84.05,1117000,51.66,47.45,55.88,3.94,2.776,5.104,1.435,3.216,2.328,4.386,42.28
