year,agell,ageul,sex,geoName,nx,raceCode
2009,80,84,Female,Oakley,270,Total
2009,80,84,Female,Orinda,318,Total
2009,80,84,Female,Pinole,493,Total
2009,80,84,Female,Pittsburg,445,Total
2009,80,84,Female,Pleasant Hill,464,Total
2009,80,84,Female,Richmond,919,Total
2009,80,84,Female,San Pablo,156,Total
2009,80,84,Female,San Ramon,269,Total
2009,80,84,Female,Walnut Creek,1870,Total
2009,85,199,Female,Antioch,554,Total
2009,85,199,Female,Brentwood,202,Total
2009,85,199,Female,Clayton,136,Total
2009,85,199,Female,Concord,978,Total
2009,85,199,Female,Danville,722,Total
2009,85,199,Female,El Cerrito,614,Total
2009,85,199,Female,Hercules,107,Total
2009,85,199,Female,Lafayette,439,Total
2009,85,199,Female,Martinez,478,Total
2009,85,199,Female,Moraga,164,Total
2009,85,199,Female,Oakley,51,Total
2009,85,199,Female,Orinda,156,Total
2009,85,199,Female,Pinole,157,Total
2009,85,199,Female,Pittsburg,341,Total
2009,85,199,Female,Pleasant Hill,564,Total
2009,85,199,Female,Richmond,751,Total
2009,85,199,Female,San Pablo,525,Total
2009,85,199,Female,San Ramon,227,Total
2009,85,199,Female,Walnut Creek,2628,Total
2010,0,4,Male,Antioch,4015,Total
2010,0,4,Male,Brentwood,1831,Total
2010,0,4,Male,Clayton,329,Total
2010,0,4,Male,Concord,4321,Total
2010,0,4,Male,Danville,1037,Total
2010,0,4,Male,El Cerrito,717,Total
2010,0,4,Male,Hercules,660,Total
2010,0,4,Male,Lafayette,756,Total
2010,0,4,Male,Martinez,823,Total
2010,0,4,Male,Moraga,439,Total
2010,0,4,Male,Oakley,1169,Total
2010,0,4,Male,Orinda,589,Total
2010,0,4,Male,Pinole,694,Total
2010,0,4,Male,Pittsburg,2470,Total
2010,0,4,Male,Pleasant Hill,1018,Total
2010,0,4,Male,Richmond,3405,Total
2010,0,4,Male,San Pablo,1270,Total
2010,0,4,Male,San Ramon,2665,Total
2010,0,4,Male,Walnut Creek,1100,Total
2010,5,9,Male,Antioch,4145,Total
2010,5,9,Male,Brentwood,1928,Total
2010,5,9,Male,Clayton,461,Total
2010,5,9,Male,Concord,3827,Total
2010,5,9,Male,Danville,1762,Total
2010,5,9,Male,El Cerrito,546,Total
2010,5,9,Male,Hercules,699,Total
2010,5,9,Male,Lafayette,913,Total
2010,5,9,Male,Martinez,929,Total
2010,5,9,Male,Moraga,511,Total
2010,5,9,Male,Oakley,1491,Total
2010,5,9,Male,Orinda,432,Total
2010,5,9,Male,Pinole,386,Total
2010,5,9,Male,Pittsburg,2577,Total
2010,5,9,Male,Pleasant Hill,941,Total
2010,5,9,Male,Richmond,3815,Total
2010,5,9,Male,San Pablo,916,Total
2010,5,9,Male,San Ramon,2875,Total
2010,5,9,Male,Walnut Creek,1631,Total
2010,10,14,Male,Antioch,4310,Total
2010,10,14,Male,Brentwood,2278,Total
2010,10,14,Male,Clayton,452,Total
2010,10,14,Male,Concord,4167,Total
2010,10,14,Male,Danville,2042,Total
2010,10,14,Male,El Cerrito,401,Total
2010,10,14,Male,Hercules,753,Total
2010,10,14,Male,Lafayette,827,Total
2010,10,14,Male,Martinez,1031,Total
2010,10,14,Male,Moraga,535,Total
2010,10,14,Male,Oakley,1858,Total
2010,10,14,Male,Orinda,713,Total
2010,10,14,Male,Pinole,575,Total
2010,10,14,Male,Pittsburg,2616,Total
2010,10,14,Male,Pleasant Hill,954,Total
2010,10,14,Male,Richmond,3481,Total
2010,10,14,Male,San Pablo,1373,Total
2010,10,14,Male,San Ramon,2854,Total
2010,10,14,Male,Walnut Creek,1533,Total
2010,15,19,Male,Antioch,4165,Total
2010,15,19,Male,Brentwood,1816,Total
2010,15,19,Male,Clayton,365,Total
2010,15,19,Male,Concord,3897,Total
2010,15,19,Male,Danville,1636,Total
2010,15,19,Male,El Cerrito,496,Total
2010,15,19,Male,Hercules,1152,Total
2010,15,19,Male,Lafayette,772,Total
2010,15,19,Male,Martinez,1257,Total
2010,15,19,Male,Moraga,1186,Total
2010,15,19,Male,Oakley,1883,Total
2010,15,19,Male,Orinda,692,Total
2010,15,19,Male,Pinole,476,Total
2010,15,19,Male,Pittsburg,2444,Total
2010,15,19,Male,Pleasant Hill,1113,Total
2010,15,19,Male,Richmond,3762,Total
2010,15,19,Male,San Pablo,1342,Total
2010,15,19,Male,San Ramon,2018,Total
2010,15,19,Male,Walnut Creek,1601,Total
2010,20,24,Male,Antioch,4081,Total
2010,20,24,Male,Brentwood,963,Total
2010,20,24,Male,Clayton,170,Total
2010,20,24,Male,Concord,4517,Total
2010,20,24,Male,Danville,464,Total
2010,20,24,Male,El Cerrito,310,Total
2010,20,24,Male,Hercules,1068,Total
2010,20,24,Male,Lafayette,382,Total
2010,20,24,Male,Martinez,1094,Total
2010,20,24,Male,Moraga,463,Total
2010,20,24,Male,Oakley,1275,Total
2010,20,24,Male,Orinda,248,Total
2010,20,24,Male,Pinole,792,Total
2010,20,24,Male,Pittsburg,2408,Total
2010,20,24,Male,Pleasant Hill,1073,Total
2010,20,24,Male,Richmond,3004,Total
2010,20,24,Male,San Pablo,1309,Total
2010,20,24,Male,San Ramon,1480,Total
2010,20,24,Male,Walnut Creek,1284,Total
2010,25,29,Male,Antioch,3150,Total
2010,25,29,Male,Brentwood,916,Total
2010,25,29,Male,Clayton,223,Total
2010,25,29,Male,Concord,4906,Total
2010,25,29,Male,Danville,398,Total
2010,25,29,Male,El Cerrito,687,Total
2010,25,29,Male,Hercules,659,Total
2010,25,29,Male,Lafayette,480,Total
2010,25,29,Male,Martinez,1211,Total
2010,25,29,Male,Moraga,173,Total
2010,25,29,Male,Oakley,1098,Total
2010,25,29,Male,Orinda,204,Total
2010,25,29,Male,Pinole,593,Total
2010,25,29,Male,Pittsburg,2231,Total
2010,25,29,Male,Pleasant Hill,1000,Total
2010,25,29,Male,Richmond,4330,Total
2010,25,29,Male,San Pablo,1081,Total
2010,25,29,Male,San Ramon,1803,Total
2010,25,29,Male,Walnut Creek,1372,Total
2010,30,34,Male,Antioch,2437,Total
2010,30,34,Male,Brentwood,1480,Total
2010,30,34,Male,Clayton,184,Total
2010,30,34,Male,Concord,4753,Total
2010,30,34,Male,Danville,675,Total
2010,30,34,Male,El Cerrito,918,Total
2010,30,34,Male,Hercules,660,Total
2010,30,34,Male,Lafayette,488,Total
2010,30,34,Male,Martinez,1022,Total
2010,30,34,Male,Moraga,100,Total
2010,30,34,Male,Oakley,996,Total
2010,30,34,Male,Orinda,117,Total
2010,30,34,Male,Pinole,689,Total
2010,30,34,Male,Pittsburg,1882,Total
2010,30,34,Male,Pleasant Hill,1009,Total
2010,30,34,Male,Richmond,3748,Total
2010,30,34,Male,San Pablo,1358,Total
2010,30,34,Male,San Ramon,2322,Total
2010,30,34,Male,Walnut Creek,1878,Total
2010,35,39,Male,Antioch,3636,Total
2010,35,39,Male,Brentwood,1554,Total
2010,35,39,Male,Clayton,301,Total
2010,35,39,Male,Concord,4121,Total
2010,35,39,Male,Danville,988,Total
2010,35,39,Male,El Cerrito,790,Total
2010,35,39,Male,Hercules,617,Total
2010,35,39,Male,Lafayette,647,Total
2010,35,39,Male,Martinez,1127,Total
2010,35,39,Male,Moraga,324,Total
2010,35,39,Male,Oakley,1303,Total
2010,35,39,Male,Orinda,537,Total
2010,35,39,Male,Pinole,480,Total
2010,35,39,Male,Pittsburg,2080,Total
2010,35,39,Male,Pleasant Hill,1089,Total
2010,35,39,Male,Richmond,3710,Total
2010,35,39,Male,San Pablo,955,Total
2010,35,39,Male,San Ramon,3121,Total
2010,35,39,Male,Walnut Creek,1578,Total
2010,40,44,Male,Antioch,3711,Total
2010,40,44,Male,Brentwood,2404,Total
2010,40,44,Male,Clayton,459,Total
2010,40,44,Male,Concord,4512,Total
2010,40,44,Male,Danville,1768,Total
2010,40,44,Male,El Cerrito,925,Total
2010,40,44,Male,Hercules,801,Total
2010,40,44,Male,Lafayette,962,Total
2010,40,44,Male,Martinez,1582,Total
2010,40,44,Male,Moraga,388,Total
2010,40,44,Male,Oakley,1529,Total
2010,40,44,Male,Orinda,472,Total
2010,40,44,Male,Pinole,606,Total
2010,40,44,Male,Pittsburg,2174,Total
2010,40,44,Male,Pleasant Hill,1185,Total
2010,40,44,Male,Richmond,3432,Total
2010,40,44,Male,San Pablo,1261,Total
2010,40,44,Male,San Ramon,3477,Total
2010,40,44,Male,Walnut Creek,2126,Total
2010,45,49,Male,Antioch,3799,Total
2010,45,49,Male,Brentwood,1813,Total
2010,45,49,Male,Clayton,509,Total
2010,45,49,Male,Concord,5113,Total
2010,45,49,Male,Danville,2083,Total
2010,45,49,Male,El Cerrito,658,Total
2010,45,49,Male,Hercules,809,Total
2010,45,49,Male,Lafayette,896,Total
2010,45,49,Male,Martinez,1634,Total
2010,45,49,Male,Moraga,659,Total
2010,45,49,Male,Oakley,1404,Total
2010,45,49,Male,Orinda,583,Total
2010,45,49,Male,Pinole,658,Total
2010,45,49,Male,Pittsburg,1908,Total
2010,45,49,Male,Pleasant Hill,1554,Total
2010,45,49,Male,Richmond,3914,Total
2010,45,49,Male,San Pablo,773,Total
2010,45,49,Male,San Ramon,3049,Total
2010,45,49,Male,Walnut Creek,2060,Total
2010,50,54,Male,Antioch,3378,Total
2010,50,54,Male,Brentwood,1187,Total
2010,50,54,Male,Clayton,562,Total
2010,50,54,Male,Concord,4352,Total
2010,50,54,Male,Danville,1814,Total
2010,50,54,Male,El Cerrito,889,Total
2010,50,54,Male,Hercules,886,Total
2010,50,54,Male,Lafayette,1075,Total
2010,50,54,Male,Martinez,1631,Total
2010,50,54,Male,Moraga,596,Total
2010,50,54,Male,Oakley,1017,Total
2010,50,54,Male,Orinda,817,Total
2010,50,54,Male,Pinole,543,Total
2010,50,54,Male,Pittsburg,1792,Total
2010,50,54,Male,Pleasant Hill,1515,Total
2010,50,54,Male,Richmond,3259,Total
2010,50,54,Male,San Pablo,728,Total
2010,50,54,Male,San Ramon,2490,Total
2010,50,54,Male,Walnut Creek,2425,Total
2010,55,59,Male,Antioch,2504,Total
2010,55,59,Male,Brentwood,928,Total
2010,55,59,Male,Clayton,304,Total
2010,55,59,Male,Concord,3282,Total
2010,55,59,Male,Danville,1416,Total
2010,55,59,Male,El Cerrito,1002,Total
2010,55,59,Male,Hercules,905,Total
2010,55,59,Male,Lafayette,862,Total
2010,55,59,Male,Martinez,1513,Total
2010,55,59,Male,Moraga,505,Total
2010,55,59,Male,Oakley,768,Total
2010,55,59,Male,Orinda,813,Total
2010,55,59,Male,Pinole,734,Total
2010,55,59,Male,Pittsburg,1704,Total
2010,55,59,Male,Pleasant Hill,1080,Total
2010,55,59,Male,Richmond,2669,Total
2010,55,59,Male,San Pablo,674,Total
2010,55,59,Male,San Ramon,1836,Total
2010,55,59,Male,Walnut Creek,2172,Total
2010,60,64,Male,Antioch,1755,Total
2010,60,64,Male,Brentwood,829,Total
2010,60,64,Male,Clayton,390,Total
2010,60,64,Male,Concord,2739,Total
2010,60,64,Male,Danville,1477,Total
2010,60,64,Male,El Cerrito,537,Total
2010,60,64,Male,Hercules,507,Total
2010,60,64,Male,Lafayette,1006,Total
2010,60,64,Male,Martinez,1042,Total
2010,60,64,Male,Moraga,434,Total
2010,60,64,Male,Oakley,627,Total
2010,60,64,Male,Orinda,691,Total
2010,60,64,Male,Pinole,486,Total
2010,60,64,Male,Pittsburg,1428,Total
2010,60,64,Male,Pleasant Hill,912,Total
2010,60,64,Male,Richmond,2507,Total
2010,60,64,Male,San Pablo,711,Total
2010,60,64,Male,San Ramon,1481,Total
2010,60,64,Male,Walnut Creek,1976,Total
2010,65,69,Male,Antioch,1382,Total
2010,65,69,Male,Brentwood,650,Total
2010,65,69,Male,Clayton,138,Total
2010,65,69,Male,Concord,1807,Total
2010,65,69,Male,Danville,1057,Total
2010,65,69,Male,El Cerrito,550,Total
2010,65,69,Male,Hercules,401,Total
2010,65,69,Male,Lafayette,578,Total
2010,65,69,Male,Martinez,516,Total
2010,65,69,Male,Moraga,408,Total
2010,65,69,Male,Oakley,263,Total
2010,65,69,Male,Orinda,383,Total
2010,65,69,Male,Pinole,310,Total
2010,65,69,Male,Pittsburg,742,Total
2010,65,69,Male,Pleasant Hill,582,Total
2010,65,69,Male,Richmond,1401,Total
2010,65,69,Male,San Pablo,443,Total
2010,65,69,Male,San Ramon,761,Total
2010,65,69,Male,Walnut Creek,1518,Total
2010,70,74,Male,Antioch,855,Total
2010,70,74,Male,Brentwood,587,Total
2010,70,74,Male,Clayton,188,Total
2010,70,74,Male,Concord,1274,Total
2010,70,74,Male,Danville,623,Total
2010,70,74,Male,El Cerrito,337,Total
2010,70,74,Male,Hercules,155,Total
2010,70,74,Male,Lafayette,351,Total
2010,70,74,Male,Martinez,488,Total
2010,70,74,Male,Moraga,321,Total
2010,70,74,Male,Oakley,289,Total
2010,70,74,Male,Orinda,281,Total
2010,70,74,Male,Pinole,228,Total
2010,70,74,Male,Pittsburg,734,Total
2010,70,74,Male,Pleasant Hill,431,Total
2010,70,74,Male,Richmond,929,Total
2010,70,74,Male,San Pablo,218,Total
2010,70,74,Male,San Ramon,748,Total
2010,70,74,Male,Walnut Creek,1229,Total
2010,75,79,Male,Antioch,562,Total
2010,75,79,Male,Brentwood,488,Total
2010,75,79,Male,Clayton,158,Total
2010,75,79,Male,Concord,1055,Total
2010,75,79,Male,Danville,315,Total
2010,75,79,Male,El Cerrito,384,Total
2010,75,79,Male,Hercules,122,Total
2010,75,79,Male,Lafayette,284,Total
2010,75,79,Male,Martinez,470,Total
2010,75,79,Male,Moraga,241,Total
2010,75,79,Male,Oakley,154,Total
2010,75,79,Male,Orinda,400,Total
2010,75,79,Male,Pinole,241,Total
2010,75,79,Male,Pittsburg,362,Total
2010,75,79,Male,Pleasant Hill,350,Total
2010,75,79,Male,Richmond,539,Total
2010,75,79,Male,San Pablo,154,Total
2010,75,79,Male,San Ramon,341,Total
2010,75,79,Male,Walnut Creek,1376,Total
2010,80,84,Male,Antioch,454,Total
2010,80,84,Male,Brentwood,325,Total
2010,80,84,Male,Clayton,41,Total
2010,80,84,Male,Concord,747,Total
2010,80,84,Male,Danville,199,Total
2010,80,84,Male,El Cerrito,355,Total
2010,80,84,Male,Hercules,121,Total
2010,80,84,Male,Lafayette,157,Total
2010,80,84,Male,Martinez,253,Total
2010,80,84,Male,Moraga,158,Total
2010,80,84,Male,Oakley,92,Total
2010,80,84,Male,Orinda,190,Total
2010,80,84,Male,Pinole,142,Total
2010,80,84,Male,Pittsburg,314,Total
2010,80,84,Male,Pleasant Hill,326,Total
2010,80,84,Male,Richmond,594,Total
2010,80,84,Male,San Pablo,229,Total
2010,80,84,Male,San Ramon,173,Total
2010,80,84,Male,Walnut Creek,1130,Total
2010,85,199,Male,Antioch,470,Total
2010,85,199,Male,Brentwood,231,Total
2010,85,199,Male,Clayton,75,Total
2010,85,199,Male,Concord,660,Total
2010,85,199,Male,Danville,290,Total
2010,85,199,Male,El Cerrito,219,Total
2010,85,199,Male,Hercules,27,Total
2010,85,199,Male,Lafayette,186,Total
2010,85,199,Male,Martinez,182,Total
2010,85,199,Male,Moraga,75,Total
2010,85,199,Male,Oakley,49,Total
2010,85,199,Male,Orinda,313,Total
2010,85,199,Male,Pinole,82,Total
2010,85,199,Male,Pittsburg,213,Total
2010,85,199,Male,Pleasant Hill,187,Total
2010,85,199,Male,Richmond,492,Total
2010,85,199,Male,San Pablo,241,Total
2010,85,199,Male,San Ramon,190,Total
2010,85,199,Male,Walnut Creek,1171,Total
2010,0,4,Female,Antioch,3728,Total
2010,0,4,Female,Brentwood,1751,Total
2010,0,4,Female,Clayton,271,Total
2010,0,4,Female,Concord,3852,Total
2010,0,4,Female,Danville,1138,Total
2010,0,4,Female,El Cerrito,778,Total
2010,0,4,Female,Hercules,349,Total
2010,0,4,Female,Lafayette,568,Total
2010,0,4,Female,Martinez,763,Total
2010,0,4,Female,Moraga,283,Total
2010,0,4,Female,Oakley,1046,Total
2010,0,4,Female,Orinda,520,Total
2010,0,4,Female,Pinole,472,Total
2010,0,4,Female,Pittsburg,2579,Total
2010,0,4,Female,Pleasant Hill,1021,Total
2010,0,4,Female,Richmond,3985,Total
2010,0,4,Female,San Pablo,1059,Total
2010,0,4,Female,San Ramon,2558,Total
2010,0,4,Female,Walnut Creek,1379,Total
2010,5,9,Female,Antioch,3612,Total
2010,5,9,Female,Brentwood,2684,Total
2010,5,9,Female,Clayton,344,Total
2010,5,9,Female,Concord,3729,Total
2010,5,9,Female,Danville,1815,Total
2010,5,9,Female,El Cerrito,556,Total
2010,5,9,Female,Hercules,859,Total
2010,5,9,Female,Lafayette,951,Total
2010,5,9,Female,Martinez,713,Total
2010,5,9,Female,Moraga,339,Total
2010,5,9,Female,Oakley,995,Total
2010,5,9,Female,Orinda,685,Total
2010,5,9,Female,Pinole,505,Total
2010,5,9,Female,Pittsburg,2334,Total
2010,5,9,Female,Pleasant Hill,854,Total
2010,5,9,Female,Richmond,3507,Total
2010,5,9,Female,San Pablo,986,Total
2010,5,9,Female,San Ramon,2988,Total
2010,5,9,Female,Walnut Creek,1626,Total
2010,10,14,Female,Antioch,4091,Total
2010,10,14,Female,Brentwood,2045,Total
2010,10,14,Female,Clayton,375,Total
2010,10,14,Female,Concord,3187,Total
2010,10,14,Female,Danville,1714,Total
2010,10,14,Female,El Cerrito,409,Total
2010,10,14,Female,Hercules,718,Total
2010,10,14,Female,Lafayette,1087,Total
2010,10,14,Female,Martinez,1209,Total
2010,10,14,Female,Moraga,750,Total
2010,10,14,Female,Oakley,1871,Total
2010,10,14,Female,Orinda,641,Total
2010,10,14,Female,Pinole,769,Total
2010,10,14,Female,Pittsburg,2546,Total
2010,10,14,Female,Pleasant Hill,784,Total
2010,10,14,Female,Richmond,3577,Total
2010,10,14,Female,San Pablo,917,Total
2010,10,14,Female,San Ramon,2447,Total
2010,10,14,Female,Walnut Creek,1436,Total
2010,15,19,Female,Antioch,4179,Total
2010,15,19,Female,Brentwood,2004,Total
2010,15,19,Female,Clayton,365,Total
2010,15,19,Female,Concord,3595,Total
2010,15,19,Female,Danville,1462,Total
2010,15,19,Female,El Cerrito,308,Total
2010,15,19,Female,Hercules,821,Total
2010,15,19,Female,Lafayette,898,Total
2010,15,19,Female,Martinez,1123,Total
2010,15,19,Female,Moraga,1474,Total
2010,15,19,Female,Oakley,1214,Total
2010,15,19,Female,Orinda,662,Total
2010,15,19,Female,Pinole,702,Total
2010,15,19,Female,Pittsburg,2255,Total
2010,15,19,Female,Pleasant Hill,1090,Total
2010,15,19,Female,Richmond,3804,Total
2010,15,19,Female,San Pablo,1068,Total
2010,15,19,Female,San Ramon,1677,Total
2010,15,19,Female,Walnut Creek,1467,Total
2010,20,24,Female,Antioch,3877,Total
2010,20,24,Female,Brentwood,934,Total
2010,20,24,Female,Clayton,219,Total
2010,20,24,Female,Concord,4025,Total
2010,20,24,Female,Danville,640,Total
2010,20,24,Female,El Cerrito,395,Total
2010,20,24,Female,Hercules,606,Total
2010,20,24,Female,Lafayette,343,Total
2010,20,24,Female,Martinez,761,Total
2010,20,24,Female,Moraga,438,Total
2010,20,24,Female,Oakley,1103,Total
2010,20,24,Female,Orinda,276,Total
2010,20,24,Female,Pinole,631,Total
2010,20,24,Female,Pittsburg,2630,Total
2010,20,24,Female,Pleasant Hill,778,Total
2010,20,24,Female,Richmond,3699,Total
2010,20,24,Female,San Pablo,1166,Total
2010,20,24,Female,San Ramon,1023,Total
2010,20,24,Female,Walnut Creek,1315,Total
2010,25,29,Female,Antioch,3494,Total
2010,25,29,Female,Brentwood,1087,Total
2010,25,29,Female,Clayton,194,Total
2010,25,29,Female,Concord,4185,Total
2010,25,29,Female,Danville,553,Total
2010,25,29,Female,El Cerrito,931,Total
2010,25,29,Female,Hercules,931,Total
2010,25,29,Female,Lafayette,407,Total
2010,25,29,Female,Martinez,1050,Total
2010,25,29,Female,Moraga,110,Total
2010,25,29,Female,Oakley,1117,Total
2010,25,29,Female,Orinda,125,Total
2010,25,29,Female,Pinole,281,Total
2010,25,29,Female,Pittsburg,2463,Total
2010,25,29,Female,Pleasant Hill,1064,Total
2010,25,29,Female,Richmond,4095,Total
2010,25,29,Female,San Pablo,887,Total
2010,25,29,Female,San Ramon,1721,Total
2010,25,29,Female,Walnut Creek,1868,Total
2010,30,34,Female,Antioch,3106,Total
2010,30,34,Female,Brentwood,1543,Total
2010,30,34,Female,Clayton,179,Total
2010,30,34,Female,Concord,4435,Total
2010,30,34,Female,Danville,717,Total
2010,30,34,Female,El Cerrito,881,Total
2010,30,34,Female,Hercules,938,Total
2010,30,34,Female,Lafayette,412,Total
2010,30,34,Female,Martinez,1006,Total
2010,30,34,Female,Moraga,176,Total
2010,30,34,Female,Oakley,772,Total
2010,30,34,Female,Orinda,288,Total
2010,30,34,Female,Pinole,602,Total
2010,30,34,Female,Pittsburg,2470,Total
2010,30,34,Female,Pleasant Hill,917,Total
2010,30,34,Female,Richmond,3672,Total
2010,30,34,Female,San Pablo,1026,Total
2010,30,34,Female,San Ramon,2602,Total
2010,30,34,Female,Walnut Creek,1656,Total
2010,35,39,Female,Antioch,3516,Total
2010,35,39,Female,Brentwood,2115,Total
2010,35,39,Female,Clayton,388,Total
2010,35,39,Female,Concord,4737,Total
2010,35,39,Female,Danville,1234,Total
2010,35,39,Female,El Cerrito,994,Total
2010,35,39,Female,Hercules,735,Total
2010,35,39,Female,Lafayette,783,Total
2010,35,39,Female,Martinez,1118,Total
2010,35,39,Female,Moraga,456,Total
2010,35,39,Female,Oakley,1487,Total
2010,35,39,Female,Orinda,453,Total
2010,35,39,Female,Pinole,637,Total
2010,35,39,Female,Pittsburg,1845,Total
2010,35,39,Female,Pleasant Hill,1405,Total
2010,35,39,Female,Richmond,3980,Total
2010,35,39,Female,San Pablo,1111,Total
2010,35,39,Female,San Ramon,3286,Total
2010,35,39,Female,Walnut Creek,1951,Total
2010,40,44,Female,Antioch,3535,Total
2010,40,44,Female,Brentwood,2295,Total
2010,40,44,Female,Clayton,564,Total
2010,40,44,Female,Concord,4736,Total
2010,40,44,Female,Danville,2142,Total
2010,40,44,Female,El Cerrito,1013,Total
2010,40,44,Female,Hercules,958,Total
2010,40,44,Female,Lafayette,923,Total
2010,40,44,Female,Martinez,1315,Total
2010,40,44,Female,Moraga,620,Total
2010,40,44,Female,Oakley,1354,Total
2010,40,44,Female,Orinda,681,Total
2010,40,44,Female,Pinole,568,Total
2010,40,44,Female,Pittsburg,2393,Total
2010,40,44,Female,Pleasant Hill,1240,Total
2010,40,44,Female,Richmond,3469,Total
2010,40,44,Female,San Pablo,1010,Total
2010,40,44,Female,San Ramon,3628,Total
2010,40,44,Female,Walnut Creek,1964,Total
2010,45,49,Female,Antioch,4360,Total
2010,45,49,Female,Brentwood,1646,Total
2010,45,49,Female,Clayton,489,Total
2010,45,49,Female,Concord,5118,Total
2010,45,49,Female,Danville,2620,Total
2010,45,49,Female,El Cerrito,792,Total
2010,45,49,Female,Hercules,1215,Total
2010,45,49,Female,Lafayette,1045,Total
2010,45,49,Female,Martinez,1852,Total
2010,45,49,Female,Moraga,693,Total
2010,45,49,Female,Oakley,1363,Total
2010,45,49,Female,Orinda,835,Total
2010,45,49,Female,Pinole,942,Total
2010,45,49,Female,Pittsburg,2446,Total
2010,45,49,Female,Pleasant Hill,1267,Total
2010,45,49,Female,Richmond,3647,Total
2010,45,49,Female,San Pablo,947,Total
2010,45,49,Female,San Ramon,2708,Total
2010,45,49,Female,Walnut Creek,2108,Total
2010,50,54,Female,Antioch,3413,Total
2010,50,54,Female,Brentwood,1080,Total
2010,50,54,Female,Clayton,445,Total
2010,50,54,Female,Concord,4572,Total
2010,50,54,Female,Danville,1931,Total
2010,50,54,Female,El Cerrito,856,Total
2010,50,54,Female,Hercules,1196,Total
2010,50,54,Female,Lafayette,982,Total
2010,50,54,Female,Martinez,1751,Total
2010,50,54,Female,Moraga,668,Total
2010,50,54,Female,Oakley,934,Total
2010,50,54,Female,Orinda,780,Total
2010,50,54,Female,Pinole,712,Total
2010,50,54,Female,Pittsburg,1857,Total
2010,50,54,Female,Pleasant Hill,1294,Total
2010,50,54,Female,Richmond,4169,Total
2010,50,54,Female,San Pablo,938,Total
2010,50,54,Female,San Ramon,2233,Total
2010,50,54,Female,Walnut Creek,2790,Total
2010,55,59,Female,Antioch,2795,Total
