"","causeName","CAUSE","sex","county","comName","comID","Ndeaths","cDeathRate","aRate","aLCI","aUCI","aSE","aRateState","aSEState","count","percentGeocoded","myZ","sig","pValue"
"4143","Firearm-Accident","S1","Male","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",1,0.3364,0.2017,0.005106,2.196,0.2017,0.1448,0.01212,309325,0.973720197203588,0.281594211460671,2,0.389127339627017
"4144","Firearm-Suicide","S2","Male","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",12,4.036,4.016,2.03,7.443,1.192,7.108,0.08629,309325,0.973720197203588,-2.58718957323161,3,0.995161883002252
"4145","Firearm-Homicide","S3","Male","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",5,1.682,1.445,0.4612,3.94,0.6538,5.834,0.07741,309325,0.973720197203588,-6.66649728115459,3,0.999999999986901
"4146","ALL Firearm","S","Total","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",20,3.153,3.819,2.296,6.107,0.878,7.303,0.06097,309325,0.973720197203588,-3.95857633553517,3,0.999962301077992
"4147","Firearm-Accident","S1","Total","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",1,0.1577,0.09537,0.002415,1.059,0.09537,0.07932,0.006368,309325,0.973720197203588,0.167918006148028,2,0.43332389220268
"4148","Firearm-Suicide","S2","Total","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",12,1.892,1.823,0.9286,3.397,0.5358,3.784,0.04336,309325,0.973720197203588,-3.64802183913134,3,0.999867866410158
"4149","Firearm-Homicide","S3","Total","Los Angeles","Hancock Park/Mid-City West/Park La Brea","78.2x",7,1.104,1.022,0.3934,2.368,0.4009,3.405,0.04217,309325,0.973720197203588,-5.91151147710575,3,0.999999998305087
"4150","ALL Firearm","S","Female","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",2,0.6447,2.278,0.2731,8.464,1.616,1.683,0.04131,309325,0.973720197203588,0.368072826112709,2,0.356409466182618
"4151","Firearm-Suicide","S2","Female","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",1,0.3224,0.2471,0.006256,2.096,0.2471,0.7903,0.02782,309325,0.973720197203588,-2.18449895565405,3,0.985537198030517
"4152","Firearm-Homicide","S3","Female","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",1,0.3224,0.2105,0.00533,2.024,0.2105,0.8687,0.03016,309325,0.973720197203588,-3.09523192618866,3,0.99901670472492
"4153","ALL Firearm","S","Male","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",30,10.43,14.03,9.234,20.81,2.706,13.14,0.1168,309325,0.973720197203588,0.328592789631669,2,0.371231749374614
"4154","Firearm-Suicide","S2","Male","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",27,9.389,7.77,5,11.83,1.572,7.108,0.08629,309325,0.973720197203588,0.420486581922333,2,0.337065014801489
"4155","Firearm-Homicide","S3","Male","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",3,1.043,1.344,0.2681,4.107,0.7876,5.834,0.07741,309325,0.973720197203588,-5.67352576257362,3,0.999999993005597
"4156","ALL Firearm","S","Total","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",32,5.353,6.836,4.587,9.966,1.264,7.303,0.06097,309325,0.973720197203588,-0.369032962371692,2,0.643948422153158
"4157","Firearm-Suicide","S2","Total","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",28,4.684,3.724,2.429,5.624,0.7325,3.784,0.04336,309325,0.973720197203588,-0.0817681305745089,2,0.532584450349703
"4158","Firearm-Homicide","S3","Total","Los Angeles","Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake","78.2xx",4,0.6691,0.7172,0.1842,2.014,0.3708,3.405,0.04217,309325,0.973720197203588,-7.20222495929608,3,0.999999999999704
"4159","ALL Firearm","S","Female","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",3,1.126,3.883,0.7906,11.6,2.255,1.683,0.04131,309325,0.973720197203588,0.975446091727771,2,0.164669514939764
"4160","Firearm-Suicide","S2","Female","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",1,0.3755,0.4145,0.01049,2.58,0.4145,0.7903,0.02782,309325,0.973720197203588,-0.904599317761574,2,0.817161151546918
"4161","Firearm-Homicide","S3","Female","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",2,0.7509,0.7405,0.0877,3.039,0.5274,0.8687,0.03016,309325,0.973720197203588,-0.242682762631732,2,0.595874419122125
"4162","ALL Firearm","S","Male","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",25,10.1,12.26,7.851,18.36,2.507,13.14,0.1168,309325,0.973720197203588,-0.35063681455339,2,0.63706958304524
"4163","Firearm-Suicide","S2","Male","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",16,6.462,6.038,3.4,10.02,1.545,7.108,0.08629,309325,0.973720197203588,-0.691478991876943,2,0.755367710814941
"4164","Firearm-Homicide","S3","Male","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",9,3.635,3.592,1.613,6.978,1.22,5.834,0.07741,309325,0.973720197203588,-1.83401674477296,2,0.966674245708927
"4165","ALL Firearm","S","Total","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",28,5.448,6.604,4.335,9.712,1.282,7.303,0.06097,309325,0.973720197203588,-0.54462623670726,2,0.706994696907864
"4166","Firearm-Suicide","S2","Total","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",17,3.308,3.028,1.731,4.999,0.7565,3.784,0.04336,309325,0.973720197203588,-0.997701584868216,2,0.840787957763583
"4167","Firearm-Homicide","S3","Total","Los Angeles","Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre","78.2xxx",11,2.14,2.159,1.059,3.971,0.6643,3.405,0.04217,309325,0.973720197203588,-1.87189074901395,2,0.969389140146046
"4168","ALL Firearm","S","Female","Los Angeles","Culver City North/Palms","78.2y",3,1.256,5.12,1.037,15.72,2.98,1.683,0.04131,309325,0.973720197203588,1.15324490245626,2,0.124404938973542
"4169","Firearm-Suicide","S2","Female","Los Angeles","Culver City North/Palms","78.2y",3,1.256,1.137,0.2304,4.365,0.6619,0.7903,0.02782,309325,0.973720197203588,0.523333088368162,2,0.300371239381095
"4170","ALL Firearm","S","Male","Los Angeles","Culver City North/Palms","78.2y",13,5.429,8.374,4.332,15.17,2.414,13.14,0.1168,309325,0.973720197203588,-1.97200954759057,3,0.975695741696246
"4171","Firearm-Suicide","S2","Male","Los Angeles","Culver City North/Palms","78.2y",11,4.594,4.738,2.317,8.985,1.465,7.108,0.08629,309325,0.973720197203588,-1.61494847072293,2,0.946839072832284
"4172","Firearm-Homicide","S3","Male","Los Angeles","Culver City North/Palms","78.2y",2,0.8352,0.4763,0.05768,3.002,0.3368,5.834,0.07741,309325,0.973720197203588,-15.5034356923656,3,1
"4173","ALL Firearm","S","Total","Los Angeles","Culver City North/Palms","78.2y",16,3.346,4.854,2.725,8.198,1.248,7.303,0.06097,309325,0.973720197203588,-1.96000214000291,3,0.975002229915308
"4174","Firearm-Suicide","S2","Total","Los Angeles","Culver City North/Palms","78.2y",14,2.927,2.781,1.5,4.983,0.7579,3.784,0.04336,309325,0.973720197203588,-1.32123311250378,2,0.90678817566515
"4175","Firearm-Homicide","S3","Total","Los Angeles","Culver City North/Palms","78.2y",2,0.4182,0.2411,0.0292,1.59,0.1705,3.405,0.04217,309325,0.973720197203588,-18.0137988190915,3,1
"4176","ALL Firearm","S","Female","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",2,0.8951,3.676,0.4301,14.02,2.628,1.683,0.04131,309325,0.973720197203588,0.758277708480124,2,0.224142374625727
"4177","Firearm-Suicide","S2","Female","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",2,0.8951,0.9941,0.1163,4.15,0.7106,0.7903,0.02782,309325,0.973720197203588,0.286580347279405,2,0.38721683206105
"4178","ALL Firearm","S","Male","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",24,11.48,13.61,8.495,21.27,2.922,13.14,0.1168,309325,0.973720197203588,0.160720384636361,2,0.436156816768021
"4179","Firearm-Suicide","S2","Male","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",19,9.084,6.515,3.831,10.87,1.556,7.108,0.08629,309325,0.973720197203588,-0.380520720737644,2,0.648220540817234
"4180","Firearm-Homicide","S3","Male","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",4,1.913,1.796,0.4428,5.221,0.9494,5.834,0.07741,309325,0.973720197203588,-4.23914482846981,3,0.999988781356192
"4181","Firearm-Undermined","S4","Male","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",1,0.4781,0.54,0.01367,3.398,0.54,0.057,0.007704,309325,0.973720197203588,0.894353431720321,2,0.185566410045348
"4182","ALL Firearm","S","Total","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",26,6.01,5.983,3.787,9.259,1.251,7.303,0.06097,309325,0.973720197203588,-1.05390494948769,2,0.854036781681267
"4183","Firearm-Suicide","S2","Total","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",21,4.854,3.547,2.128,5.806,0.8186,3.784,0.04336,309325,0.973720197203588,-0.289113397554807,2,0.613752699287179
"4184","Firearm-Homicide","S3","Total","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",4,0.9247,0.8874,0.2138,2.608,0.4748,3.405,0.04217,309325,0.973720197203588,-5.28165231240065,3,0.999999935988008
"4185","Firearm-Undermined","S4","Total","Los Angeles","Encino/Tarzana/Warner Center/Woodland Hills","78.2yy",1,0.2312,0.2645,0.006696,1.693,0.2645,0.03476,0.004209,309325,0.973720197203588,0.868472278158258,2,0.192567920963775
"4186","ALL Firearm","S","Female","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",2,0.6413,5.191,0.6286,18.75,3.67,1.683,0.04131,309325,0.973720197203588,0.955797762526688,2,0.169587209490194
"4187","Firearm-Homicide","S3","Female","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",2,0.6413,0.8441,0.1022,3.049,0.5969,0.8687,0.03016,309325,0.973720197203588,-0.0411604246479478,2,0.516415998263004
"4188","ALL Firearm","S","Male","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",22,7.164,10.12,6.27,15.67,2.202,13.14,0.1168,309325,0.973720197203588,-1.36955518544936,2,0.914587101502262
"4189","Firearm-Suicide","S2","Male","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",6,1.954,1.64,0.599,4.019,0.6719,7.108,0.08629,309325,0.973720197203588,-8.07182190875674,3,1
"4190","Firearm-Homicide","S3","Male","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",16,5.21,5.025,2.829,8.504,1.286,5.834,0.07741,309325,0.973720197203588,-0.627945816043767,2,0.734980282032763
"4191","ALL Firearm","S","Total","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",24,3.877,5.833,3.701,8.841,1.214,7.303,0.06097,309325,0.973720197203588,-1.20934894277131,2,0.886735592409788
"4192","Firearm-Suicide","S2","Total","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",6,0.9694,0.8345,0.3048,1.963,0.342,3.784,0.04336,309325,0.973720197203588,-8.55577995451297,3,1
"4193","Firearm-Homicide","S3","Total","Los Angeles","Bassett/Industry West/La Puente","78.2yyy",18,2.908,3.009,1.763,4.852,0.7231,3.405,0.04217,309325,0.973720197203588,-0.546713191649106,2,0.707712105066686
"4194","ALL Firearm","S","Female","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",3,1.531,5.705,1.103,17.96,3.391,1.683,0.04131,309325,0.973720197203588,1.1859928004854,2,0.117812571359633
"4195","Firearm-Suicide","S2","Female","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",1,0.5103,0.5118,0.01296,4.399,0.5118,0.7903,0.02782,309325,0.973720197203588,-0.543355739101741,2,0.706557553091553
"4196","Firearm-Homicide","S3","Female","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",2,1.021,0.7226,0.07985,4.563,0.5257,0.8687,0.03016,309325,0.973720197203588,-0.277458915352589,2,0.609286125685108
"4197","ALL Firearm","S","Male","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",28,14.02,17.99,11.75,26.82,3.529,13.14,0.1168,309325,0.973720197203588,1.37357488708157,2,0.0847868488398101
"4198","Firearm-Suicide","S2","Male","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",20,10.02,10,5.987,16.34,2.319,7.108,0.08629,309325,0.973720197203588,1.24622680793366,2,0.106340569895763
"4199","Firearm-Homicide","S3","Male","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",8,4.007,3.843,1.59,8.613,1.415,5.834,0.07741,309325,0.973720197203588,-1.40496629969016,2,0.91998435014369
"4200","ALL Firearm","S","Total","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",31,7.836,9.553,6.42,13.86,1.76,7.303,0.06097,309325,0.973720197203588,1.277642689604,2,0.100687720562689
"4201","Firearm-Suicide","S2","Total","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",21,5.308,5.113,3.13,8.267,1.139,3.784,0.04336,309325,0.973720197203588,1.16596843360706,2,0.121813604185608
"4202","Firearm-Homicide","S3","Total","Los Angeles","Mar Vista/Ocean Park/Santa Monica South/Venice","78.2z",10,2.528,2.389,1.109,4.938,0.7838,3.405,0.04217,309325,0.973720197203588,-1.29437700996777,2,0.90223238612015
"4203","ALL Firearm","S","Female","Los Angeles","Northridge South/Reseda North","78.2zz",4,1.393,2.686,0.7153,7.123,1.361,1.683,0.04131,309325,0.973720197203588,0.736618879075462,2,0.230677075418913
"4204","Firearm-Suicide","S2","Female","Los Angeles","Northridge South/Reseda North","78.2zz",2,0.6966,0.7508,0.09092,2.816,0.5309,0.7903,0.02782,309325,0.973720197203588,-0.0743000177019646,2,0.529614168526005
"4205","Firearm-Homicide","S3","Female","Los Angeles","Northridge South/Reseda North","78.2zz",2,0.6966,0.6551,0.07321,2.62,0.4749,0.8687,0.03016,309325,0.973720197203588,-0.448874593353296,2,0.673238937600625
"4206","ALL Firearm","S","Male","Los Angeles","Northridge South/Reseda North","78.2zz",23,8.057,17.82,10.93,28.1,3.955,13.14,0.1168,309325,0.973720197203588,1.18279658553927,2,0.118444887064974
"4207","Firearm-Suicide","S2","Male","Los Angeles","Northridge South/Reseda North","78.2zz",8,2.802,4.883,2.001,10.1,1.814,7.108,0.08629,309325,0.973720197203588,-1.22518572106422,2,0.889747373407396
"4208","Firearm-Homicide","S3","Male","Los Angeles","Northridge South/Reseda North","78.2zz",15,5.254,5.533,3.092,9.845,1.432,5.834,0.07741,309325,0.973720197203588,-0.209889086787391,2,0.583122879998123
"4209","ALL Firearm","S","Total","Los Angeles","Northridge South/Reseda North","78.2zz",27,4.715,7.402,4.836,10.98,1.451,7.303,0.06097,309325,0.973720197203588,0.0681686542444069,2,0.472825689598681
"4210","Firearm-Suicide","S2","Total","Los Angeles","Northridge South/Reseda North","78.2zz",10,1.746,2.195,1.027,4.168,0.7133,3.784,0.04336,309325,0.973720197203588,-2.22356974749325,3,0.986911297070336
"4211","Firearm-Homicide","S3","Total","Los Angeles","Northridge South/Reseda North","78.2zz",17,2.969,3.129,1.818,5.155,0.7618,3.405,0.04217,309325,0.973720197203588,-0.361745998705531,2,0.641229075185654
"4212","ALL Firearm","S","Female","Los Angeles","Baldwin Park/Irwindale","78.2zzz",4,1.495,3.894,1.023,10.76,1.988,1.683,0.04131,309325,0.973720197203588,1.11193300057189,2,0.133083479239312
"4213","Firearm-Suicide","S2","Female","Los Angeles","Baldwin Park/Irwindale","78.2zzz",1,0.3738,0.3649,0.009239,2.434,0.3649,0.7903,0.02782,309325,0.973720197203588,-1.16242541740314,2,0.87746864813176
"4214","Firearm-Homicide","S3","Female","Los Angeles","Baldwin Park/Irwindale","78.2zzz",3,1.121,1.148,0.2228,3.671,0.6808,0.8687,0.03016,309325,0.973720197203588,0.409850662232274,2,0.34095774980374
"4215","ALL Firearm","S","Male","Los Angeles","Baldwin Park/Irwindale","78.2zzz",24,9.049,11.53,7.322,17.73,2.395,13.14,0.1168,309325,0.973720197203588,-0.671435841978857,2,0.74902854084592
"4216","Firearm-Accident","S1","Male","Los Angeles","Baldwin Park/Irwindale","78.2zzz",1,0.377,0.4382,0.01109,3.523,0.4382,0.1448,0.01212,309325,0.973720197203588,0.669301321523247,2,0.251651641987051
"4217","Firearm-Suicide","S2","Male","Los Angeles","Baldwin Park/Irwindale","78.2zzz",4,1.508,1.713,0.4394,5.308,0.8862,7.108,0.08629,309325,0.973720197203588,-6.05913478143172,3,0.999999999315722
"4218","Firearm-Homicide","S3","Male","Los Angeles","Baldwin Park/Irwindale","78.2zzz",19,7.163,6.723,4.028,11.3,1.556,5.834,0.07741,309325,0.973720197203588,0.570631041817246,2,0.284124885920565
"4219","ALL Firearm","S","Total","Los Angeles","Baldwin Park/Irwindale","78.2zzz",28,5.256,6.792,4.482,9.99,1.303,7.303,0.06097,309325,0.973720197203588,-0.391743285875596,2,0.652376048203094
"4220","Firearm-Accident","S1","Total","Los Angeles","Baldwin Park/Irwindale","78.2zzz",1,0.1877,0.2337,0.005917,1.363,0.2337,0.07932,0.006368,309325,0.973720197203588,0.660345397289048,2,0.254516101816615
"4221","Firearm-Suicide","S2","Total","Los Angeles","Baldwin Park/Irwindale","78.2zzz",5,0.9385,0.9727,0.3054,2.419,0.4452,3.784,0.04336,309325,0.973720197203588,-6.28495187700417,3,0.999999999836022
"4222","Firearm-Homicide","S3","Total","Los Angeles","Baldwin Park/Irwindale","78.2zzz",22,4.129,4.022,2.504,6.224,0.8681,3.405,0.04217,309325,0.973720197203588,0.709910494365768,2,0.238879821114223
"4223","ALL Firearm","S","Female","Madera","Oakhurst/Yosemite Lakes","79.1",1,1.434,12.6,0.3191,70.22,12.6,1.683,0.04131,5331,0.947289439129619,0.866423914832493,2,0.193128866994538
"4224","Firearm-Suicide","S2","Female","Madera","Oakhurst/Yosemite Lakes","79.1",1,1.434,1.709,0.04326,13.47,1.709,0.7903,0.02782,5331,0.947289439129619,0.537494617232426,2,0.295463001042167
"4225","ALL Firearm","S","Male","Madera","Oakhurst/Yosemite Lakes","79.1",19,28.71,48.86,27.6,82.53,12.44,13.14,0.1168,5331,0.947289439129619,2.87125608224509,1,0.0020442208513467
"4226","Firearm-Suicide","S2","Male","Madera","Oakhurst/Yosemite Lakes","79.1",15,22.67,22.7,11.87,41.42,6.447,7.108,0.08629,5331,0.947289439129619,2.41827261831642,1,0.00779719424937153
"4227","Firearm-Homicide","S3","Male","Madera","Oakhurst/Yosemite Lakes","79.1",4,6.045,8.897,2.099,25.34,4.812,5.834,0.07741,5331,0.947289439129619,0.636451318415287,2,0.262241150667888
"4228","ALL Firearm","S","Total","Madera","Oakhurst/Yosemite Lakes","79.1",20,14.72,23.65,13.54,39.78,5.895,7.303,0.06097,5331,0.947289439129619,2.77287968537009,1,0.0027781329669071
"4229","Firearm-Suicide","S2","Total","Madera","Oakhurst/Yosemite Lakes","79.1",16,11.77,11,5.922,19.89,3.002,3.784,0.04336,5331,0.947289439129619,2.40348015145218,1,0.00811992429592256
"4230","Firearm-Homicide","S3","Total","Madera","Oakhurst/Yosemite Lakes","79.1",4,2.943,4.295,0.9907,12.4,2.35,3.405,0.04217,5331,0.947289439129619,0.378662442318601,2,0.352469273334635
"4231","ALL Firearm","S","Female","Madera","Chowchilla","79.2",1,1.562,12,0.3039,66.89,12,1.683,0.04131,5331,0.947289439129619,0.859744905679942,2,0.194964837613158
"4232","Firearm-Suicide","S2","Female","Madera","Chowchilla","79.2",1,1.562,1.664,0.04214,13.66,1.664,0.7903,0.02782,5331,0.947289439129619,0.524986730026929,2,0.29979620790532
"4233","ALL Firearm","S","Male","Madera","Chowchilla","79.2",5,9.721,29.63,8.929,75.99,13.93,13.14,0.1168,5331,0.947289439129619,1.18373441274382,2,0.118259106062147
"4234","Firearm-Accident","S1","Male","Madera","Chowchilla","79.2",1,1.944,1.65,0.04177,14.68,1.65,0.1448,0.01212,5331,0.947289439129619,0.912217814897865,2,0.180827033841925
"4235","Firearm-Suicide","S2","Male","Madera","Chowchilla","79.2",3,5.833,8.54,1.653,26.54,5.072,7.108,0.08629,5331,0.947289439129619,0.282293533926851,2,0.388859221612777
"4236","Firearm-Homicide","S3","Male","Madera","Chowchilla","79.2",1,1.944,1.752,0.04435,14.89,1.752,5.834,0.07741,5331,0.947289439129619,-2.3276377678645,3,0.990034326895257
"4237","ALL Firearm","S","Total","Madera","Chowchilla","79.2",6,5.197,15.69,5.527,37.5,6.614,7.303,0.06097,5331,0.947289439129619,1.2680138599207,2,0.102396500525691
"4238","Firearm-Accident","S1","Total","Madera","Chowchilla","79.2",1,0.8661,1.04,0.02634,7.53,1.04,0.07932,0.006368,5331,0.947289439129619,0.923713453427876,2,0.1778177628536
"4239","Firearm-Suicide","S2","Total","Madera","Chowchilla","79.2",4,3.465,4.429,1.128,12.67,2.3,3.784,0.04336,5331,0.947289439129619,0.280384962001738,2,0.389591086560292
"4240","Firearm-Homicide","S3","Total","Madera","Chowchilla","79.2",1,0.8661,0.8535,0.02161,7.122,0.8535,3.405,0.04217,5331,0.947289439129619,-2.98581294967115,3,0.998585872090182
"4241","ALL Firearm","S","Female","Butte","Magalia/Paradise/Stirling City","8",1,0.9153,4.96,0.1256,27.64,4.96,1.683,0.04131,11881,0.966921976264624,0.660662570488047,2,0.254414366276552
"4242","Firearm-Suicide","S2","Female","Butte","Magalia/Paradise/Stirling City","8",1,0.9153,0.4328,0.01096,6.928,0.4328,0.7903,0.02782,11881,0.966921976264624,-0.824315436257004,2,0.79511982503329
"4243","ALL Firearm","S","Male","Butte","Magalia/Paradise/Stirling City","8",25,24.88,27.65,17.19,43.79,5.985,13.14,0.1168,11881,0.966921976264624,2.42393278204064,1,0.00767672350819981
"4244","Firearm-Suicide","S2","Male","Butte","Magalia/Paradise/Stirling City","8",21,20.9,18.51,10.96,30.6,4.371,7.108,0.08629,11881,0.966921976264624,2.60804823188581,1,0.00455300613389453
"4245","Firearm-Homicide","S3","Male","Butte","Magalia/Paradise/Stirling City","8",3,2.986,2.727,0.4972,10.49,1.661,5.834,0.07741,11881,0.966921976264624,-1.86853180191778,2,0.969156009181992
"4246","Firearm-Undermined","S4","Male","Butte","Magalia/Paradise/Stirling City","8",1,0.9952,0.4756,0.01204,7.17,0.4756,0.057,0.007704,11881,0.966921976264624,0.88003593855933,2,0.189419920469723
"4247","ALL Firearm","S","Total","Butte","Magalia/Paradise/Stirling City","8",26,12.4,13.66,8.457,21.68,2.981,7.303,0.06097,11881,0.966921976264624,2.13205997567149,1,0.0165009581982923
"4248","Firearm-Suicide","S2","Total","Butte","Magalia/Paradise/Stirling City","8",22,10.49,9.056,5.34,15.02,2.153,3.784,0.04336,11881,0.966921976264624,2.44817983366482,1,0.00717899862826576
"4249","Firearm-Homicide","S3","Total","Butte","Magalia/Paradise/Stirling City","8",3,1.43,1.445,0.2561,5.391,0.891,3.405,0.04217,11881,0.966921976264624,-2.19731589455083,3,0.98600105336786
"4250","Firearm-Undermined","S4","Total","Butte","Magalia/Paradise/Stirling City","8",1,0.4768,0.2266,0.005737,3.523,0.2266,0.03476,0.004209,11881,0.966921976264624,0.846455934321767,2,0.1986492231716
"4251","ALL Firearm","S","Female","Madera","Madera","80",4,1.506,4.352,1.175,11.4,2.187,1.683,0.04131,5331,0.947289439129619,1.22017557885366,2,0.111199161241701
"4252","Firearm-Suicide","S2","Female","Madera","Madera","80",3,1.13,1.216,0.2481,4.059,0.7058,0.7903,0.02782,5331,0.947289439129619,0.60267737622998,2,0.273361667400611
"4253","Firearm-Homicide","S3","Female","Madera","Madera","80",1,0.3766,0.4611,0.01167,3.007,0.4611,0.8687,0.03016,5331,0.947289439129619,-0.882088197531107,2,0.811135442914898
"4254","ALL Firearm","S","Male","Madera","Madera","80",34,13.32,16.18,11.04,23.61,2.881,13.14,0.1168,5331,0.947289439129619,1.05432307739811,2,0.145867513305454
"4255","Firearm-Accident","S1","Male","Madera","Madera","80",1,0.3917,0.5247,0.01328,4.094,0.5247,0.1448,0.01212,5331,0.947289439129619,0.72383970050063,2,0.234582076481813
"4256","Firearm-Suicide","S2","Male","Madera","Madera","80",15,5.875,7.094,3.845,12.67,1.92,7.108,0.08629,5331,0.947289439129619,-0.00728431377793747,2,0.50290599505043
"4257","Firearm-Homicide","S3","Male","Madera","Madera","80",18,7.05,7.446,4.351,12.74,1.797,5.834,0.07741,5331,0.947289439129619,0.896219486849275,2,0.185067775007638
"4258","ALL Firearm","S","Total","Madera","Madera","80",38,7.296,8.601,6.049,12.01,1.418,7.303,0.06097,5331,0.947289439129619,0.914528785292615,2,0.180219529794962
"4259","Firearm-Accident","S1","Total","Madera","Madera","80",1,0.192,0.2454,0.006213,1.567,0.2454,0.07932,0.006368,5331,0.947289439129619,0.676544870266891,2,0.249347383865839
"4260","Firearm-Suicide","S2","Total","Madera","Madera","80",18,3.456,3.877,2.276,6.32,0.9288,3.784,0.04336,5331,0.947289439129619,0.100020266906455,2,0.460164117730977
"4261","Firearm-Homicide","S3","Total","Madera","Madera","80",19,3.648,3.883,2.317,6.273,0.9052,3.405,0.04217,5331,0.947289439129619,0.527488006025805,2,0.298927371653391
"4262","ALL Firearm","S","Male","Marin","Bolinas/Dillon Beach/Inverness/Point Reyes Station/Stinson Beach/Tomales","81",2,6.13,20.32,1.537,92.29,16.39,13.14,0.1168,9561,0.972910783390859,0.438060871996163,2,0.330671078772394
"4263","Firearm-Suicide","S2","Male","Marin","Bolinas/Dillon Beach/Inverness/Point Reyes Station/Stinson Beach/Tomales","81",2,6.13,4.646,0.3514,31.87,3.747,7.108,0.08629,9561,0.972910783390859,-0.656884817792767,2,0.744372509484073
"4264","ALL Firearm","S","Total","Marin","Bolinas/Dillon Beach/Inverness/Point Reyes Station/Stinson Beach/Tomales","81",2,2.911,10.14,0.7318,46.64,8.276,7.303,0.06097,9561,0.972910783390859,0.342789151224787,2,0.365878544048573
"4265","Firearm-Suicide","S2","Total","Marin","Bolinas/Dillon Beach/Inverness/Point Reyes Station/Stinson Beach/Tomales","81",2,2.911,2.319,0.1673,14.87,1.892,3.784,0.04336,9561,0.972910783390859,-0.774109636487046,2,0.780567020343617
"4266","ALL Firearm","S","Female","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",6,4.105,10.54,3.543,25,4.599,1.683,0.04131,9561,0.972910783390859,1.9257757590114,2,0.0270661897704453
"4267","Firearm-Suicide","S2","Female","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",3,2.052,2.452,0.3868,8.949,1.583,0.7903,0.02782,9561,0.972910783390859,1.04955366301833,2,0.146961685320148
"4268","Firearm-Homicide","S3","Female","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",3,2.052,3.573,0.7087,10.99,2.1,0.8687,0.03016,9561,0.972910783390859,1.28762911564446,2,0.0989375495700935
