TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP2000,POP2000CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,BLACK,PCT_BLACK,ASIAN,PCT_ASIAN,AMIND_ESK,PCT_AMIND,ISLANDER,PCT_ISLAND,OTHER_RACE,PCT_OTHER,MULTI_RACE,PCT_MULTI,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
4234,6,1,423400,6001423400,Alameda,4234,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.287,4653,4647,900,19.3,1624,34.9,1845,39.7,1773,38.1,454,9.8,31,0.7,5,0.1,288,6.2,257,5.5,596,12.8,254,5.5,915,19.7,3299,70.9,439,9.4,0.13,0.28
4251,6,1,425100,6001425100,Alameda,4251,2a,Berkeley South and West/Emeryville/Oakland Northwest,1.928,6882,6882,906,13.2,1823,26.5,3096,45,1339,19.5,1760,25.6,34,0.5,17,0.2,288,4.2,348,5.1,616,9,257,3.7,783,11.4,5428,78.9,671,9.8,0.12,0.14
4007,6,1,400700,6001400700,Alameda,4007,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.351,4451,4451,1054,23.7,1977,44.4,867,19.5,3007,67.6,170,3.8,14,0.3,7,0.2,134,3,252,5.7,299,6.7,240,5.4,987,22.2,2792,62.7,672,15.1,0.24,0.35
4204,6,1,420400,6001420400,Alameda,4204,2a,Berkeley South and West/Emeryville/Oakland Northwest,3.753,1721,1682,358,20.8,899,52.2,470,27.3,119,6.9,823,47.8,16,0.9,7,0.4,129,7.5,157,9.1,239,13.9,280,16.3,559,32.5,1151,66.9,11,0.6,0.01,0.49
4221,6,1,422100,6001422100,Alameda,4221,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.21,2630,2630,442,16.8,1024,38.9,1116,42.4,675,25.7,254,9.7,15,0.6,2,0.1,395,15,173,6.6,664,25.2,154,5.9,525,20,1815,69,290,11,0.16,0.29
4229,6,1,422900,6001422900,Alameda,4229,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.214,2416,2361,998,41.3,1430,59.2,1184,49,124,5.1,843,34.9,7,0.3,4,0.2,107,4.4,147,6.1,252,10.4,21,0.9,86,3.6,2181,90.3,149,6.2,0.07,0.04
4203,6,1,420300,6001420300,Alameda,4203,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.867,4386,4386,404,9.2,927,21.1,2425,55.3,186,4.2,1403,32,16,0.4,6,0.1,107,2.4,243,5.5,294,6.7,169,3.9,774,17.6,3081,70.2,531,12.1,0.17,0.25
4220,6,1,422000,6001422000,Alameda,4220,2a,Berkeley South and West/Emeryville/Oakland Northwest,9.075,1333,1255,164,12.3,467,35,624,46.8,358,26.9,163,12.2,19,1.4,3,0.2,85,6.4,81,6.1,180,13.5,77,5.8,274,20.6,968,72.6,91,6.8,0.09,0.28
4225,6,1,422500,6001422500,Alameda,4225,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.171,3733,3733,920,24.6,1342,35.9,2482,66.5,94,2.5,865,23.2,13,0.3,16,0.4,80,2.1,183,4.9,216,5.8,70,1.9,168,4.5,3375,90.4,190,5.1,0.06,0.05
4224,6,1,422400,6001422400,Alameda,4224,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.181,3556,3556,1095,30.8,1551,43.6,2069,58.2,167,4.7,1007,28.3,13,0.4,1,0,91,2.6,208,5.8,235,6.6,56,1.6,192,5.4,3151,88.6,213,6,0.07,0.06
4227,6,1,422700,6001422700,Alameda,4227,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.144,3788,3788,1982,52.3,2443,64.5,2314,61.1,115,3,902,23.8,6,0.2,0,0,216,5.7,235,6.2,425,11.2,66,1.7,179,4.7,3518,92.9,91,2.4,0.03,0.05
4228,6,1,422800,6001422800,Alameda,4228,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.159,5475,5475,1802,32.9,2266,41.4,2115,38.6,240,4.4,2262,41.3,34,0.6,12,0.2,440,8,372,6.8,746,13.6,22,0.4,89,1.6,5326,97.3,60,1.1,0.01,0.02
4232,6,1,423200,6001423200,Alameda,4232,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.177,2939,2939,547,18.6,1086,37,966,32.9,976,33.2,226,7.7,35,1.2,5,0.2,537,18.3,194,6.6,849,28.9,202,6.9,716,24.4,1998,68,225,7.7,0.11,0.36
4233,6,1,423300,6001423300,Alameda,4233,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.279,3468,3468,639,18.4,1383,39.9,990,28.5,1859,53.6,196,5.7,16,0.5,15,0.4,179,5.2,213,6.1,405,11.7,202,5.8,716,20.6,2191,63.2,561,16.2,0.26,0.33
4239.01,6,1,423901,6001423901,Alameda,4239.01,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.145,1942,1942,331,17,638,32.9,1020,52.5,498,25.6,161,8.3,25,1.3,3,0.2,86,4.4,149,7.7,202,10.4,76,3.9,315,16.2,1459,75.1,168,8.7,0.12,0.22
4240.01,6,1,424001,6001424001,Alameda,4240.01,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.199,3875,3875,839,21.7,1660,42.8,1105,28.5,1769,45.7,266,6.9,29,0.7,11,0.3,394,10.2,301,7.8,810,20.9,268,6.9,952,24.6,2635,68,288,7.4,0.11,0.36
4240.02,6,1,424002,6001424002,Alameda,4240.02,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.122,1998,1935,541,27.1,794,39.7,416,20.8,1195,59.8,123,6.2,7,0.4,5,0.3,142,7.1,110,5.5,268,13.4,121,6.1,489,24.5,1291,64.6,218,10.9,0.17,0.38
4008,6,1,400800,6001400800,Alameda,4008,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.259,3368,3347,672,20,1385,41.1,784,23.3,1935,57.5,290,8.6,23,0.7,2,0.1,152,4.5,182,5.4,301,8.9,176,5.2,743,22.1,2236,66.4,389,11.5,0.17,0.33
4009,6,1,400900,6001400900,Alameda,4009,2a,Berkeley South and West/Emeryville/Oakland Northwest,0.165,2456,2456,474,19.3,1017,41.4,563,22.9,1525,62.1,111,4.5,15,0.6,3,0.1,104,4.2,135,5.5,202,8.2,144,5.9,555,22.6,1611,65.6,290,11.8,0.18,0.34
4212,6,1,421200,6001421200,Alameda,4212,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.519,3649,3570,71,1.9,90,2.5,3098,84.9,72,2,265,7.3,2,0.1,0,0,56,1.5,156,4.3,156,4.3,181,5,728,20,2299,63,622,17,0.27,0.32
4003,6,1,400300,6001400300,Alameda,4003,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.428,4878,4869,463,9.5,1137,23.3,3426,70.2,667,13.7,355,7.3,26,0.5,10,0.2,140,2.9,254,5.2,314,6.4,263,5.4,652,13.4,3764,77.2,462,9.5,0.12,0.17
4023,6,1,402300,6001402300,Alameda,4023,2c,Oakland West Central,0.166,453,413,60,13.2,87,19.2,58,12.8,359,79.2,18,4,2,0.4,0,0,4,0.9,12,2.6,15,3.3,39,8.6,104,23,284,62.7,65,14.3,0.23,0.37
4006,6,1,400600,6001400600,Alameda,4006,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.116,1707,1696,247,14.5,442,25.9,429,25.1,996,58.3,77,4.5,6,0.4,1,0.1,85,5,113,6.6,148,8.7,64,3.7,346,20.3,1140,66.8,221,12.9,0.19,0.3
4040,6,1,404000,6001404000,Alameda,4040,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.144,2885,2831,286,9.9,611,21.2,1798,62.3,533,18.5,300,10.4,11,0.4,2,0.1,99,3.4,142,4.9,209,7.2,132,4.6,262,9.1,2322,80.5,301,10.4,0.13,0.11
4214,6,1,421400,6001421400,Alameda,4214,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.182,1627,1627,70,4.3,155,9.5,1345,82.7,33,2,158,9.7,1,0.1,0,0,23,1.4,67,4.1,71,4.4,73,4.5,296,18.2,1071,65.8,260,16,0.24,0.28
4223,6,1,422300,6001422300,Alameda,4223,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.214,3238,3238,476,14.7,704,21.7,2156,66.6,167,5.2,663,20.5,6,0.2,0,0,78,2.4,168,5.2,188,5.8,139,4.3,462,14.3,2517,77.7,259,8,0.1,0.18
4222,6,1,422200,6001422200,Alameda,4222,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.259,3259,3259,514,15.8,960,29.5,1812,55.6,542,16.6,496,15.2,7,0.2,2,0.1,180,5.5,220,6.8,343,10.5,144,4.4,498,15.3,2464,75.6,297,9.1,0.12,0.2
4230,6,1,423000,6001423000,Alameda,4230,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.285,4423,4363,660,14.9,1154,26.1,2744,62,485,11,787,17.8,14,0.3,8,0.2,154,3.5,231,5.2,330,7.5,202,4.6,613,13.9,3362,76,448,10.1,0.13,0.18
4211,6,1,421100,6001421100,Alameda,4211,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.288,2013,2013,66,3.3,114,5.7,1660,82.5,43,2.1,190,9.4,4,0.2,1,0,17,0.8,98,4.9,81,4,107,5.3,363,18,1292,64.2,358,17.8,0.28,0.28
4213,6,1,421300,6001421300,Alameda,4213,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.426,3828,3828,107,2.8,294,7.7,3162,82.6,76,2,385,10.1,15,0.4,7,0.2,36,0.9,147,3.8,161,4.2,208,5.4,727,19,2525,66,576,15,0.23,0.29
4215,6,1,421500,6001421500,Alameda,4215,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.607,3721,3679,147,4,334,9,3209,86.2,69,1.9,268,7.2,14,0.4,5,0.1,42,1.1,114,3.1,139,3.7,167,4.5,607,16.3,2464,66.2,650,17.5,0.26,0.25
4202,6,1,420200,6001420200,Alameda,4202,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.175,2672,2672,238,8.9,534,20,1668,62.4,99,3.7,644,24.1,10,0.4,5,0.2,94,3.5,152,5.7,231,8.6,116,4.3,518,19.4,1804,67.5,350,13.1,0.19,0.29
4201,6,1,420100,6001420100,Alameda,4201,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.217,2339,2243,106,4.5,256,10.9,1666,71.2,70,3,408,17.4,1,0,3,0.1,57,2.4,134,5.7,164,7,121,5.2,589,25.2,1482,63.4,268,11.5,0.18,0.4
4216,6,1,421600,6001421600,Alameda,4216,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.535,3555,3555,273,7.7,414,11.6,2963,83.3,61,1.7,341,9.6,7,0.2,1,0,40,1.1,142,4,106,3,140,3.9,477,13.4,2393,67.3,685,19.3,0.29,0.2
4206,6,1,420600,6001420600,Alameda,4206,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.308,3174,3174,79,2.5,308,9.7,2454,77.3,97,3.1,404,12.7,11,0.3,0,0,63,2,145,4.6,181,5.7,185,5.8,811,25.6,1954,61.6,409,12.9,0.21,0.42
4205,6,1,420500,6001420500,Alameda,4205,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.161,2152,2134,119,5.5,307,14.3,1395,64.8,104,4.8,444,20.6,10,0.5,1,0,71,3.3,127,5.9,203,9.4,117,5.4,507,23.6,1395,64.8,250,11.6,0.18,0.36
4217,6,1,421700,6001421700,Alameda,4217,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.221,3076,3076,328,10.7,622,20.2,2313,75.2,82,2.7,463,15.1,20,0.7,2,0.1,50,1.6,146,4.7,167,5.4,105,3.4,332,10.8,2380,77.4,364,11.8,0.15,0.14
4218,6,1,421800,6001421800,Alameda,4218,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.206,2047,2013,154,7.5,314,15.3,1609,78.6,81,4,233,11.4,8,0.4,1,0,28,1.4,87,4.3,92,4.5,126,6.2,401,19.6,1407,68.7,239,11.7,0.17,0.29
4001,6,1,400100,6001400100,Alameda,4001,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,2.605,2498,2464,72,2.9,184,7.4,2005,80.3,115,4.6,281,11.2,7,0.3,5,0.2,19,0.8,66,2.6,97,3.9,104,4.2,317,12.7,1732,69.3,449,18,0.26,0.18
4219,6,1,421900,6001421900,Alameda,4219,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.322,3682,3682,296,8,796,21.6,2267,61.6,487,13.2,555,15.1,18,0.5,3,0.1,139,3.8,213,5.8,322,8.7,185,5,633,17.2,2619,71.1,430,11.7,0.16,0.24
4226,6,1,422600,6001422600,Alameda,4226,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.71,688,677,26,3.8,26,3.8,336,48.8,13,1.9,273,39.7,4,0.6,1,0.1,16,2.3,45,6.5,54,7.8,0,0,6,0.9,681,99,1,0.1,0,0.01
4231,6,1,423100,6001423100,Alameda,4231,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.294,3832,3832,438,11.4,1143,29.8,1923,50.2,869,22.7,400,10.4,24,0.6,4,0.1,382,10,230,6,754,19.7,198,5.2,688,18,2632,68.7,512,13.4,0.19,0.26
4236.01,6,1,423601,6001423601,Alameda,4236.01,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.205,2700,2623,441,16.3,797,29.5,1911,70.8,131,4.9,380,14.1,8,0.3,12,0.4,68,2.5,190,7,190,7,100,3.7,350,13,2160,80,190,7,0.09,0.16
4044,6,1,404400,6001404400,Alameda,4044,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,1.584,4699,4699,192,4.1,369,7.9,3670,78.1,186,4,561,11.9,13,0.3,1,0,71,1.5,197,4.2,201,4.3,307,6.5,808,17.2,3430,73,461,9.8,0.13,0.24
4238,6,1,423800,6001423800,Alameda,4238,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.39,3120,3113,144,4.6,318,10.2,2766,88.7,58,1.9,167,5.4,9,0.3,1,0,28,0.9,91,2.9,95,3,144,4.6,584,18.7,2060,66,476,15.3,0.23,0.28
4239.02,6,1,423902,6001423902,Alameda,4239.02,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.135,1553,1500,198,12.7,294,18.9,1196,77,92,5.9,143,9.2,2,0.1,0,0,33,2.1,87,5.6,90,5.8,58,3.7,214,13.8,1202,77.4,137,8.8,0.11,0.18
4004,6,1,400400,6001400400,Alameda,4004,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.263,3659,3659,346,9.5,669,18.3,2479,67.8,619,16.9,247,6.8,16,0.4,12,0.3,86,2.4,200,5.5,241,6.6,173,4.7,468,12.8,2881,78.7,310,8.5,0.11,0.16
4043,6,1,404300,6001404300,Alameda,4043,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.725,3089,3081,126,4.1,280,9.1,2545,82.4,164,5.3,234,7.6,7,0.2,1,0,32,1,106,3.4,97,3.1,192,6.2,577,18.7,2064,66.8,448,14.5,0.22,0.28
4005,6,1,400500,6001400500,Alameda,4005,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.231,3410,3410,476,14,1172,34.4,1368,40.1,1436,42.1,172,5,17,0.5,8,0.2,187,5.5,222,6.5,363,10.6,163,4.8,539,15.8,2509,73.6,362,10.6,0.14,0.21
4002,6,1,400200,6001400200,Alameda,4002,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.231,1910,1910,133,7,262,13.7,1581,82.8,58,3,149,7.8,5,0.3,0,0,38,2,79,4.1,117,6.1,89,4.7,257,13.5,1448,75.8,205,10.7,0.14,0.18
4042,6,1,404200,6001404200,Alameda,4042,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,1.053,3176,3176,76,2.4,140,4.4,2669,84,98,3.1,251,7.9,7,0.2,4,0.1,30,0.9,117,3.7,125,3.9,235,7.4,629,19.8,2042,64.3,505,15.9,0.25,0.31
4011,6,1,401100,6001401100,Alameda,4011,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.34,4007,4007,814,20.3,1684,42,1618,40.4,1319,32.9,517,12.9,42,1,2,0,240,6,269,6.7,472,11.8,192,4.8,665,16.6,3093,77.2,249,6.2,0.08,0.22
4012,6,1,401200,6001401200,Alameda,4012,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.256,2432,2322,257,10.6,672,27.6,1374,56.5,539,22.2,278,11.4,6,0.2,1,0,85,3.5,149,6.1,185,7.6,107,4.4,346,14.2,1858,76.4,228,9.4,0.12,0.19
4041,6,1,404100,6001404100,Alameda,4041,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.311,5337,5256,561,10.5,1237,23.2,3985,74.7,450,8.4,502,9.4,21,0.4,4,0.1,137,2.6,238,4.5,346,6.5,128,2.4,398,7.5,3856,72.3,1083,20.3,0.28,0.1
4028,6,1,402800,6001402800,Alameda,4028,2c,Oakland West Central,0.154,1910,1793,800,41.9,1342,70.3,403,21.1,1087,56.9,256,13.4,19,1,6,0.3,56,2.9,83,4.3,154,8.1,67,3.5,194,10.2,1302,68.2,414,21.7,0.32,0.15
4059,6,1,405900,6001405900,Alameda,4059,2c,Oakland West Central,0.365,7883,7842,2645,33.6,4594,58.3,1124,14.3,1469,18.6,3249,41.2,58,0.7,44,0.6,1535,19.5,404,5.1,2619,33.2,678,8.6,2633,33.4,4682,59.4,568,7.2,0.12,0.56
4015,6,1,401500,6001401500,Alameda,4015,2c,Oakland West Central,0.179,2413,2413,894,37,1638,67.9,333,13.8,1681,69.7,128,5.3,15,0.6,3,0.1,138,5.7,115,4.8,255,10.6,192,8,714,29.6,1508,62.5,191,7.9,0.13,0.47
4014,6,1,401400,6001401400,Alameda,4014,2c,Oakland West Central,0.294,4765,4765,2365,49.6,3358,70.5,412,8.6,3109,65.2,527,11.1,30,0.6,10,0.2,448,9.4,229,4.8,706,14.8,391,8.2,1521,31.9,2814,59.1,430,9,0.15,0.54
4022,6,1,402200,6001402200,Alameda,4022,2c,Oakland West Central,0.111,1844,1712,573,31.1,1147,62.2,231,12.5,1111,60.2,113,6.1,22,1.2,0,0,304,16.5,63,3.4,411,22.3,149,8.1,645,35,1031,55.9,168,9.1,0.16,0.63
4024,6,1,402400,6001402400,Alameda,4024,2c,Oakland West Central,0.131,2588,2588,748,28.9,1492,57.7,171,6.6,1917,74.1,273,10.5,9,0.3,4,0.2,90,3.5,124,4.8,171,6.6,164,6.3,722,27.9,1464,56.6,402,15.5,0.27,0.49
4027,6,1,402700,6001402700,Alameda,4027,2c,Oakland West Central,0.154,1946,1946,562,28.9,1154,59.3,182,9.4,1196,61.5,154,7.9,28,1.4,6,0.3,290,14.9,90,4.6,450,23.1,176,9,646,33.2,1182,60.7,118,6.1,0.1,0.55
4017,6,1,401700,6001401700,Alameda,4017,2c,Oakland West Central,6.38,1878,1768,587,31.3,1028,54.7,430,22.9,927,49.4,77,4.1,25,1.3,0,0,285,15.2,134,7.1,568,30.2,144,7.7,574,30.6,1179,62.8,125,6.7,0.11,0.49
4010,6,1,401000,6001401000,Alameda,4010,2c,Oakland West Central,0.464,5709,5709,1754,30.7,3065,53.7,756,13.2,4067,71.2,357,6.3,27,0.5,15,0.3,205,3.6,282,4.9,547,9.6,374,6.6,1518,26.6,3551,62.2,640,11.2,0.18,0.43
4016,6,1,401600,6001401600,Alameda,4016,2c,Oakland West Central,0.244,1933,1768,715,37,1180,61,294,15.2,1151,59.5,160,8.3,22,1.1,9,0.5,167,8.6,130,6.7,322,16.7,192,9.9,628,32.5,1186,61.4,119,6.2,0.1,0.53
4018,6,1,401800,6001401800,Alameda,4018,2c,Oakland West Central,0.116,1953,1953,943,48.3,1255,64.3,162,8.3,1487,76.1,40,2,16,0.8,11,0.6,189,9.7,48,2.5,308,15.8,164,8.4,709,36.3,1085,55.6,159,8.1,0.15,0.65
4029,6,1,402900,6001402900,Alameda,4029,2c,Oakland West Central,0.153,1291,1276,251,19.4,644,49.9,345,26.7,410,31.8,420,32.5,5,0.4,4,0.3,53,4.1,54,4.2,117,9.1,31,2.4,85,6.6,922,71.4,284,22,0.31,0.09
4034,6,1,403400,6001403400,Alameda,4034,2c,Oakland West Central,0.484,3697,3625,501,13.6,1312,35.5,1343,36.3,1076,29.1,929,25.1,16,0.4,5,0.1,115,3.1,213,5.8,282,7.6,118,3.2,297,8,2633,71.2,767,20.7,0.29,0.11
4025,6,1,402500,6001402500,Alameda,4025,2c,Oakland West Central,0.136,1779,1695,745,41.9,1215,68.3,101,5.7,1338,75.2,214,12,4,0.2,4,0.2,47,2.6,71,4,108,6.1,167,9.4,605,34,1036,58.2,138,7.8,0.13,0.58
4021,6,1,402100,6001402100,Alameda,4021,2c,Oakland West Central,0.11,1161,1161,655,56.4,866,74.6,27,2.3,920,79.2,131,11.3,2,0.2,2,0.2,33,2.8,46,4,58,5,114,9.8,429,37,657,56.6,75,6.5,0.11,0.65
4026,6,1,402600,6001402600,Alameda,4026,2c,Oakland West Central,0.118,977,977,229,23.4,577,59.1,77,7.9,411,42.1,410,42,0,0,1,0.1,20,2,58,5.9,46,4.7,54,5.5,168,17.2,578,59.2,231,23.6,0.4,0.29
4031,6,1,403100,6001403100,Alameda,4031,2c,Oakland West Central,0.131,1647,977,371,22.5,632,38.4,443,26.9,501,30.4,612,37.2,8,0.5,6,0.4,56,3.4,21,1.3,322,19.6,26,1.6,86,5.2,1431,86.9,130,7.9,0.09,0.06
4053,6,1,405300,6001405300,Alameda,4053,2c,Oakland West Central,0.164,5838,5803,669,11.5,1671,28.6,1986,34,1559,26.7,1571,26.9,57,1,21,0.4,358,6.1,286,4.9,668,11.4,256,4.4,758,13,4358,74.6,722,12.4,0.17,0.17
4056,6,1,405600,6001405600,Alameda,4056,2c,Oakland West Central,0.166,3734,3734,771,20.6,1526,40.9,777,20.8,1053,28.2,1427,38.2,27,0.7,7,0.2,282,7.6,161,4.3,509,13.6,226,6.1,904,24.2,2559,68.5,271,7.3,0.11,0.35
4030,6,1,403000,6001403000,Alameda,4030,2c,Oakland West Central,0.13,2734,2602,561,20.5,1608,58.8,114,4.2,115,4.2,2467,90.2,5,0.2,1,0,20,0.7,12,0.4,46,1.7,63,2.3,280,10.2,1325,48.5,1129,41.3,0.85,0.21
