year,county,Ndeaths,GEOID
2005,Fresno,34,6019008000
2005,NA,1,6019008000
2005,Fresno,35,6019008100
2005,Fresno,21,6019008200
2005,Fresno,18,6019008301
2005,Fresno,25,6019008302
2005,Fresno,20,6019008401
2005,Fresno,5,6019008402
2005,Merced,6,6019008402
2005,Fresno,15,6019008501
2005,Fresno,20,6019008502
2005,Glenn,70,6021010100
2005,Glenn,19,6021010200
2005,Glenn,4,6021010300
2005,Glenn,74,6021010400
2005,Glenn,21,6021010501
2005,Glenn,6,6021010502
2005,Humboldt,31,6023000100
2005,Humboldt,52,6023000200
2005,Humboldt,40,6023000300
2005,Humboldt,35,6023000400
2005,Humboldt,46,6023000500
2005,Humboldt,47,6023000600
2005,Humboldt,60,6023000700
2005,Humboldt,76,6023000800
2005,Humboldt,27,6023000900
2005,NA,1,6023000900
2005,Humboldt,17,6023001000
2005,Humboldt,50,6023001101
2005,Humboldt,21,6023001200
2005,Humboldt,5,6023001300
2005,NA,1,6023001300
2005,Humboldt,9,6023010102
2005,Humboldt,21,6023010200
2005,Humboldt,24,6023010300
2005,Humboldt,17,6023010400
2005,Humboldt,50,6023010501
2005,NA,1,6023010501
2005,Humboldt,33,6023010502
2005,Humboldt,17,6023010600
2005,Humboldt,55,6023010700
2005,Humboldt,40,6023010800
2005,Humboldt,66,6023010901
2005,Humboldt,28,6023010902
2005,Humboldt,42,6023011000
2005,Humboldt,38,6023011100
2005,Humboldt,33,6023011200
2005,Humboldt,15,6023011500
2005,San Mateo,7,6023011500
2005,Humboldt,25,6023011600
2005,Imperial,8,6025010101
2005,Imperial,21,6025010102
2005,Imperial,8,6025010200
2005,Imperial,8,6025010300
2005,Imperial,16,6025010400
2005,Imperial,28,6025010500
2005,Imperial,43,6025010600
2005,Imperial,21,6025010700
2005,Imperial,6,6025010800
2005,Imperial,36,6025010900
2005,Imperial,41,6025011000
2005,Imperial,19,6025011100
2005,Imperial,20,6025011201
2005,Imperial,23,6025011202
2005,Imperial,21,6025011300
2005,Imperial,33,6025011400
2005,Imperial,42,6025011500
2005,Imperial,38,6025011600
2005,San Diego,1,6025011600
2005,Imperial,29,6025011700
2005,Imperial,7,6025011801
2005,Imperial,55,6025011802
2005,Imperial,8,6025011803
2005,Imperial,37,6025011900
2005,Imperial,21,6025012001
2005,Imperial,22,6025012002
2005,Imperial,41,6025012100
2005,Imperial,37,6025012200
2005,Imperial,3,6025012301
2005,Imperial,15,6025012302
2005,Riverside,4,6025012302
2005,Imperial,21,6025012400
2005,Imperial,8,6025940000
2005,Inyo,31,6027000100
2005,Inyo,7,6027000200
2005,Inyo,25,6027000300
2005,Inyo,55,6027000400
2005,Inyo,33,6027000500
2005,Inyo,23,6027000800
2005,Kern,58,6029000101
2005,Kern,43,6029000102
2005,Kern,71,6029000200
2005,Los Angeles,1,6029000200
2005,Kern,51,6029000300
2005,Kern,64,6029000400
2005,Kern,23,6029000503
2005,Kern,29,6029000504
2005,Kern,27,6029000505
2005,Kern,8,6029000506
2005,Kern,22,6029000507
2005,Kern,87,6029000600
2005,Kern,31,6029000700
2005,Kern,43,6029000800
2005,Kern,35,6029000902
2005,Kern,38,6029000903
2005,Kern,53,6029000904
2005,Kern,21,6029000905
2005,Kern,24,6029000906
2005,Kern,10,6029000907
2005,Kern,25,6029000908
2005,Kern,26,6029000909
2005,Kern,74,6029000910
2005,Kern,47,6029001000
2005,Kern,33,6029001101
2005,Kern,45,6029001102
2005,Kern,20,6029001103
2005,Kern,20,6029001201
2005,Kern,25,6029001202
2005,Kern,42,6029001300
2005,Kern,64,6029001400
2005,Kern,27,6029001500
2005,Kern,22,6029001600
2005,Kern,52,6029001700
2005,Kern,55,6029001801
2005,Kern,25,6029001802
2005,Kern,29,6029001901
2005,Kern,29,6029001902
2005,Kern,53,6029002000
2005,Kern,31,6029002100
2005,Kern,49,6029002200
2005,Kern,51,6029002301
2005,Kern,14,6029002302
2005,Kern,25,6029002400
2005,Kern,53,6029002500
2005,Kern,23,6029002600
2005,Kern,45,6029002700
2005,Kern,88,6029002804
2005,Kern,9,6029002806
2005,Kern,26,6029002807
2005,Kern,65,6029002808
2005,Kern,16,6029002811
2005,Kern,32,6029002812
2005,Kern,30,6029002813
2005,Kern,44,6029002814
2005,Kern,18,6029002815
2005,Kern,38,6029002816
2005,Kern,25,6029002817
2005,Kern,20,6029002818
2005,Kern,20,6029002819
2005,Kern,12,6029002820
2005,Kern,11,6029002821
2005,Kern,65,6029002900
2005,Kern,59,6029003000
2005,Kern,25,6029003103
2005,Kern,27,6029003112
2005,Kern,43,6029003113
2005,Kern,40,6029003114
2005,Kern,17,6029003115
2005,Kern,60,6029003121
2005,Kern,27,6029003122
2005,Kern,21,6029003123
2005,Kern,21,6029003124
2005,Kern,53,6029003202
2005,Kern,9,6029003203
2005,Kern,17,6029003204
2005,Kern,21,6029003205
2005,Kern,26,6029003206
2005,Kern,14,6029003303
2005,Kern,24,6029003304
2005,Kern,29,6029003305
2005,Kern,29,6029003306
2005,NA,1,6029003306
2005,Kern,44,6029003400
2005,Kern,78,6029003500
2005,Kern,43,6029003600
2005,Kern,16,6029003700
2005,Kern,18,6029003803
2005,Kern,20,6029003804
2005,Kern,13,6029003805
2005,Kern,15,6029003806
2005,Kern,25,6029003807
2005,Kern,12,6029003808
2005,Kern,21,6029003809
2005,Kern,15,6029003810
2005,Kern,24,6029003811
2005,Kern,71,6029003812
2005,Kern,25,6029003813
2005,Kern,4,6029003900
2005,Kern,26,6029004000
2005,Kern,49,6029004101
2005,Kern,32,6029004102
2005,Kern,9,6029004200
2005,Kern,32,6029004301
2005,Kern,4,6029004302
2005,Kern,47,6029004401
2005,Kern,19,6029004402
2005,Kern,9,6029004500
2005,Kern,1,6029004601
2005,Kern,28,6029004604
2005,Kern,21,6029004701
2005,Kern,23,6029004702
2005,Kern,59,6029004800
2005,Kern,33,6029004901
2005,Kern,27,6029004902
2005,Kern,24,6029005003
2005,Kern,36,6029005004
2005,Kern,37,6029005103
2005,Kern,8,6029005104
2005,Kern,100,6029005201
2005,Kern,92,6029005203
2005,Kern,127,6029005204
2005,Kern,2,6029005300
2005,Kern,65,6029005401
2005,Kern,54,6029005402
2005,Kern,45,6029005403
2005,Kern,61,6029005404
2005,Kern,54,6029005501
2005,Kern,36,6029005506
2005,Kern,36,6029005507
2005,Kern,30,6029005508
2005,Kern,22,6029005600
2005,Kern,3,6029005700
2005,Kern,17,6029005801
2005,Kern,52,6029005802
2005,Kern,44,6029005900
2005,Kern,31,6029006003
2005,Kern,15,6029006004
2005,Kern,22,6029006006
2005,Kern,36,6029006007
2005,Kern,34,6029006008
2005,Kern,67,6029006100
2005,Kern,14,6029006201
2005,Kern,5,6029006202
2005,Kern,24,6029006301
2005,Kern,15,6029006303
2005,Kern,17,6029006304
2005,Kern,35,6029006401
2005,Kern,13,6029006403
2005,Kern,19,6029006404
2005,Kern,25,6029006500
2005,Fresno,5,6031000100
2005,Kings,14,6031000100
2005,Fresno,3,6031000200
2005,Kings,12,6031000200
2005,Kings,6,6031000300
2005,Kings,30,6031000402
2005,Kings,17,6031000403
2005,Kings,38,6031000404
2005,Kings,25,6031000405
2005,Kings,36,6031000500
2005,Kings,27,6031000601
2005,Kings,53,6031000602
2005,Kings,59,6031000701
2005,Kings,37,6031000702
2005,Kings,33,6031000800
2005,Kings,69,6031000900
2005,Kings,22,6031001001
2005,Kings,26,6031001002
2005,Kings,14,6031001003
2005,Kings,44,6031001100
2005,Kings,17,6031001200
2005,Kings,20,6031001300
2005,Kings,11,6031001401
2005,Kings,14,6031001402
2005,Kings,32,6031001500
2005,Kings,25,6031001601
2005,Kings,24,6031001602
2005,Kings,31,6031001701
2005,Kings,7,6031981800
2005,Lake,34,6033000100
2005,Lake,44,6033000300
2005,Lake,79,6033000400
2005,Lake,46,6033000501
2005,Lake,29,6033000502
2005,Lake,36,6033000600
2005,Lake,76,6033000701
2005,Lake,50,6033000702
2005,Lake,42,6033000801
2005,NA,1,6033000801
2005,Lake,69,6033000802
2005,Lake,59,6033000900
2005,Lake,62,6033001000
2005,Lake,31,6033001100
2005,Lake,34,6033001200
2005,Lake,41,6033001300
2005,Lassen,4,6035040100
2005,Shasta,1,6035040100
2005,Lassen,15,6035040200
2005,Lassen,14,6035040302
2005,Lassen,21,6035040303
2005,Lassen,20,6035040304
2005,Lassen,29,6035040305
2005,Lassen,5,6035040400
2005,Lassen,4,6035040500
2005,Lassen,11,6035040600
2005,Los Angeles,43,6037101110
2005,Los Angeles,28,6037101122
2005,Los Angeles,19,6037101210
2005,Los Angeles,13,6037101220
2005,Los Angeles,35,6037101300
2005,Los Angeles,36,6037101400
2005,Los Angeles,16,6037102103
2005,Los Angeles,19,6037102104
2005,Los Angeles,16,6037102105
2005,Los Angeles,59,6037102107
2005,Los Angeles,18,6037103101
2005,Los Angeles,32,6037103102
2005,Los Angeles,72,6037103200
2005,NA,1,6037103200
2005,Los Angeles,24,6037103300
2005,NA,1,6037103300
2005,Los Angeles,41,6037103400
2005,Los Angeles,17,6037104103
2005,Los Angeles,20,6037104105
2005,Los Angeles,20,6037104108
2005,Los Angeles,20,6037104124
2005,Los Angeles,20,6037104201
2005,Los Angeles,23,6037104203
2005,Los Angeles,18,6037104204
2005,Los Angeles,20,6037104310
2005,Los Angeles,25,6037104320
2005,Los Angeles,17,6037104401
2005,Los Angeles,12,6037104403
2005,Los Angeles,12,6037104404
2005,Los Angeles,7,6037104500
2005,Los Angeles,16,6037104610
2005,Los Angeles,14,6037104620
2005,Los Angeles,18,6037104701
2005,Los Angeles,5,6037104703
2005,Los Angeles,12,6037104704
2005,Los Angeles,10,6037104810
2005,Los Angeles,10,6037104821
2005,Los Angeles,13,6037104822
2005,Los Angeles,18,6037106010
2005,Los Angeles,29,6037106020
2005,Los Angeles,28,6037106111
2005,Los Angeles,38,6037106112
2005,Los Angeles,26,6037106113
2005,Los Angeles,17,6037106114
2005,Los Angeles,16,6037106403
2005,Los Angeles,8,6037106405
2005,Los Angeles,37,6037106406
2005,Los Angeles,38,6037106407
2005,Los Angeles,9,6037106408
2005,Los Angeles,14,6037106510
2005,Los Angeles,25,6037106520
2005,Los Angeles,16,6037106603
2005,Los Angeles,18,6037106604
2005,Los Angeles,17,6037106641
2005,Los Angeles,22,6037106642
2005,Los Angeles,18,6037106643
2005,Los Angeles,22,6037106645
2005,Los Angeles,28,6037106646
2005,Los Angeles,16,6037106648
2005,Los Angeles,9,6037106649
2005,Los Angeles,17,6037107010
2005,Los Angeles,23,6037107020
2005,Los Angeles,17,6037108101
2005,Los Angeles,18,6037108102
2005,Los Angeles,16,6037108103
2005,Los Angeles,12,6037108104
2005,Los Angeles,20,6037108201
2005,Los Angeles,8,6037108202
2005,Los Angeles,49,6037109100
2005,Los Angeles,13,6037109200
2005,Los Angeles,22,6037109300
2005,Los Angeles,21,6037109400
2005,Los Angeles,30,6037109500
2005,Los Angeles,28,6037109601
2005,Los Angeles,29,6037109603
2005,Los Angeles,11,6037109604
2005,Los Angeles,35,6037109700
2005,Los Angeles,30,6037109800
2005,Los Angeles,22,6037111100
2005,Los Angeles,23,6037111201
2005,Los Angeles,44,6037111202
2005,Los Angeles,41,6037111204
2005,Los Angeles,21,6037111205
2005,Los Angeles,33,6037111206
2005,Los Angeles,29,6037111301
2005,Los Angeles,63,6037111302
2005,Los Angeles,53,6037111400
2005,Los Angeles,37,6037113101
2005,Los Angeles,22,6037113102
2005,Los Angeles,25,6037113211
2005,Los Angeles,29,6037113212
2005,Los Angeles,36,6037113213
2005,Los Angeles,9,6037113231
2005,Los Angeles,35,6037113232
2005,NA,1,6037113232
2005,Los Angeles,34,6037113233
2005,Los Angeles,36,6037113234
2005,Los Angeles,11,6037113235
2005,Los Angeles,37,6037113237
2005,Los Angeles,10,6037113301
2005,Los Angeles,36,6037113303
2005,Los Angeles,21,6037113321
2005,Los Angeles,32,6037113322
2005,Los Angeles,47,6037113401
2005,Los Angeles,21,6037113421
2005,Los Angeles,21,6037113422
2005,Los Angeles,34,6037115101
2005,Los Angeles,1,6037115103
2005,Los Angeles,27,6037115104
2005,Los Angeles,27,6037115201
2005,Los Angeles,18,6037115202
2005,Los Angeles,34,6037115301
2005,Los Angeles,15,6037115302
2005,Los Angeles,35,6037115401
2005,Los Angeles,15,6037115403
2005,Los Angeles,18,6037115404
2005,Los Angeles,18,6037117101
2005,Los Angeles,11,6037117102
2005,Los Angeles,31,6037117201
2005,Los Angeles,19,6037117202
2005,Los Angeles,23,6037117301
2005,Los Angeles,42,6037117302
2005,Los Angeles,25,6037117303
2005,Los Angeles,22,6037117404
2005,Los Angeles,6,6037117405
2005,Los Angeles,5,6037117407
2005,Los Angeles,8,6037117408
2005,Los Angeles,11,6037117510
2005,Los Angeles,6,6037117520
2005,Los Angeles,17,6037117530
2005,Los Angeles,16,6037119001
2005,Los Angeles,36,6037119002
2005,Los Angeles,27,6037119201
2005,Los Angeles,18,6037119202
2005,Los Angeles,20,6037119310
2005,Los Angeles,17,6037119320
2005,Los Angeles,5,6037119340
2005,Los Angeles,12,6037119341
2005,Los Angeles,8,6037119342
2005,Los Angeles,27,6037119400
2005,Los Angeles,21,6037119700
2005,Los Angeles,31,6037119800
2005,Los Angeles,29,6037119900
2005,Los Angeles,8,6037120010
2005,Los Angeles,12,6037120020
2005,Los Angeles,7,6037120030
2005,Los Angeles,3,6037120103
2005,Los Angeles,9,6037120104
2005,Los Angeles,10,6037120105
2005,Los Angeles,24,6037120106
2005,Los Angeles,12,6037120107
2005,Los Angeles,13,6037120108
2005,Los Angeles,30,6037120300
2005,Los Angeles,29,6037120400
2005,Los Angeles,30,6037121010
2005,Los Angeles,22,6037121020
2005,Los Angeles,14,6037121101
2005,Los Angeles,20,6037121102
2005,Los Angeles,15,6037121210
2005,Los Angeles,10,6037121221
2005,Los Angeles,18,6037121222
2005,Los Angeles,19,6037121600
2005,Los Angeles,12,6037121801
2005,Los Angeles,17,6037121802
2005,Los Angeles,29,6037121900
2005,Los Angeles,37,6037122000
2005,Los Angeles,17,6037122120
2005,Los Angeles,6,6037122121
2005,Los Angeles,10,6037122122
2005,Los Angeles,14,6037122200
2005,Los Angeles,8,6037122410
2005,NA,1,6037122410
2005,Los Angeles,15,6037122420
2005,Los Angeles,9,6037123010
2005,Los Angeles,16,6037123020
2005,Los Angeles,17,6037123103
2005,Los Angeles,26,6037123104
2005,Los Angeles,13,6037123203
2005,Los Angeles,11,6037123204
2005,Los Angeles,9,6037123205
2005,Los Angeles,8,6037123206
2005,Los Angeles,23,6037123301
2005,NA,1,6037123301
2005,Los Angeles,13,6037123303
2005,Los Angeles,23,6037123304
2005,Los Angeles,35,6037123410
2005,Los Angeles,23,6037123420
2005,Los Angeles,32,6037123510
2005,Los Angeles,14,6037123520
2005,Los Angeles,43,6037123601
2005,Los Angeles,23,6037123602
2005,Los Angeles,30,6037123700
2005,Los Angeles,34,6037123800
2005,Los Angeles,21,6037123901
2005,Los Angeles,14,6037123902
2005,Los Angeles,30,6037124000
2005,Los Angeles,12,6037124102
2005,Los Angeles,9,6037124103
2005,Los Angeles,12,6037124104
2005,Los Angeles,11,6037124105
2005,Los Angeles,14,6037124201
2005,Los Angeles,11,6037124203
2005,Los Angeles,6,6037124204
2005,Los Angeles,20,6037124300
2005,Los Angeles,24,6037124400
2005,Los Angeles,14,6037124500
2005,Los Angeles,24,6037124600
2005,Los Angeles,42,6037124700
2005,Los Angeles,37,6037124902
2005,Los Angeles,33,6037124903
2005,Los Angeles,37,6037125100
2005,Los Angeles,29,6037125200
2005,Los Angeles,22,6037125310
2005,Los Angeles,30,6037125320
2005,Los Angeles,10,6037125401
2005,Los Angeles,12,6037125402
2005,Los Angeles,18,6037125501
2005,Los Angeles,11,6037125502
2005,Los Angeles,26,6037125600
2005,Los Angeles,17,6037127102
2005,Los Angeles,10,6037127103
2005,Los Angeles,15,6037127104
2005,Los Angeles,25,6037127210
2005,Los Angeles,28,6037127220
2005,Los Angeles,29,6037127300
2005,Los Angeles,19,6037127400
2005,Los Angeles,12,6037127520
2005,Los Angeles,10,6037127603
2005,Los Angeles,17,6037127604
2005,Los Angeles,10,6037127605
2005,Los Angeles,7,6037127606
2005,Los Angeles,17,6037127711
2005,Los Angeles,22,6037127712
2005,Los Angeles,22,6037127803
2005,Los Angeles,24,6037127804
2005,Los Angeles,48,6037127805
2005,Los Angeles,14,6037127806
2005,Los Angeles,31,6037127910
2005,Los Angeles,24,6037127920
2005,Los Angeles,15,6037128101
2005,Los Angeles,14,6037128102
2005,Los Angeles,16,6037128210
2005,Los Angeles,17,6037128220
2005,Los Angeles,19,6037128302
2005,Los Angeles,6,6037128303
2005,Los Angeles,23,6037128400
2005,Los Angeles,27,6037128500
2005,Los Angeles,20,6037128601
2005,Los Angeles,37,6037128602
2005,Los Angeles,55,6037128702
2005,Los Angeles,11,6037128801
2005,Los Angeles,40,6037128802
2005,Los Angeles,36,6037128910
2005,Los Angeles,28,6037131010
2005,Los Angeles,30,6037131020
2005,Los Angeles,22,6037131100
2005,Los Angeles,25,6037131200
2005,Los Angeles,37,6037131300
2005,Los Angeles,33,6037131400
2005,Los Angeles,21,6037131600
2005,Los Angeles,19,6037131701
2005,Los Angeles,9,6037131702
2005,Los Angeles,36,6037131800
2005,Los Angeles,33,6037131900
2005,Los Angeles,21,6037132001
2005,Los Angeles,29,6037132002
2005,Los Angeles,19,6037132101
2005,Los Angeles,32,6037132102
2005,Los Angeles,30,6037132300
2005,Los Angeles,46,6037132501
2005,Los Angeles,30,6037132502
2005,Los Angeles,29,6037132700
2005,Los Angeles,24,6037132900
2005,Los Angeles,38,6037133000
2005,Los Angeles,117,6037133100
2005,Los Angeles,11,6037134001
2005,Los Angeles,15,6037134002
2005,Los Angeles,27,6037134101
2005,Los Angeles,40,6037134103
2005,Los Angeles,15,6037134104
2005,Los Angeles,36,6037134201
2005,Los Angeles,22,6037134302
2005,Los Angeles,36,6037134303
2005,Los Angeles,39,6037134304
2005,Los Angeles,7,6037134305
2005,Los Angeles,22,6037134306
2005,Los Angeles,24,6037134421
2005,NA,1,6037134421
2005,Los Angeles,27,6037134422
2005,Los Angeles,33,6037134423
2005,NA,1,6037134423
2005,Los Angeles,11,6037134424
2005,Los Angeles,24,6037134520
2005,Los Angeles,4,6037134521
2005,Los Angeles,12,6037134522
2005,Los Angeles,12,6037134710
2005,Los Angeles,24,6037134720
2005,Los Angeles,26,6037134800
2005,Los Angeles,24,6037134901
2005,Los Angeles,3,6037134903
2005,Los Angeles,23,6037134904
2005,Los Angeles,9,6037134905
2005,Los Angeles,43,6037135102
2005,NA,1,6037135102
2005,Los Angeles,25,6037135111
2005,Los Angeles,16,6037135113
2005,Los Angeles,32,6037135114
2005,Los Angeles,19,6037135201
2005,Los Angeles,37,6037135202
2005,Los Angeles,52,6037135203
2005,Los Angeles,22,6037137103
2005,Los Angeles,21,6037137104
2005,Los Angeles,38,6037137201
2005,Los Angeles,21,6037137301
2005,Los Angeles,31,6037137302
2005,Los Angeles,24,6037137401
2005,Los Angeles,89,6037137402
2005,Los Angeles,16,6037137501
2005,Los Angeles,74,6037137502
2005,Los Angeles,15,6037137504
2005,Los Angeles,20,6037138000
2005,Los Angeles,20,6037139001
2005,Los Angeles,45,6037139200
2005,Los Angeles,40,6037139301
2005,Los Angeles,22,6037139302
2005,Los Angeles,33,6037139303
2005,Los Angeles,27,6037139401
2005,Los Angeles,14,6037139402
2005,Los Angeles,18,6037139502
2005,Los Angeles,44,6037139503
2005,Los Angeles,21,6037139504
2005,Los Angeles,36,6037139600
2005,Los Angeles,58,6037139701
2005,Los Angeles,39,6037139702
2005,Los Angeles,19,6037139703
2005,Los Angeles,25,6037139801
2005,Los Angeles,13,6037139802
2005,Los Angeles,22,6037141101
2005,Los Angeles,17,6037141102
2005,Los Angeles,15,6037141201
2005,Los Angeles,22,6037141202
2005,Los Angeles,33,6037141302
2005,Los Angeles,16,6037141303
2005,Los Angeles,26,6037141304
2005,Los Angeles,52,6037141400
2005,Los Angeles,30,6037141500
2005,Los Angeles,38,6037141600
2005,Los Angeles,25,6037141700
2005,Los Angeles,37,6037143100
2005,Los Angeles,13,6037143200
2005,Los Angeles,28,6037143300
2005,Ventura,1,6037143300
2005,Los Angeles,46,6037143400
2005,Los Angeles,23,6037143500
2005,Los Angeles,56,6037143602
2005,Los Angeles,13,6037143603
2005,Los Angeles,20,6037143604
2005,Los Angeles,32,6037143700
2005,Los Angeles,35,6037143800
2005,Los Angeles,38,6037143901
2005,Los Angeles,19,6037143902
2005,Los Angeles,63,6037181000
2005,Los Angeles,20,6037181300
2005,Los Angeles,50,6037181400
2005,Los Angeles,24,6037181500
2005,Los Angeles,18,6037181600
2005,Los Angeles,15,6037183101
2005,Los Angeles,14,6037183103
2005,Los Angeles,16,6037183104
2005,Los Angeles,21,6037183220
2005,Los Angeles,10,6037183221
2005,Los Angeles,22,6037183222
2005,Los Angeles,31,6037183300
2005,Los Angeles,15,6037183401
2005,Los Angeles,20,6037183402
2005,Los Angeles,7,6037183510
2005,Los Angeles,17,6037183520
2005,Los Angeles,7,6037183610
2005,Los Angeles,17,6037183620
2005,Los Angeles,12,6037183701
2005,Los Angeles,18,6037183702
2005,Los Angeles,11,6037183810
2005,Los Angeles,13,6037183820
2005,Los Angeles,41,6037185100
2005,Los Angeles,15,6037185202
2005,Los Angeles,23,6037185203
2005,Los Angeles,11,6037185204
2005,Los Angeles,11,6037185310
2005,Los Angeles,18,6037185320
2005,Los Angeles,46,6037186100
2005,Los Angeles,24,6037186201
2005,Los Angeles,11,6037186202
2005,Los Angeles,15,6037186203
2005,Los Angeles,6,6037186301
2005,Los Angeles,21,6037186302
2005,Los Angeles,13,6037186401
2005,Los Angeles,14,6037186403
2005,Los Angeles,9,6037186404
2005,Los Angeles,25,6037187101
2005,Los Angeles,18,6037187102
2005,Merced,1,6037187102
2005,Los Angeles,19,6037187200
2005,Los Angeles,20,6037187300
2005,Los Angeles,17,6037188100
2005,Los Angeles,20,6037188201
2005,Los Angeles,15,6037188202
2005,Los Angeles,32,6037188300
2005,Los Angeles,20,6037189101
2005,Los Angeles,22,6037189102
2005,Los Angeles,20,6037189201
2005,Los Angeles,16,6037189202
2005,Los Angeles,25,6037189300
