GEOID,COUNTYFP,ALAND,AWATER,GEOID_0,county
6013378000,13,17095059,10607824,06013378000,Contra Costa
6013385100,13,2390294,0,06013385100,Contra Costa
6013385200,13,638551,0,06013385200,Contra Costa
6013389100,13,676995,0,06013389100,Contra Costa
6013391000,13,1383067,0,06013391000,Contra Costa
6013392200,13,11661117,5642195,06013392200,Contra Costa
6013334001,13,1305636,0,06013334001,Contra Costa
6013334004,13,2644525,0,06013334004,Contra Costa
6013337100,13,2770903,0,06013337100,Contra Costa
6013313204,13,17017864,0,06013313204,Contra Costa
6013318000,13,11967022,1895226,06013318000,Contra Costa
6013321102,13,5318290,0,06013321102,Contra Costa
6013328000,13,1100955,0,06013328000,Contra Costa
6013345112,13,8342355,0,06013345112,Contra Costa
6013346201,13,15977472,0,06013346201,Contra Costa
6013351102,13,2198310,0,06013351102,Contra Costa
6013354001,13,13761617,0,06013354001,Contra Costa
6013355110,13,1791527,0,06013355110,Contra Costa
6013355114,13,7937210,0,06013355114,Contra Costa
6013357000,13,11170390,2432891,06013357000,Contra Costa
6013360102,13,6229694,0,06013360102,Contra Costa
6013379000,13,1692104,0,06013379000,Contra Costa
6013381000,13,1959331,0,06013381000,Contra Costa
6013390100,13,1008380,0,06013390100,Contra Costa
6013341000,13,4060472,0,06013341000,Contra Costa
6013304001,13,28563123,240923,06013304001,Contra Costa
6013315000,13,40370091,7092420,06013315000,Contra Costa
6013338102,13,1663500,0,06013338102,Contra Costa
6013349000,13,3586907,0,06013349000,Contra Costa
6013352101,13,11966823,22901,06013352101,Contra Costa
6013355108,13,21848096,0,06013355108,Contra Costa
6013355115,13,2370899,0,06013355115,Contra Costa
6013303203,13,6209732,0,06013303203,Contra Costa
6013309000,13,9907933,8624530,06013309000,Contra Costa
6013372000,13,1555877,0,06013372000,Contra Costa
6013386000,13,1019761,0,06013386000,Contra Costa
6013320001,13,15421645,1482175,06013320001,Contra Costa
6013352102,13,23291232,253082,06013352102,Contra Costa
6013302009,13,5244277,0,06013302009,Contra Costa
6013330000,13,2196716,0,06013330000,Contra Costa
6013371000,13,1316778,0,06013371000,Contra Costa
6013345105,13,3697731,0,06013345105,Contra Costa
6013345204,13,14767636,5258,06013345204,Contra Costa
6013355117,13,7870553,0,06013355117,Contra Costa
6013361000,13,15993337,0,06013361000,Contra Costa
6013368001,13,768503,0,06013368001,Contra Costa
6013380000,13,6023472,7470886,06013380000,Contra Costa
6013307202,13,703925,0,06013307202,Contra Costa
6013304002,13,85965770,9652782,06013304002,Contra Costa
6013313103,13,13998057,0,06013313103,Contra Costa
6013316000,13,1521060,1354774,06013316000,Contra Costa
6013322000,13,4389180,0,06013322000,Contra Costa
6013338101,13,1136981,0,06013338101,Contra Costa
6013302007,13,4327632,0,06013302007,Contra Costa
6015000202,15,2083656928,12999324,06015000202,Del Norte
6015000203,15,368732917,35058426,06015000203,Del Norte
6015000104,15,2030695,0,06015000104,Del Norte
6015000201,15,92010537,24801680,06015000201,Del Norte
6015000101,15,2652933,4497442,06015000101,Del Norte
6015000102,15,22417260,1195127,06015000102,Del Norte
6015000105,15,34598947,45326746,06015000105,Del Norte
6017030710,17,7898800,0,06017030710,El Dorado
6017031402,17,788931825,156657,06017031402,El Dorado
6017030601,17,164681146,12435366,06017030601,El Dorado
6017030602,17,357428640,326934,06017030602,El Dorado
6017030809,17,2206529,0,06017030809,El Dorado
6017031700,17,3792885,0,06017031700,El Dorado
6017031800,17,7969949,0,06017031800,El Dorado
6017030603,17,1219176340,26378126,06017030603,El Dorado
6017031900,17,493669543,154255,06017031900,El Dorado
6017030704,17,143076019,16853,06017030704,El Dorado
6017030902,17,50593598,237049,06017030902,El Dorado
6017031200,17,20870878,5379,06017031200,El Dorado
6017031405,17,28275420,0,06017031405,El Dorado
6017031600,17,7926181,0,06017031600,El Dorado
6017990000,17,0,134713904,06017990000,El Dorado
6017030502,17,17251475,36532,06017030502,El Dorado
6017030505,17,148884104,451002,06017030505,El Dorado
6017030803,17,24562159,0,06017030803,El Dorado
6017031302,17,33297788,83617,06017031302,El Dorado
6017031404,17,41122678,64907,06017031404,El Dorado
6017030401,17,4779638,541288,06017030401,El Dorado
6017031502,17,26423037,55829,06017031502,El Dorado
6017032000,17,185118854,16702898,06017032000,El Dorado
6017031406,17,77502319,1932678,06017031406,El Dorado
6017030901,17,64933945,0,06017030901,El Dorado
6017031000,17,26947250,0,06017031000,El Dorado
6017031301,17,46441356,595295,06017031301,El Dorado
6017030402,17,10996508,0,06017030402,El Dorado
6017030701,17,13426997,5786926,06017030701,El Dorado
6017030706,17,8250152,0,06017030706,El Dorado
6017030709,17,14176292,341281,06017030709,El Dorado
6017030804,17,68786589,129306,06017030804,El Dorado
6017030807,17,4823496,0,06017030807,El Dorado
6017030200,17,9413520,1486408,06017030200,El Dorado
6017030810,17,2541866,148357,06017030810,El Dorado
6017031503,17,99356819,24031,06017031503,El Dorado
6017030504,17,29841317,0,06017030504,El Dorado
6017030302,17,3241412,0,06017030302,El Dorado
6017030808,17,5764780,49540,06017030808,El Dorado
6017030301,17,1134174,0,06017030301,El Dorado
6017030801,17,61800612,158643,06017030801,El Dorado
6017031100,17,36853418,154214,06017031100,El Dorado
6017031504,17,59179155,102128,06017031504,El Dorado
6019000300,19,1887566,0,06019000300,Fresno
6019000901,19,1954608,0,06019000901,Fresno
6019001408,19,1218706,0,06019001408,Fresno
6019002300,19,1496251,0,06019002300,Fresno
6019002906,19,1373039,0,06019002906,Fresno
6019003600,19,1948191,0,06019003600,Fresno
6019003808,19,4573634,0,06019003808,Fresno
6019003810,19,2613795,0,06019003810,Fresno
6019004210,19,1743755,0,06019004210,Fresno
6019004406,19,2509937,0,06019004406,Fresno
6019005204,19,1303842,0,06019005204,Fresno
6019005407,19,1290409,0,06019005407,Fresno
6019005513,19,2638713,0,06019005513,Fresno
6019005701,19,2452836,0,06019005701,Fresno
6019006000,19,9651097,0,06019006000,Fresno
6019006405,19,353743584,11890112,06019006405,Fresno
6019007500,19,90886080,0,06019007500,Fresno
6019008502,19,11032698,0,06019008502,Fresno
6019000100,19,843440,0,06019000100,Fresno
6019000800,19,7678832,0,06019000800,Fresno
6019001303,19,643426,0,06019001303,Fresno
6019001409,19,2487903,0,06019001409,Fresno
6019002100,19,1826004,0,06019002100,Fresno
6019002400,19,2446456,0,06019002400,Fresno
6019002905,19,1261605,0,06019002905,Fresno
6019004211,19,2259452,0,06019004211,Fresno
6019004213,19,1174585,0,06019004213,Fresno
6019004405,19,2424362,0,06019004405,Fresno
6019004701,19,1869162,0,06019004701,Fresno
6019005100,19,2587729,0,06019005100,Fresno
6019005302,19,1949850,0,06019005302,Fresno
6019005408,19,4957619,0,06019005408,Fresno
6019005505,19,2578418,0,06019005505,Fresno
6019005514,19,2682266,0,06019005514,Fresno
6019005525,19,21715875,0,06019005525,Fresno
6019005703,19,2590952,0,06019005703,Fresno
6019005907,19,2665389,0,06019005907,Fresno
6019006403,19,2125808597,22944299,06019006403,Fresno
6019006501,19,47352133,0,06019006501,Fresno
6019007002,19,1922208,0,06019007002,Fresno
6019007700,19,186916478,0,06019007700,Fresno
6019008501,19,21328312,0,06019008501,Fresno
6019000501,19,674648,0,06019000501,Fresno
6019001304,19,1307803,0,06019001304,Fresno
6019002903,19,1298390,0,06019002903,Fresno
6019004001,19,20954594,0,06019004001,Fresno
6019004902,19,1000620,0,06019004902,Fresno
6019005602,19,3235464,0,06019005602,Fresno
6019007202,19,5344717,0,06019007202,Fresno
6019001100,19,3751352,0,06019001100,Fresno
6019003803,19,26665738,0,06019003803,Fresno
6019004703,19,1283422,0,06019004703,Fresno
6019005409,19,1302006,0,06019005409,Fresno
6019005524,19,2689337,0,06019005524,Fresno
6019006604,19,2400004,0,06019006604,Fresno
6019000400,19,3403396,0,06019000400,Fresno
6019001414,19,6389952,0,06019001414,Fresno
6019004504,19,2583354,0,06019004504,Fresno
6019005508,19,2595076,0,06019005508,Fresno
6019005909,19,3229952,0,06019005909,Fresno
6019007902,19,1821347202,976972,06019007902,Fresno
6019004802,19,1454397,0,06019004802,Fresno
6019005801,19,2614846,0,06019005801,Fresno
6019003400,19,1917437,0,06019003400,Fresno
6019003500,19,2594948,0,06019003500,Fresno
6019003702,19,1463899,0,06019003702,Fresno
6019003804,19,2592650,0,06019003804,Fresno
6019003805,19,2249174,0,06019003805,Fresno
6019003809,19,2786411,0,06019003809,Fresno
6019004002,19,20679755,0,06019004002,Fresno
6019004100,19,78053115,0,06019004100,Fresno
6019004205,19,5093624,0,06019004205,Fresno
6019004301,19,5402382,292497,06019004301,Fresno
6019004404,19,2676102,0,06019004404,Fresno
6019004505,19,2578543,0,06019004505,Fresno
6019004602,19,2577365,0,06019004602,Fresno
6019005202,19,2972423,0,06019005202,Fresno
6019005304,19,1611049,0,06019005304,Fresno
6019005504,19,2520558,0,06019005504,Fresno
6019005507,19,2583291,0,06019005507,Fresno
6019005516,19,2367735,0,06019005516,Fresno
6019005518,19,3186175,0,06019005518,Fresno
6019005607,19,1342784,0,06019005607,Fresno
6019005704,19,2660864,0,06019005704,Fresno
6019005802,19,2998972,0,06019005802,Fresno
6019005911,19,3660877,0,06019005911,Fresno
6019006202,19,16717014,0,06019006202,Fresno
6019006502,19,14521582,0,06019006502,Fresno
6019007003,19,8007694,0,06019007003,Fresno
6019007100,19,14229143,74452,06019007100,Fresno
6019007300,19,164109866,595054,06019007300,Fresno
6019008100,19,7718823,0,06019008100,Fresno
6019008301,19,34326358,1246570,06019008301,Fresno
6019000700,19,8281231,0,06019000700,Fresno
6019001202,19,3401956,0,06019001202,Fresno
6019001410,19,7933094,0,06019001410,Fresno
6019001413,19,10515272,0,06019001413,Fresno
6019001800,19,57128421,0,06019001800,Fresno
6019002501,19,1308387,0,06019002501,Fresno
6019002904,19,1307697,0,06019002904,Fresno
6019003103,19,1593911,0,06019003103,Fresno
6019003201,19,1635762,0,06019003201,Fresno
6019003202,19,1606186,0,06019003202,Fresno
6019002602,19,1303901,0,06019002602,Fresno
6019003701,19,1121537,0,06019003701,Fresno
6019006402,19,3882039673,67771699,06019006402,Fresno
6019005203,19,1304789,0,06019005203,Fresno
6019005301,19,1940426,0,06019005301,Fresno
6019005405,19,1931345,0,06019005405,Fresno
6019005406,19,1901826,0,06019005406,Fresno
6019005410,19,1298755,0,06019005410,Fresno
6019005503,19,17555559,1712392,06019005503,Fresno
6019005509,19,2599789,0,06019005509,Fresno
6019005512,19,4673103,0,06019005512,Fresno
6019005515,19,64149066,377635,06019005515,Fresno
6019005517,19,4242714,0,06019005517,Fresno
6019005522,19,5182184,0,06019005522,Fresno
6019000200,19,1988145,0,06019000200,Fresno
6019000502,19,1181123,0,06019000502,Fresno
6019000600,19,2464481,0,06019000600,Fresno
6019004506,19,2575309,0,06019004506,Fresno
6019004601,19,1816549,0,06019004601,Fresno
6019004704,19,1258541,0,06019004704,Fresno
6019004801,19,1172502,0,06019004801,Fresno
6019004901,19,1707572,0,06019004901,Fresno
6019005605,19,954196,0,06019005605,Fresno
6019005606,19,2296536,0,06019005606,Fresno
6019005608,19,1489402,0,06019005608,Fresno
6019001000,19,4894972,0,06019001000,Fresno
6019001301,19,1959391,0,06019001301,Fresno
6019001407,19,1292432,0,06019001407,Fresno
6019001412,19,4800256,0,06019001412,Fresno
6019001600,19,51215832,0,06019001600,Fresno
6019001700,19,73391742,44038,06019001700,Fresno
6019005804,19,2536494,0,06019005804,Fresno
6019005805,19,12647775,0,06019005805,Fresno
6019005905,19,80474982,750186,06019005905,Fresno
6019000902,19,1970493,0,06019000902,Fresno
6019002200,19,1322711,0,06019002200,Fresno
6019002601,19,1307496,0,06019002601,Fresno
6019002701,19,1300766,0,06019002701,Fresno
6019005912,19,27042013,21804,06019005912,Fresno
6019006100,19,10887619,0,06019006100,Fresno
6019006201,19,7727989,98868,06019006201,Fresno
6019007201,19,34586188,0,06019007201,Fresno
6019002800,19,2640823,0,06019002800,Fresno
6019003001,19,2632595,0,06019003001,Fresno
6019003102,19,2280558,0,06019003102,Fresno
6019004207,19,17145105,64578,06019004207,Fresno
6019004208,19,6366947,56103,06019004208,Fresno
6019004302,19,3948464,0,06019004302,Fresno
6019004303,19,3829196,0,06019004303,Fresno
6019004408,19,5238645,29341,06019004408,Fresno
6019001900,19,66565792,0,06019001900,Fresno
6019006300,19,160372915,837457,06019006300,Fresno
6019006602,19,2966184,0,06019006602,Fresno
6019006603,19,1851157,97487,06019006603,Fresno
6019006900,19,56880829,0,06019006900,Fresno
6019007400,19,130134942,0,06019007400,Fresno
6019007600,19,356819981,0,06019007600,Fresno
6019007802,19,523797950,0,06019007802,Fresno
6019008200,19,815313721,5549891,06019008200,Fresno
6019008302,19,1298475045,3386616,06019008302,Fresno
6019008401,19,163324329,143103,06019008401,Fresno
6019002000,19,5502595,0,06019002000,Fresno
6019002702,19,1308451,0,06019002702,Fresno
6019003104,19,10042420,0,06019003104,Fresno
6019003301,19,1307911,0,06019003301,Fresno
6019003807,19,4524363,0,06019003807,Fresno
6019004212,19,4757690,0,06019004212,Fresno
6019004216,19,3415541,118929,06019004216,Fresno
6019004409,19,2920897,17770,06019004409,Fresno
6019005403,19,1297000,0,06019005403,Fresno
6019005510,19,2609617,0,06019005510,Fresno
6019005904,19,49726085,0,06019005904,Fresno
6019006700,19,5705912,326522,06019006700,Fresno
6019006802,19,37292528,58223,06019006802,Fresno
6019007901,19,2619931,0,06019007901,Fresno
6019008000,19,16382745,0,06019008000,Fresno
6019003900,19,456643014,1669517,06019003900,Fresno
6019008402,19,452663711,2079945,06019008402,Fresno
6019001500,19,38231548,0,06019001500,Fresno
6019003004,19,1306272,0,06019003004,Fresno
6019003302,19,1298706,0,06019003302,Fresno
6019004215,19,2698112,0,06019004215,Fresno
6019001411,19,2509842,0,06019001411,Fresno
6019005906,19,71055584,0,06019005906,Fresno
6019007801,19,293191132,0,06019007801,Fresno
6019002502,19,1294127,0,06019002502,Fresno
6019003003,19,1319412,0,06019003003,Fresno
6019004214,19,2518147,0,06019004214,Fresno
6019001201,19,5771182,0,06019001201,Fresno
6019005000,19,2590521,0,06019005000,Fresno
6019005305,19,1574377,0,06019005305,Fresno
6019005520,19,2632250,0,06019005520,Fresno
6019005702,19,2610496,0,06019005702,Fresno
6019006404,19,602038734,12142384,06019006404,Fresno
6019007004,19,18461447,0,06019007004,Fresno
6019004503,19,2533019,0,06019004503,Fresno
6021010501,21,159003182,4075142,06021010501,Glenn
6021010100,21,16676273,0,06021010100,Glenn
6021010400,21,22881433,163475,06021010400,Glenn
6021010502,21,526574420,7775049,06021010502,Glenn
6021010300,21,2543685082,20806568,06021010300,Glenn
6021010200,21,134283986,929041,06021010200,Glenn
6023001200,23,652270055,1729084,06023001200,Humboldt
6023010102,23,2020447012,8710490,06023010102,Humboldt
6023010902,23,1048738360,1050081,06023010902,Humboldt
6023011200,23,995172029,30611230,06023011200,Humboldt
6023011600,23,1017868369,3425763,06023011600,Humboldt
6023000500,23,2410517,187863,06023000500,Humboldt
6023010200,23,629137971,37886166,06023010200,Humboldt
6023010300,23,648595076,1138854,06023010300,Humboldt
6023010600,23,210803824,53385,06023010600,Humboldt
6023011100,23,301387544,3764824,06023011100,Humboldt
6023011500,23,883942054,9150446,06023011500,Humboldt
6023000300,23,3081754,264,06023000300,Humboldt
6023000200,23,3118704,585951,06023000200,Humboldt
6023000700,23,6223843,15701,06023000700,Humboldt
6023010400,23,36489994,2678459,06023010400,Humboldt
6023001000,23,5462199,53197,06023001000,Humboldt
6023001101,23,9583422,48911,06023001101,Humboldt
6023010501,23,9626771,768174,06023010501,Humboldt
6023010700,23,111655431,11867840,06023010700,Humboldt
6023011000,23,7213498,0,06023011000,Humboldt
6023000100,23,3858831,2217712,06023000100,Humboldt
6023000600,23,3322756,0,06023000600,Humboldt
6023000800,23,15577457,9225481,06023000800,Humboldt
6023000900,23,64395335,51300,06023000900,Humboldt
6023010800,23,102209707,22910346,06023010800,Humboldt
6023940000,23,364418793,2369201,06023940000,Humboldt
6023000400,23,7021056,79059,06023000400,Humboldt
6023010502,23,29022641,122500,06023010502,Humboldt
6023010901,23,7061029,0,06023010901,Humboldt
6023001300,23,40876540,41744046,06023001300,Humboldt
6025011202,25,1654419,0,06025011202,Imperial
6025011700,25,2004781,0,06025011700,Imperial
6025012001,25,571989,0,06025012001,Imperial
6025012200,25,5190974,0,06025012200,Imperial
6025012400,25,5772952743,214391247,06025012400,Imperial
6025010600,25,8650616,0,06025010600,Imperial
6025011600,25,2047643,0,06025011600,Imperial
6025012002,25,4903395,0,06025012002,Imperial
6025010400,25,6172308,0,06025010400,Imperial
6025010700,25,5649153,0,06025010700,Imperial
6025010800,25,289988516,0,06025010800,Imperial
6025011201,25,14430108,0,06025011201,Imperial
6025011300,25,128721904,0,06025011300,Imperial
6025011400,25,3966379,21575,06025011400,Imperial
6025011801,25,3265946,0,06025011801,Imperial
6025011802,25,1728129,0,06025011802,Imperial
6025011900,25,224952640,0,06025011900,Imperial
6025012100,25,2663690,0,06025012100,Imperial
6025010102,25,233852834,189009530,06025010102,Imperial
6025010500,25,3629627,0,06025010500,Imperial
6025940000,25,114040301,3019425,06025940000,Imperial
6025012301,25,2371657737,0,06025012301,Imperial
6025010101,25,379172018,954069,06025010101,Imperial
6025010200,25,187539075,36114014,06025010200,Imperial
6025011500,25,2047168,0,06025011500,Imperial
6025011803,25,12382384,23943,06025011803,Imperial
6025012302,25,167951760,346140243,06025012302,Imperial
6025010300,25,467605592,338212,06025010300,Imperial
6025010900,25,16189619,11902,06025010900,Imperial
6025011000,25,180074669,59691,06025011000,Imperial
6025011100,25,201633523,146453,06025011100,Imperial
6027000500,27,6774938770,22267571,06027000500,Inyo
6027000200,27,1051933562,11434729,06027000200,Inyo
6027000800,27,17701681103,83429318,06027000800,Inyo
6027000300,27,11875197,2406,06027000300,Inyo
6027000400,27,10380517,162441,06027000400,Inyo
6027000100,27,817699256,1791706,06027000100,Inyo
6029000300,29,1518290,0,06029000300,Kern
6029000902,29,1325489,0,06029000902,Kern
6029001103,29,1242887,0,06029001103,Kern
6029002100,29,1437766,0,06029002100,Kern
6029002821,29,1808599,0,06029002821,Kern
6029003113,29,2222662,0,06029003113,Kern
6029003805,29,4182728,0,06029003805,Kern
6029004102,29,1952873,0,06029004102,Kern
6029004302,29,3991877,0,06029004302,Kern
6029005003,29,8582300,0,06029005003,Kern
6029005501,29,717321132,830691,06029005501,Kern
6029006004,29,1319191450,258954,06029006004,Kern
6029006007,29,1762868839,1722271,06029006007,Kern
