TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,pop2013,pop2013civ,POP100POV,PCT100POV,POP200POV,PCT200POV,POVERTY_POPULATION_UNIVERSE,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
4214,6,1,421400,6001421400,Alameda,4214,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.183313036,1781,1781,50,2.81,151,8.48,1781,1512,84.9,1431,80.3,30,1.7,30,1.7,189,10.6,178,10,0,0,0,0,10,0.6,10,0.6,7,0.39,0,0,33,1.9,23,1.3,109,6.1,76,4.27,368,20.66,997,55.98,416,23.36,0.417,0.369
4215,6,1,421500,6001421500,Alameda,4215,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.615563959,3716,3678,97,2.64,203,5.52,3678,3303,88.9,3229,86.9,44,1.2,28,0.8,168,4.5,168,4.5,0,0,0,0,0,0,0,0,65,1.75,34,0.91,136,3.7,88,2.4,169,4.5,218,5.87,641,17.25,2170,58.4,905,24.35,0.417,0.295
4216,6,1,421600,6001421600,Alameda,4216,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.514863268,3506,3506,247,7.05,474,13.52,3506,2848,81.2,2770,79,64,1.8,47,1.3,465,13.3,465,13.3,7,0.2,0,0,0,0,0,0,8,0.23,0,0,114,3.3,114,3.3,110,3.1,90,2.57,402,11.47,2173,61.98,931,26.55,0.428,0.185
4217,6,1,421700,6001421700,Alameda,4217,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.221554597,3823,3813,444,11.64,771,20.22,3813,2394,62.6,2063,54,230,6,230,6,845,22.1,845,22.1,7,0.2,0,0,0,0,0,0,122,3.19,59,1.54,225,5.9,176,4.6,450,11.8,240,6.28,523,13.68,2802,73.29,498,13.03,0.178,0.187
4218,6,1,421800,6001421800,Alameda,4218,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.204046021,2217,2211,135,6.11,340,15.38,2211,1834,82.7,1741,78.5,63,2.8,63,2.8,104,4.7,104,4.7,9,0.4,4,0.2,68,3.1,68,3.1,30,1.35,0,0,109,4.9,87,3.9,150,6.8,140,6.31,459,20.7,1370,61.8,388,17.5,0.283,0.335
4219,6,1,421900,6001421900,Alameda,4219,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.330161212,3710,3707,373,10.06,637,17.18,3707,2408,64.9,2403,64.8,281,7.6,281,7.6,754,20.3,754,20.3,12,0.3,0,0,0,0,0,0,52,1.4,0,0,203,5.5,194,5.2,78,2.1,281,7.57,608,16.39,2538,68.41,564,15.2,0.222,0.24
4222,6,1,422200,6001422200,Alameda,4222,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.260623951,3196,3182,356,11.19,833,26.18,3182,2171,67.9,2017,63.1,232,7.3,232,7.3,497,15.6,497,15.6,0,0,0,0,12,0.4,12,0.4,148,4.63,15,0.47,136,4.3,123,3.8,300,9.4,147,4.6,461,14.42,2323,72.68,412,12.89,0.177,0.198
4223,6,1,422300,6001422300,Alameda,4223,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.216235522,3853,3853,735,19.08,1420,36.85,3853,2520,65.4,2233,58,123,3.2,123,3.2,788,20.5,788,20.5,0,0,0,0,46,1.2,46,1.2,121,3.14,77,2,255,6.6,244,6.3,342,8.9,207,5.37,554,14.38,2774,72,525,13.63,0.189,0.2
4226,6,1,422600,6001422600,Alameda,4226,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.656098551,627,50,21,42,21,42,50,346,55.2,299,47.7,9,1.4,9,1.4,218,34.8,218,34.8,10,1.6,10,1.6,0,0,0,0,0,0,0,0,44,7,35,5.6,56,8.9,10,1.59,15,2.39,612,97.61,0,0,0,0.025
4230,6,1,423000,6001423000,Alameda,4230,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.281885864,4828,4788,783,16.35,1170,24.44,4788,3426,71,3063,63.4,398,8.2,398,8.2,654,13.5,654,13.5,4,0.1,4,0.1,0,0,0,0,18,0.37,18,0.37,328,6.8,221,4.6,470,9.7,217,4.49,732,15.16,3460,71.67,636,13.17,0.184,0.212
4231,6,1,423100,6001423100,Alameda,4231,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.28905527,3869,3846,1028,26.73,1477,38.4,3846,2310,59.7,2082,53.8,447,11.6,447,11.6,712,18.4,712,18.4,12,0.3,5,0.1,0,0,0,0,41,1.06,12,0.31,347,9,218,5.6,393,10.2,188,4.86,609,15.74,2636,68.13,624,16.13,0.237,0.231
4236.01,6,1,423601,6001423601,Alameda,4236.01,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.202099643,2650,2615,325,12.43,626,23.94,2615,2117,79.9,1951,73.6,27,1,27,1,297,11.2,297,11.2,0,0,0,0,0,0,0,0,67,2.53,16,0.6,142,5.4,108,4.1,251,9.5,103,3.89,304,11.47,1975,74.53,371,14,0.188,0.154
4238,6,1,423800,6001423800,Alameda,4238,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.414077245,3197,3197,69,2.16,113,3.53,3197,2536,79.3,2314,72.4,33,1,33,1,334,10.4,320,10,0,0,0,0,27,0.8,27,0.8,35,1.09,0,0,232,7.3,214,6.7,289,9,172,5.38,517,16.17,1756,54.93,924,28.9,0.526,0.294
4239.02,6,1,423902,6001423902,Alameda,4239.02,2b,Albany/Berkeley East and North/Claremont/Cragmont/Forest Park/Rockridge/Temescal/Thousand Oaks,0.119394366,1381,1354,148,10.93,285,21.05,1354,1120,81.1,1021,73.9,134,9.7,134,9.7,80,5.8,75,5.4,6,0.4,0,0,0,0,0,0,17,1.23,0,0,24,1.7,15,1.1,136,9.8,56,4.06,147,10.64,1105,80.01,129,9.34,0.117,0.133
4010,6,1,401000,6001401000,Alameda,4010,2c,Oakland West Central,0.442878451,5007,4994,1242,24.87,1955,39.15,4994,1576,31.5,1182,23.6,2156,43.1,2129,42.5,194,3.9,194,3.9,0,0,0,0,91,1.8,91,1.8,467,9.33,0,0,523,10.4,243,4.9,1168,23.3,152,3.04,670,13.38,3938,78.65,399,7.97,0.101,0.17
4014,6,1,401400,6001401400,Alameda,4014,2c,Oakland West Central,0.29275935,4340,4295,1715,39.93,2584,60.16,4295,1256,28.9,713,16.4,1902,43.8,1902,43.8,601,13.8,593,13.7,20,0.5,9,0.2,27,0.6,27,0.6,398,9.17,10,0.23,136,3.1,105,2.4,981,22.6,300,6.91,1198,27.6,2867,66.06,275,6.34,0.096,0.418
4015,6,1,401500,6001401500,Alameda,4015,2c,Oakland West Central,0.180696159,2080,2080,568,27.31,1057,50.82,2080,704,33.8,563,27.1,1064,51.2,1064,51.2,215,10.3,215,10.3,4,0.2,0,0,0,0,0,0,37,1.78,0,0,56,2.7,48,2.3,190,9.1,71,3.41,367,17.64,1477,71.01,236,11.35,0.16,0.248
4016,6,1,401600,6001401600,Alameda,4016,2c,Oakland West Central,0.245587845,1889,1875,711,37.92,1091,58.19,1875,546,28.9,324,17.2,960,50.8,960,50.8,247,13.1,247,13.1,5,0.3,0,0,38,2,38,2,30,1.59,0,0,63,3.3,46,2.4,274,14.5,135,7.15,531,28.11,1250,66.17,108,5.72,0.086,0.425
4017,6,1,401700,6001401700,Alameda,4017,2c,Oakland West Central,2.213167096,2544,2530,605,23.91,1071,42.33,2530,1186,46.6,553,21.7,634,24.9,634,24.9,302,11.9,302,11.9,0,0,0,0,0,0,0,0,310,12.19,10,0.39,112,4.4,100,3.9,945,37.1,154,6.05,379,14.9,2108,82.86,57,2.24,0.027,0.18
4018,6,1,401800,6001401800,Alameda,4018,2c,Oakland West Central,0.115302379,2112,2112,914,43.28,1383,65.48,2112,693,32.8,478,22.6,1125,53.3,1102,52.2,45,2.1,45,2.1,1,0,0,0,0,0,0,0,66,3.13,9,0.43,182,8.6,120,5.7,358,17,214,10.13,663,31.39,1356,64.2,93,4.4,0.069,0.489
4022,6,1,402200,6001402200,Alameda,4022,2c,Oakland West Central,0.274934692,2505,2496,509,20.39,1390,55.69,2496,1041,41.6,436,17.4,1026,41,1025,40.9,224,8.9,224,8.9,8,0.3,8,0.3,61,2.4,61,2.4,42,1.68,0,0,103,4.1,90,3.6,661,26.4,145,5.79,455,18.16,1886,75.29,164,6.55,0.087,0.241
4024,6,1,402400,6001402400,Alameda,4024,2c,Oakland West Central,0.1301461,3101,3088,1121,36.3,1872,60.62,3088,260,8.4,255,8.2,2272,73.3,2266,73.1,191,6.2,191,6.2,16,0.5,16,0.5,0,0,0,0,62,2,51,1.64,300,9.7,160,5.2,162,5.2,149,4.8,767,24.73,1922,61.98,412,13.29,0.214,0.399
4025,6,1,402500,6001402500,Alameda,4025,2c,Oakland West Central,0.141102594,2026,2026,921,45.46,1425,70.34,2026,284,14,131,6.5,1349,66.6,1349,66.6,120,5.9,120,5.9,13,0.6,0,0,0,0,0,0,75,3.7,0,0,185,9.1,48,2.4,378,18.7,223,11.01,668,32.97,1239,61.15,119,5.87,0.096,0.539
4026,6,1,402600,6001402600,Alameda,4026,2c,Oakland West Central,0.123106791,955,955,262,27.43,535,56.02,955,143,15,124,13,238,24.9,238,24.9,545,57.1,545,57.1,5,0.5,5,0.5,0,0,0,0,17,1.78,6,0.63,7,0.7,0,0,37,3.9,29,3.04,68,7.12,612,64.08,275,28.8,0.449,0.111
4027,6,1,402700,6001402700,Alameda,4027,2c,Oakland West Central,0.153984955,1583,1555,500,32.15,987,63.47,1555,530,33.5,310,19.6,932,58.9,922,58.2,71,4.5,71,4.5,14,0.9,4,0.3,0,0,0,0,5,0.32,0,0,31,2,6,0.4,270,17.1,27,1.71,237,14.97,1178,74.42,168,10.61,0.143,0.201
4028,6,1,402800,6001402800,Alameda,4028,2c,Oakland West Central,0.15378872,3044,2972,1264,42.53,1784,60.03,2972,884,29,775,25.5,1344,44.2,1320,43.4,479,15.7,469,15.4,15,0.5,0,0,22,0.7,22,0.7,82,2.69,0,0,218,7.2,173,5.7,285,9.4,138,4.53,231,7.59,2335,76.71,478,15.7,0.205,0.099
4029,6,1,402900,6001402900,Alameda,4029,2c,Oakland West Central,0.151274479,1254,1193,312,26.15,609,51.05,1193,369,29.4,326,26,185,14.8,185,14.8,585,46.7,572,45.6,21,1.7,9,0.7,0,0,0,0,38,3.03,0,0,56,4.5,43,3.4,119,9.5,37,2.95,45,3.59,889,70.89,320,25.52,0.36,0.051
4030,6,1,403000,6001403000,Alameda,4030,2c,Oakland West Central,0.136060774,2368,2368,672,28.38,1458,61.57,2368,181,7.6,147,6.2,93,3.9,93,3.9,2023,85.4,2023,85.4,38,1.6,38,1.6,0,0,0,0,0,0,0,0,33,1.4,33,1.4,34,1.4,60,2.53,176,7.43,1051,44.38,1141,48.18,1.086,0.167
4031,6,1,403100,6001403100,Alameda,4031,2c,Oakland West Central,0.133920277,1535,1226,299,24.39,440,35.89,1226,444,28.9,368,24,263,17.1,263,17.1,621,40.5,621,40.5,15,1,15,1,8,0.5,8,0.5,95,6.19,0,0,89,5.8,89,5.8,171,11.1,57,3.71,102,6.64,1323,86.19,110,7.17,0.083,0.077
4034,6,1,403400,6001403400,Alameda,4034,2c,Oakland West Central,0.486577568,4318,4305,703,16.33,2024,47.02,4305,1523,35.3,1287,29.8,941,21.8,941,21.8,1074,24.9,1074,24.9,36,0.8,36,0.8,0,0,0,0,359,8.31,0,0,385,8.9,339,7.9,641,14.8,67,1.55,304,7.04,3191,73.9,823,19.06,0.258,0.095
4053.01,6,1,405301,6001405301,Alameda,4053.01,2c,Oakland West Central,0.087936108,2588,2588,169,6.53,690,26.66,2588,1315,50.8,1186,45.8,554,21.4,525,20.3,418,16.2,418,16.2,7,0.3,7,0.3,0,0,0,0,190,7.34,0,0,104,4,67,2.6,385,14.9,252,9.74,338,13.06,2040,78.83,210,8.11,0.103,0.166
4053.02,6,1,405302,6001405302,Alameda,4053.02,2c,Oakland West Central,0.078128147,2450,2450,678,27.67,1305,53.27,2450,814,33.2,667,27.2,645,26.3,602,24.6,598,24.4,598,24.4,8,0.3,8,0.3,0,0,0,0,273,11.14,7,0.29,112,4.6,112,4.6,456,18.6,84,3.43,143,5.84,1819,74.24,488,19.92,0.268,0.079
4054.01,6,1,405401,6001405401,Alameda,4054.01,2c,Oakland West Central,0.121210075,4104,4031,1355,33.61,2365,58.67,4031,838,20.4,399,9.7,865,21.1,850,20.7,1459,35.6,1421,34.6,63,1.5,17,0.4,6,0.1,6,0.1,657,16.01,0,0,216,5.3,116,2.8,1295,31.6,196,4.78,581,14.16,3240,78.95,283,6.9,0.087,0.179
4054.02,6,1,405402,6001405402,Alameda,4054.02,2c,Oakland West Central,0.110181158,2917,2816,806,28.62,1908,67.76,2816,674,23.1,287,9.8,583,20,583,20,1435,49.2,1435,49.2,24,0.8,0,0,100,3.4,100,3.4,71,2.43,0,0,30,1,2,0.1,510,17.5,181,6.21,613,21.01,2000,68.56,304,10.42,0.152,0.306
4055,6,1,405500,6001405500,Alameda,4055,2c,Oakland West Central,0.158966756,3570,3570,816,22.86,1906,53.39,3570,927,26,687,19.2,722,20.2,703,19.7,1402,39.3,1402,39.3,35,1,16,0.4,0,0,0,0,164,4.59,0,0,320,9,124,3.5,638,17.9,126,3.53,666,18.66,2522,70.64,382,10.7,0.151,0.264
4056,6,1,405600,6001405600,Alameda,4056,2c,Oakland West Central,0.165550486,3252,3252,595,18.3,1295,39.82,3252,977,30,579,17.8,977,30,977,30,1114,34.3,1114,34.3,19,0.6,19,0.6,0,0,0,0,21,0.65,0,0,144,4.4,92,2.8,471,14.5,150,4.61,521,16.02,2423,74.51,308,9.47,0.127,0.215
4057,6,1,405700,6001405700,Alameda,4057,2c,Oakland West Central,0.211143792,3040,2966,419,14.13,1403,47.3,2966,507,16.7,362,11.9,1059,34.8,1043,34.3,1012,33.3,1012,33.3,0,0,0,0,0,0,0,0,255,8.39,0,0,207,6.8,105,3.5,518,17,226,7.43,682,22.43,2125,69.9,233,7.66,0.11,0.321
4058,6,1,405800,6001405800,Alameda,4058,2c,Oakland West Central,0.20040663,4275,4275,1456,34.06,2090,48.89,4275,579,13.5,393,9.2,721,16.9,713,16.7,2143,50.1,2119,49.6,21,0.5,21,0.5,199,4.7,199,4.7,305,7.13,0,0,307,7.2,216,5.1,614,14.4,354,8.28,1231,28.8,2720,63.63,324,7.58,0.119,0.453
4059.01,6,1,405901,6001405901,Alameda,4059.01,2c,Oakland West Central,0.174743861,3438,3419,1433,41.91,2109,61.68,3419,483,14,174,5.1,384,11.2,384,11.2,1853,53.9,1853,53.9,106,3.1,0,0,0,0,0,0,562,16.35,0,0,50,1.5,16,0.5,1011,29.4,197,5.73,957,27.84,2184,63.53,297,8.64,0.136,0.438
4059.02,6,1,405902,6001405902,Alameda,4059.02,2c,Oakland West Central,0.188139636,3430,3417,1096,32.07,1902,55.66,3417,724,21.1,382,11.1,557,16.2,467,13.6,1413,41.2,1413,41.2,0,0,0,0,55,1.6,55,1.6,447,13.03,13,0.38,234,6.8,115,3.4,985,28.7,52,1.52,858,25.01,2183,63.64,389,11.34,0.178,0.393
4063,6,1,406300,6001406300,Alameda,4063,2c,Oakland West Central,0.187547141,4453,4350,1335,30.69,2671,61.4,4350,1115,25,494,11.1,975,21.9,975,21.9,1508,33.9,1501,33.7,0,0,0,0,0,0,0,0,571,12.82,0,0,284,6.4,235,5.3,1248,28,478,10.73,1176,26.41,2776,62.34,501,11.25,0.18,0.424
4064,6,1,406400,6001406400,Alameda,4064,2c,Oakland West Central,0.218317276,2357,2196,422,19.22,1144,52.09,2196,599,25.4,464,19.7,746,31.7,686,29.1,539,22.9,539,22.9,13,0.6,0,0,0,0,0,0,322,13.66,0,0,138,5.9,74,3.1,594,25.2,145,6.15,470,19.94,1300,55.15,587,24.9,0.452,0.362
4105,6,1,410500,6001410500,Alameda,4105,2c,Oakland West Central,0.27972267,2415,2403,1190,49.52,1658,69,2403,201,8.3,129,5.3,1333,55.2,1282,53.1,665,27.5,665,27.5,0,0,0,0,13,0.5,13,0.5,39,1.61,0,0,164,6.8,164,6.8,162,6.7,346,14.33,719,29.77,1580,65.42,116,4.8,0.073,0.455
4061,6,1,406100,6001406100,Alameda,4061,2d,Fruitvale/Melrose/Oakland Airport,0.714649863,4508,4464,718,16.08,1611,36.09,4464,1931,42.8,544,12.1,359,8,359,8,481,10.7,481,10.7,33,0.7,33,0.7,8,0.2,8,0.2,1635,36.27,0,0,61,1.4,61,1.4,3022,67,274,6.08,1051,23.31,3190,70.76,267,5.92,0.084,0.329
4062.01,6,1,406201,6001406201,Alameda,4062.01,2d,Fruitvale/Melrose/Oakland Airport,0.157558488,4027,3993,1214,30.4,2325,58.23,3993,1280,31.8,161,4,705,17.5,675,16.8,1174,29.2,1165,28.9,22,0.5,22,0.5,21,0.5,21,0.5,586,14.55,49,1.22,239,5.9,23,0.6,1911,47.5,283,7.03,920,22.85,2896,71.91,211,5.24,0.073,0.318
4062.02,6,1,406202,6001406202,Alameda,4062.02,2d,Fruitvale/Melrose/Oakland Airport,0.151421799,4420,4222,1679,39.77,3074,72.81,4222,1883,42.6,323,7.3,484,11,484,11,535,12.1,535,12.1,169,3.8,91,2.1,160,3.6,160,3.6,1022,23.12,65,1.47,167,3.8,137,3.1,2625,59.4,471,10.66,1338,30.27,2776,62.81,306,6.92,0.11,0.482
4065,6,1,406500,6001406500,Alameda,4065,2d,Fruitvale/Melrose/Oakland Airport,0.287666084,6053,5867,1284,21.89,3274,55.8,5867,2294,37.9,540,8.9,1361,22.5,1361,22.5,1455,24,1455,24,9,0.1,0,0,8,0.1,8,0.1,734,12.13,0,0,192,3.2,149,2.5,2540,42,459,7.58,1310,21.64,4214,69.62,529,8.74,0.126,0.311
4071.01,6,1,407101,6001407101,Alameda,4071.01,2d,Fruitvale/Melrose/Oakland Airport,0.143181294,3723,3723,1456,39.11,2677,71.9,3723,1632,43.8,179,4.8,433,11.6,433,11.6,932,25,932,25,22,0.6,22,0.6,94,2.5,94,2.5,469,12.6,84,2.26,141,3.8,141,3.8,1838,49.4,312,8.38,965,25.92,2468,66.29,290,7.79,0.118,0.391
4071.02,6,1,407102,6001407102,Alameda,4071.02,2d,Fruitvale/Melrose/Oakland Airport,0.255161036,4268,4264,1220,28.61,1747,40.97,4264,1724,40.4,346,8.1,698,16.4,648,15.2,990,23.2,990,23.2,0,0,0,0,32,0.7,32,0.7,515,12.07,0,0,309,7.2,194,4.5,2058,48.2,278,6.51,960,22.49,2815,65.96,493,11.55,0.175,0.341
4072,6,1,407200,6001407200,Alameda,4072,2d,Fruitvale/Melrose/Oakland Airport,0.276090952,6067,5941,1863,31.36,4025,67.75,5941,2595,42.8,382,6.3,457,7.5,449,7.4,782,12.9,755,12.4,126,2.1,16,0.3,13,0.2,0,0,1744,28.75,23,0.38,350,5.8,6,0.1,4436,73.1,509,8.39,1602,26.41,3938,64.91,527,8.69,0.134,0.407
4073,6,1,407300,6001407300,Alameda,4073,2d,Fruitvale/Melrose/Oakland Airport,0.933045827,2797,2776,624,22.48,1411,50.83,2776,1483,53,216,7.7,422,15.1,402,14.4,252,9,252,9,234,8.4,0,0,6,0.2,6,0.2,317,11.33,73,2.61,83,3,67,2.4,1781,63.7,136,4.86,758,27.1,1981,70.83,58,2.07,0.029,0.383
4074,6,1,407400,6001407400,Alameda,4074,2d,Fruitvale/Melrose/Oakland Airport,0.19748763,4379,4371,1197,27.39,2474,56.6,4371,1747,39.9,152,3.5,556,12.7,556,12.7,494,11.3,429,9.8,7,0.2,0,0,0,0,0,0,1361,31.08,0,0,214,4.9,29,0.7,3213,73.4,490,11.19,1294,29.55,2895,66.11,190,4.34,0.066,0.447
4075,6,1,407500,6001407500,Alameda,4075,2d,Fruitvale/Melrose/Oakland Airport,0.190931498,3648,3573,1377,38.54,2384,66.72,3573,586,16.1,120,3.3,1433,39.3,1424,39,258,7.1,258,7.1,87,2.4,70,1.9,0,0,0,0,895,24.53,0,0,389,10.7,286,7.8,1490,40.8,248,6.8,1271,34.84,2084,57.13,293,8.03,0.141,0.61
4076,6,1,407600,6001407600,Alameda,4076,2d,Fruitvale/Melrose/Oakland Airport,0.394870953,5369,5326,1046,19.64,2294,43.07,5326,1371,25.5,805,15,2670,49.7,2578,48,506,9.4,506,9.4,0,0,0,0,54,1,54,1,392,7.3,0,0,376,7,174,3.2,1252,23.3,239,4.45,1260,23.47,3441,64.09,668,12.44,0.194,0.366
4077,6,1,407700,6001407700,Alameda,4077,2d,Fruitvale/Melrose/Oakland Airport,0.354700103,4100,4095,448,10.94,955,23.32,4095,1339,32.7,1015,24.8,2163,52.8,2132,52,246,6,246,6,13,0.3,0,0,0,0,0,0,68,1.66,0,0,271,6.6,221,5.4,486,11.9,199,4.85,653,15.93,2888,70.44,559,13.63,0.194,0.226
4082,6,1,408200,6001408200,Alameda,4082,2d,Fruitvale/Melrose/Oakland Airport,0.348172705,3624,3602,533,14.8,1225,34.01,3602,829,22.9,608,16.8,2048,56.5,2040,56.3,234,6.5,234,6.5,47,1.3,33,0.9,0,0,0,0,303,8.36,7,0.19,163,4.5,108,3,594,16.4,172,4.75,568,15.67,2730,75.33,326,9,0.119,0.208
4084,6,1,408400,6001408400,Alameda,4084,2d,Fruitvale/Melrose/Oakland Airport,0.209521881,3696,3684,1157,31.41,2651,71.96,3684,721,19.5,88,2.4,1809,48.9,1800,48.7,34,0.9,34,0.9,55,1.5,18,0.5,149,4,149,4,716,19.37,52,1.41,212,5.7,170,4.6,1385,37.5,305,8.25,1126,30.47,2301,62.26,269,7.28,0.117,0.489
4085,6,1,408500,6001408500,Alameda,4085,2d,Fruitvale/Melrose/Oakland Airport,0.320989704,5341,5282,1916,36.27,3260,61.72,5282,981,18.4,109,2,2188,41,2188,41,336,6.3,328,6.1,7,0.1,7,0.1,169,3.2,169,3.2,1451,27.17,16,0.3,209,3.9,178,3.3,2346,43.9,437,8.18,1997,37.39,2948,55.2,396,7.41,0.134,0.677
4086,6,1,408600,6001408600,Alameda,4086,2d,Fruitvale/Melrose/Oakland Airport,0.409824177,5922,5894,2255,38.26,3902,66.2,5894,1498,25.3,324,5.5,2589,43.7,2589,43.7,236,4,236,4,29,0.5,0,0,0,0,0,0,1300,21.95,0,0,270,4.6,71,1.2,2702,45.6,577,9.74,1770,29.89,3562,60.15,590,9.96,0.166,0.497
4087,6,1,408700,6001408700,Alameda,4087,2d,Fruitvale/Melrose/Oakland Airport,0.436533108,7285,7242,1998,27.59,4336,59.87,7242,2536,34.8,242,3.3,2816,38.7,2751,37.8,417,5.7,417,5.7,0,0,0,0,0,0,0,0,1229,16.87,0,0,287,3.9,249,3.4,3626,49.8,453,6.22,2056,28.22,4521,62.06,708,9.72,0.157,0.455
4088,6,1,408800,6001408800,Alameda,4088,2d,Fruitvale/Melrose/Oakland Airport,0.465003523,6248,6234,2384,38.24,4126,66.19,6234,1476,23.6,103,1.6,2387,38.2,2387,38.2,355,5.7,355,5.7,146,2.3,137,2.2,100,1.6,100,1.6,1491,23.86,0,0,293,4.7,196,3.1,2970,47.5,664,10.63,2225,35.61,3645,58.34,378,6.05,0.104,0.61
4089,6,1,408900,6001408900,Alameda,4089,2d,Fruitvale/Melrose/Oakland Airport,0.309811635,3137,3122,1386,44.39,2291,73.38,3122,1022,32.6,104,3.3,1040,33.2,1040,33.2,94,3,94,3,10,0.3,10,0.3,0,0,0,0,853,27.19,0,0,118,3.8,87,2.8,1802,57.4,266,8.48,894,28.5,1941,61.87,302,9.63,0.156,0.461
4090,6,1,409000,6001409000,Alameda,4090,2d,Fruitvale/Melrose/Oakland Airport,6.552319938,4031,3979,935,23.5,2260,56.8,3979,942,23.4,132,3.3,1590,39.4,1590,39.4,197,4.9,197,4.9,0,0,0,0,16,0.4,16,0.4,1137,28.21,0,0,149,3.7,94,2.3,2002,49.7,257,6.38,1318,32.7,2431,60.31,282,7,0.116,0.542
4095,6,1,409500,6001409500,Alameda,4095,2d,Fruitvale/Melrose/Oakland Airport,0.323017846,4351,4327,1165,26.92,2908,67.21,4327,1414,32.5,253,5.8,760,17.5,698,16,165,3.8,165,3.8,116,2.7,16,0.4,178,4.1,178,4.1,1512,34.75,0,0,206,4.7,176,4,2865,65.8,666,15.31,1478,33.97,2685,61.71,188,4.32,0.07,0.55
4096,6,1,409600,6001409600,Alameda,4096,2d,Fruitvale/Melrose/Oakland Airport,0.288603008,5480,5477,1576,28.77,3689,67.35,5477,1669,30.5,158,2.9,1753,32,1638,29.9,134,2.4,134,2.4,0,0,0,0,0,0,0,0,1768,32.26,0,0,156,2.8,82,1.5,3468,63.3,761,13.89,2042,37.26,3136,57.23,302,5.51,0.096,0.651
4097,6,1,409700,6001409700,Alameda,4097,2d,Fruitvale/Melrose/Oakland Airport,0.313246321,5030,4968,1459,29.37,2875,57.87,4968,1762,35,92,1.8,2265,45,2241,44.6,151,3,151,3,0,0,0,0,92,1.8,92,1.8,571,11.35,0,0,189,3.8,121,2.4,2333,46.4,383,7.61,1739,34.57,2982,59.28,309,6.14,0.104,0.583
4101,6,1,410100,6001410100,Alameda,4101,2d,Fruitvale/Melrose/Oakland Airport,0.302964899,3110,3094,610,19.72,1599,51.68,3094,1021,32.8,685,22,1646,52.9,1646,52.9,119,3.8,119,3.8,3,0.1,3,0.1,0,0,0,0,1,0.03,0,0,320,10.3,235,7.6,422,13.6,226,7.27,1062,34.15,1762,56.66,286,9.2,0.162,0.603
4102,6,1,410200,6001410200,Alameda,4102,2d,Fruitvale/Melrose/Oakland Airport,0.226195857,3383,3364,596,17.72,1396,41.5,3364,760,22.5,167,4.9,1892,55.9,1892,55.9,305,9,305,9,0,0,0,0,0,0,0,0,347,10.26,0,0,79,2.3,0,0,1019,30.1,352,10.4,784,23.17,2287,67.6,312,9.22,0.136,0.343
4103,6,1,410300,6001410300,Alameda,4103,2d,Fruitvale/Melrose/Oakland Airport,0.223293322,3646,3646,1098,30.12,1959,53.73,3646,1257,34.5,187,5.1,1294,35.5,1294,35.5,129,3.5,129,3.5,53,1.5,32,0.9,59,1.6,59,1.6,775,21.26,5,0.14,79,2.2,79,2.2,1861,51,223,6.12,1049,28.77,2391,65.58,206,5.65,0.086,0.439
