Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Suicide,Humboldt,2011-2013,Sex,Male,70,204306,34.2624,32.5172,3.98703
Suicide,Riverside,2011-2013,Sex,Male,553,3363420,16.4416,17.034300000000002,0.731683
Suicide,Solano,2011-2013,Sex,Male,124,624898,19.8432,19.7548,1.82276
Suicide,Contra Costa,2011-2013,Sex,Male,245,1574990,15.5557,15.5143,1.00948
Suicide,Sacramento,2011-2013,Sex,Male,431,2124880,20.2835,20.6318,1.00878
Suicide,Tulare,2011-2013,Sex,Male,108,679037,15.9049,17.7911,1.76122
Suicide,Fresno,2011-2013,Sex,Male,198,1425860,13.8864,15.0512,1.09449
Suicide,Merced,2011-2013,Sex,Male,59,396798,14.869,16.4798,2.20413
Suicide,Shasta,2011-2013,Sex,Male,102,262822,38.8095,35.8506,3.69778
Suicide,Ventura,2011-2013,Sex,Male,224,1248060,17.9478,18.096,1.23257
Suicide,Marin,2011-2013,Sex,Male,77,377880,20.3768,17.6184,2.10675
Suicide,Sonoma,2011-2013,Sex,Male,135,723904,18.6489,17.305,1.53439
Suicide,Los Angeles,2011-2013,Sex,Male,1783,14771400,12.0706,12.1687,0.292633
Suicide,Orange,2011-2013,Sex,Male,679,4572530,14.8495,14.6899,0.570775
Suicide,Santa Barbara,2011-2013,Sex,Male,109,648804,16.8001,16.8522,1.6367
Suicide,Santa Clara,2011-2013,Sex,Male,341,2766990,12.3239,12.127,0.665397
Suicide,San Joaquin,2011-2013,Sex,Male,184,1046750,17.5782,18.9371,1.42247
Suicide,Placer,2011-2013,Sex,Male,109,527316,20.6707,19.4816,1.90508
Suicide,Alameda,2011-2013,Sex,Male,306,2286000,13.3859,13.2141,0.767763
Suicide,San Diego,2011-2013,Sex,Male,910,4794310,18.9808,18.9478,0.638782
Suicide,Stanislaus,2011-2013,Sex,Male,129,777356,16.5947,17.8788,1.6082
Suicide,Nevada,2011-2013,Sex,Male,47,145520,32.298,27.5862,4.32214
Suicide,Kern,2011-2013,Sex,Male,238,1336560,17.8069,19.6519,1.32925
Suicide,San Luis Obispo,2011-2013,Sex,Male,105,418532,25.0877,22.5811,2.27406
Suicide,Butte,2011-2013,Sex,Male,87,329493,26.4042,25.5826,2.86101
Suicide,Napa,2011-2013,Sex,Male,42,208637,20.1306,19.8595,3.10448
Suicide,San Bernardino,2011-2013,Sex,Male,500,3101100,16.1233,17.5495,0.815006
Suicide,San Francisco,2011-2013,Sex,Male,172,1267760,13.5672,12.4667,0.980464
Suicide,Santa Cruz,2011-2013,Sex,Male,81,401240,20.1874,20.4267,2.36454
Suicide,El Dorado,2011-2013,Sex,Male,76,272072,27.9338,26.6882,3.23077
Suicide,Lake,2011-2013,Sex,Male,40,97499.2,41.026,36.3348,6.07907
Suicide,Colusa,2011-2013,Sex,Total,12,65379,18.3545,20.5648,5.99752
Suicide,Monterey,2011-2013,Sex,Total,104,1269750,8.19058,8.20842,0.816446
Suicide,Riverside,2011-2013,Sex,Total,719,6758130,10.639,10.6913,0.401911
Suicide,Marin,2011-2013,Sex,Total,111,768723,14.4395,12.2212,1.23332
Suicide,Imperial,2011-2013,Sex,Total,40,537432,7.4428,7.65343,1.22489
Suicide,Del Norte,2011-2013,Sex,Total,17,83752,20.298,19.0947,4.75578
Suicide,San Bernardino,2011-2013,Sex,Total,612,6234440,9.81643,10.2163,0.420964
Suicide,San Diego,2011-2013,Sex,Total,1212,9519200,12.7322,12.3416,0.358745
Suicide,Solano,2011-2013,Sex,Total,146,1252790,11.654,11.2757,0.952991
Suicide,Yolo,2011-2013,Sex,Total,46,616627,7.45994,7.77432,1.17794
Suicide,Lassen,2011-2013,Sex,Total,22,99825,22.0386,20.5171,4.46187
Suicide,Napa,2011-2013,Sex,Total,58,415185,13.9697,13.1177,1.76938
Suicide,El Dorado,2011-2013,Sex,Total,93,544215,17.0888,15.7309,1.73479
Suicide,Mendocino,2011-2013,Sex,Total,57,263276,21.6503,20.9289,2.89689
Suicide,Siskiyou,2011-2013,Sex,Total,34,134209,25.3336,24.1549,4.57027
Suicide,Santa Cruz,2011-2013,Sex,Total,112,803271,13.943,13.5883,1.32922
Suicide,Calaveras,2011-2013,Sex,Total,39,135835,28.7113,24.3314,4.49531
Suicide,Tulare,2011-2013,Sex,Total,129,1355480,9.51691,10.3998,0.931094
Suicide,Stanislaus,2011-2013,Sex,Total,163,1570100,10.3815,10.721,0.850494
Suicide,Fresno,2011-2013,Sex,Total,259,2852220,9.08066,9.60182,0.606412
Suicide,Yuba,2011-2013,Sex,Total,31,221071,14.0226,13.9609,2.55077
Suicide,Sutter,2011-2013,Sex,Total,31,288045,10.7622,10.9224,1.98775
Suicide,Merced,2011-2013,Sex,Total,80,787774,10.1552,10.9834,1.24732
Suicide,Santa Clara,2011-2013,Sex,Total,456,5520290,8.26044,7.99391,0.377474
Suicide,Madera,2011-2013,Sex,Total,75,454540,16.5002,17.2792,2.02052
Suicide,Humboldt,2011-2013,Sex,Total,96,405095,23.6981,22.5777,2.38896
Suicide,Kern,2011-2013,Sex,Total,302,2576800,11.72,12.4703,0.731619
Suicide,San Francisco,2011-2013,Sex,Total,237,2496240,9.49429,8.59073,0.57582
Suicide,Kings,2011-2013,Sex,Total,36,451631,7.97111,8.42105,1.43174
Suicide,Nevada,2011-2013,Sex,Total,66,294187,22.4347,19.9724,2.69526
Suicide,Tuolumne,2011-2013,Sex,Total,29,165117,17.5633,15.2236,3.02222
Suicide,Lake,2011-2013,Sex,Total,52,194365,26.7538,24.1093,3.58078
Suicide,Butte,2011-2013,Sex,Total,114,664577,17.1538,16.6068,1.62828
Suicide,Orange,2011-2013,Sex,Total,912,9243830,9.86604,9.52979,0.318329
Suicide,Alameda,2011-2013,Sex,Total,411,4662180,8.81561,8.42753,0.42017
Suicide,Contra Costa,2011-2013,Sex,Total,333,3229200,10.3122,9.93023,0.554642
Suicide,Shasta,2011-2013,Sex,Total,130,534142,24.3381,22.1942,2.04081
Suicide,Ventura,2011-2013,Sex,Total,299,2510640,11.9093,11.4882,0.676223
Suicide,Tehama,2011-2013,Sex,Total,38,191063,19.8887,17.9636,3.02304
Suicide,San Luis Obispo,2011-2013,Sex,Total,139,816446,17.025,15.1673,1.34223
Suicide,Sonoma,2011-2013,Sex,Total,180,1471000,12.2366,10.897,0.840821
Suicide,Los Angeles,2011-2013,Sex,Total,2287,29944600,7.63743,7.46425,0.157439
Suicide,Sacramento,2011-2013,Sex,Total,561,4334620,12.9423,12.6811,0.541586
Suicide,Inyo,2011-2013,Sex,Total,13,55690,23.3435,17.1764,5.1024
Suicide,Amador,2011-2013,Sex,Total,31,113222,27.3798,21.8373,4.36408
Suicide,Placer,2011-2013,Sex,Total,134,1079610,12.4118,11.5317,1.02143
Suicide,Plumas,2011-2013,Sex,Total,11,59579,18.4629,17.0673,5.70852
Suicide,San Joaquin,2011-2013,Sex,Total,227,2100380,10.8076,11.3115,0.758738
Suicide,CALIFORNIA,2011-2013,Sex,Total,11680,114090000,10.2375,9.98974,0.0933926
Suicide,Mariposa,2011-2013,Sex,Total,15,54614,27.4655,25.1435,7.18273
Suicide,San Mateo,2011-2013,Sex,Total,190,2218620,8.56388,7.752,0.574025
Suicide,Santa Barbara,2011-2013,Sex,Total,133,1290860,10.3032,9.97276,0.880769
Suicide,Marin,2014-2016,Sex,Female,28,401572,6.9726,5.41209,1.07579
Suicide,Lake,2014-2016,Sex,Female,13,97204.9,13.3738,9.30454,2.72521
Suicide,San Mateo,2014-2016,Sex,Female,40,1163200,3.4388,3.20292,0.525121
Suicide,Santa Cruz,2014-2016,Sex,Female,44,411344,10.6966,9.6825,1.53621
Suicide,Santa Barbara,2014-2016,Sex,Female,52,663316,7.8394,7.72271,1.10438
Suicide,Sonoma,2014-2016,Sex,Female,55,762819,7.2101,6.33757,0.899403
Suicide,Yolo,2014-2016,Sex,Female,15,327622,4.57845,4.51588,1.20993
Suicide,Alameda,2014-2016,Sex,Female,126,2480170,5.0803,4.74299,0.429545
Suicide,Placer,2014-2016,Sex,Female,37,570392,6.48677,5.92981,1.02252
Suicide,Stanislaus,2014-2016,Sex,Female,38,814611,4.66481,4.71799,0.779744
Suicide,Orange,2014-2016,Sex,Female,234,4791610,4.88354,4.49216,0.298657
Suicide,Tulare,2014-2016,Sex,Female,30,694103,4.32212,4.71075,0.871035
Suicide,Merced,2014-2016,Sex,Female,22,402124,5.47094,5.79989,1.2554
Suicide,San Joaquin,2014-2016,Sex,Female,52,1095150,4.74821,4.84723,0.680156
Suicide,Humboldt,2014-2016,Sex,Female,34,201213,16.8975,15.5818,2.80634
Suicide,Imperial,2014-2016,Sex,Female,11,270664,4.06408,4.08994,1.26205
Suicide,Kern,2014-2016,Sex,Female,83,1277340,6.49786,6.57105,0.731406
Suicide,San Luis Obispo,2014-2016,Sex,Female,51,405925,12.5639,10.7631,1.6282
Suicide,Butte,2014-2016,Sex,Female,22,338350,6.50214,6.79483,1.53977
Suicide,Mendocino,2014-2016,Sex,Female,15,132389,11.3302,12.1475,3.29446
Suicide,Fresno,2014-2016,Sex,Female,69,1468850,4.69755,4.92134,0.602319
Suicide,Madera,2014-2016,Sex,Female,12,241057,4.97808,5.03745,1.47455
Suicide,San Diego,2014-2016,Sex,Female,301,4880340,6.1676,5.86522,0.343739
Suicide,CALIFORNIA,2014-2016,Sex,Female,2948,58875400,5.00718,4.75817,0.089119
Suicide,Monterey,2014-2016,Sex,Female,36,634504,5.67372,5.64441,0.959691
Suicide,Contra Costa,2014-2016,Sex,Female,92,1716980,5.35824,5.08993,0.546654
Suicide,Ventura,2014-2016,Sex,Female,66,1284180,5.13945,4.98111,0.627573
Suicide,El Dorado,2014-2016,Sex,Female,21,275232,7.62992,6.3105,1.47792
Suicide,Sacramento,2014-2016,Sex,Female,147,2276860,6.45627,6.18586,0.520021
Suicide,San Bernardino,2014-2016,Sex,Female,134,3209740,4.1748,4.30658,0.377953
Suicide,Nevada,2014-2016,Sex,Female,13,149123,8.71766,7.24939,2.28824
Suicide,Riverside,2014-2016,Sex,Female,188,3513270,5.35114,5.19888,0.385597
Suicide,Los Angeles,2014-2016,Sex,Female,519,15462000,3.35661,3.20489,0.142396
Suicide,Solano,2014-2016,Sex,Female,42,646270,6.49884,6.00932,0.951947
Suicide,Santa Clara,2014-2016,Sex,Female,110,2866870,3.83693,3.6123,0.349068
Suicide,San Francisco,2014-2016,Sex,Female,75,1276620,5.87488,5.14078,0.617673
Suicide,Shasta,2014-2016,Sex,Female,30,272093,11.0256,10.6112,2.06928
Suicide,Santa Cruz,2014-2016,Sex,Male,93,411291,22.6118,22.1517,2.3758
Suicide,Kern,2014-2016,Sex,Male,271,1371650,19.7573,21.2908,1.33843
Suicide,Madera,2014-2016,Sex,Male,31,223773,13.8533,14.2451,2.59372
Suicide,Merced,2014-2016,Sex,Male,64,407929,15.689,17.5716,2.24211
Suicide,San Diego,2014-2016,Sex,Male,925,4944180,18.7089,18.628,0.622392
Suicide,Ventura,2014-2016,Sex,Male,222,1270100,17.479,17.0424,1.16586
Suicide,Alameda,2014-2016,Sex,Male,335,2376910,14.094,13.7237,0.762165
Suicide,San Bernardino,2014-2016,Sex,Male,504,3179960,15.8493,16.9837,0.780989
Suicide,Sonoma,2014-2016,Sex,Male,169,740224,22.8309,21.3577,1.69421
Suicide,San Joaquin,2014-2016,Sex,Male,169,1088510,15.5258,16.422,1.28929
Suicide,Humboldt,2014-2016,Sex,Male,72,204693,35.1746,34.1713,4.13614
Suicide,Butte,2014-2016,Sex,Male,99,335037,29.549,28.7244,2.99198
Suicide,Los Angeles,2014-2016,Sex,Male,1925,15077400,12.7675,12.6413,0.292369
Suicide,Tulare,2014-2016,Sex,Male,105,697254,15.0591,16.2338,1.61814
Suicide,Solano,2014-2016,Sex,Male,125,642529,19.4544,19.1668,1.75124
Suicide,Contra Costa,2014-2016,Sex,Male,260,1632740,15.9242,15.417,0.977448
Suicide,Riverside,2014-2016,Sex,Male,566,3482510,16.2527,16.3858,0.697456
Suicide,Nevada,2014-2016,Sex,Male,54,145973,36.9931,33.1945,4.9208
Suicide,San Mateo,2014-2016,Sex,Male,138,1125680,12.2593,11.7702,1.01894
Suicide,San Benito,2014-2016,Sex,Male,12,85829.2,13.9813,15.4017,4.5894
Suicide,CALIFORNIA,2014-2016,Sex,Male,9513,58278200,16.3234,16.1623,0.168158
Suicide,Monterey,2014-2016,Sex,Male,98,672664,14.5689,14.7132,1.5134
Suicide,Lake,2014-2016,Sex,Male,42,98294.1,42.7289,41.151,6.7365
Suicide,Shasta,2014-2016,Sex,Male,101,264143,38.2369,36.9647,3.84829
Suicide,Orange,2014-2016,Sex,Male,714,4688720,15.228,14.651,0.556816
Suicide,Santa Barbara,2014-2016,Sex,Male,124,670066,18.5056,18.1393,1.65984
Suicide,Yolo,2014-2016,Sex,Male,61,311764,19.5661,18.6395,2.44427
Suicide,Mendocino,2014-2016,Sex,Male,43,133558,32.1958,30.9993,4.93788
Suicide,Santa Clara,2014-2016,Sex,Male,342,2869370,11.919,11.6687,0.639705
Suicide,Fresno,2014-2016,Sex,Male,235,1469100,15.9962,17.2807,1.15125
Suicide,Placer,2014-2016,Sex,Male,109,544649,20.0129,18.6282,1.83693
Suicide,Marin,2014-2016,Sex,Male,88,384823,22.8676,19.0246,2.13765
Suicide,San Luis Obispo,2014-2016,Sex,Male,109,425911,25.5922,23.3509,2.34335
Suicide,San Francisco,2014-2016,Sex,Male,205,1311400,15.6321,14.1978,1.0285
Suicide,Stanislaus,2014-2016,Sex,Male,133,800489,16.6148,16.9125,1.49561
Suicide,Imperial,2014-2016,Sex,Male,33,285000,11.5789,11.798,2.08403
Suicide,Sacramento,2014-2016,Sex,Male,441,2193590,20.104,20.3127,0.983056
Suicide,El Dorado,2014-2016,Sex,Male,81,274635,29.4937,28.1634,3.35713
Suicide,San Bernardino,2014-2016,Sex,Total,638,6389700,9.98482,10.4136,0.420313
Suicide,Yolo,2014-2016,Sex,Total,76,639386,11.8864,11.3265,1.33354
Suicide,Sacramento,2014-2016,Sex,Total,588,4470450,13.1531,12.9,0.539885
Suicide,San Benito,2014-2016,Sex,Total,12,172764,6.94589,7.47684,2.21898
Suicide,Calaveras,2014-2016,Sex,Total,39,134699,28.9534,24.5415,4.49423
Suicide,Santa Barbara,2014-2016,Sex,Total,176,1333380,13.1995,12.7754,0.985791
Suicide,Colusa,2014-2016,Sex,Total,11,66818,16.4626,17.8324,5.50377
Suicide,Ventura,2014-2016,Sex,Total,288,2554280,11.2752,10.7195,0.643352
Suicide,Kern,2014-2016,Sex,Total,354,2648990,13.3636,13.9461,0.754287
Suicide,El Dorado,2014-2016,Sex,Total,102,549867,18.5499,17.1704,1.83384
Suicide,Sonoma,2014-2016,Sex,Total,224,1503040,14.9031,13.5166,0.939793
Suicide,Fresno,2014-2016,Sex,Total,304,2937950,10.3474,10.9309,0.637349
Suicide,San Mateo,2014-2016,Sex,Total,178,2288870,7.77676,7.31864,0.562301
Suicide,Shasta,2014-2016,Sex,Total,131,536236,24.4295,23.2901,2.1515
Suicide,Monterey,2014-2016,Sex,Total,134,1307170,10.2512,10.0969,0.886022
Suicide,Placer,2014-2016,Sex,Total,146,1115040,13.0937,11.9763,1.03025
Suicide,Madera,2014-2016,Sex,Total,43,464830,9.25069,9.31884,1.43889
Suicide,Sutter,2014-2016,Sex,Total,55,292910,18.7771,17.6519,2.41703
Suicide,San Luis Obispo,2014-2016,Sex,Total,160,831836,19.2346,17.0289,1.43191
Suicide,San Francisco,2014-2016,Sex,Total,280,2588030,10.8191,9.71805,0.601627
Suicide,Lake,2014-2016,Sex,Total,55,195499,28.1331,25.3779,3.68231
Suicide,Napa,2014-2016,Sex,Total,44,424461,10.3661,9.5002,1.48393
Suicide,Humboldt,2014-2016,Sex,Total,106,405906,26.1144,24.7407,2.48668
Suicide,Marin,2014-2016,Sex,Total,116,786395,14.7509,11.8901,1.17712
Suicide,Glenn,2014-2016,Sex,Total,21,86861,24.1766,23.7695,5.32414
Suicide,Tulare,2014-2016,Sex,Total,135,1391360,9.70276,10.3006,0.8986
Suicide,Stanislaus,2014-2016,Sex,Total,171,1615100,10.5876,10.5031,0.814432
Suicide,Riverside,2014-2016,Sex,Total,754,6995780,10.7779,10.6296,0.391964
Suicide,Butte,2014-2016,Sex,Total,121,673387,17.9689,17.2858,1.6505
Suicide,Merced,2014-2016,Sex,Total,86,810053,10.6166,11.5682,1.26577
Suicide,Imperial,2014-2016,Sex,Total,44,555664,7.91845,7.94908,1.21578
Suicide,Nevada,2014-2016,Sex,Total,67,295096,22.7045,19.9475,2.71457
Suicide,Del Norte,2014-2016,Sex,Total,17,81394,20.8861,17.8958,4.48569
Suicide,Santa Clara,2014-2016,Sex,Total,452,5736250,7.87972,7.54356,0.35879
Suicide,Orange,2014-2016,Sex,Total,948,9480330,9.99965,9.37114,0.308563
Suicide,Contra Costa,2014-2016,Sex,Total,352,3349720,10.5084,10.0159,0.546828
Suicide,Mendocino,2014-2016,Sex,Total,58,265947,21.8089,21.7176,2.9954
Suicide,Yuba,2014-2016,Sex,Total,39,226683,17.2046,17.8952,2.90319
Suicide,Siskiyou,2014-2016,Sex,Total,37,133478,27.7199,24.3841,4.42754
Suicide,San Diego,2014-2016,Sex,Total,1226,9824520,12.479,12.048400000000001,0.348618
Suicide,Santa Cruz,2014-2016,Sex,Total,137,822635,16.6538,15.6695,1.38881
Suicide,Kings,2014-2016,Sex,Total,43,448542,9.58662,9.78882,1.52108
Suicide,Trinity,2014-2016,Sex,Total,11,40657,27.0556,26.146,8.75336
Suicide,Plumas,2014-2016,Sex,Total,12,58772,20.4179,19.5419,6.53213
Suicide,San Joaquin,2014-2016,Sex,Total,221,2183660,10.1206,10.367,0.707032
Suicide,Lassen,2014-2016,Sex,Total,22,93455,23.5407,22.2095,4.80927
Suicide,Los Angeles,2014-2016,Sex,Total,2444,30539400,8.00277,7.71299,0.157698
Suicide,Inyo,2014-2016,Sex,Total,11,55915,19.6727,13.6799,4.51863
Suicide,CALIFORNIA,2014-2016,Sex,Total,12461,117154000,10.6365,10.2561,0.0930945
Suicide,Tuolumne,2014-2016,Sex,Total,39,163490,23.8547,18.6366,3.27267
Suicide,Solano,2014-2016,Sex,Total,167,1288800,12.9578,12.4414,0.983416
Suicide,Mariposa,2014-2016,Sex,Total,19,54270,35.0101,36.1716,9.47843
Suicide,Tehama,2014-2016,Sex,Total,35,191913,18.2374,18.2413,3.23861
Suicide,Amador,2014-2016,Sex,Total,34,111952,30.3702,27.1713,5.03373
Suicide,Alameda,2014-2016,Sex,Total,461,4857080,9.49131,8.96232,0.422966
Suicide,Santa Barbara,2017-2019,Sex,Female,47,670305,7.01173,6.54374,0.98223
Suicide,Sacramento,2017-2019,Sex,Female,136,2324120,5.85167,5.57294,0.487573
Suicide,San Diego,2017-2019,Sex,Female,286,4964460,5.76095,5.43534,0.327707
Suicide,Nevada,2017-2019,Sex,Female,18,152209,11.8258,11.2474,2.98014
Suicide,Ventura,2017-2019,Sex,Female,64,1305500,4.90234,4.42615,0.572577
Suicide,Contra Costa,2017-2019,Sex,Female,72,1760980,4.08862,3.74445,0.457754
Suicide,El Dorado,2017-2019,Sex,Female,21,282712,7.42805,6.67157,1.6147
Suicide,San Francisco,2017-2019,Sex,Female,75,1297640,5.77974,4.86131,0.59354
Suicide,Fresno,2017-2019,Sex,Female,51,1538340,3.31526,3.53932,0.504009
Suicide,Sonoma,2017-2019,Sex,Female,64,782824,8.17553,7.4474,0.986827
Suicide,Humboldt,2017-2019,Sex,Female,11,205629,5.34944,5.24092,1.63858
Suicide,Solano,2017-2019,Sex,Female,35,671144,5.21498,5.12947,0.890244
Suicide,Kern,2017-2019,Sex,Female,67,1378320,4.86098,5.03162,0.624367
Suicide,Stanislaus,2017-2019,Sex,Female,40,845634,4.73018,4.75558,0.764899
Suicide,Mendocino,2017-2019,Sex,Female,13,134010,9.70077,8.15149,2.48251
Suicide,Placer,2017-2019,Sex,Female,41,593685,6.90602,6.23023,1.02253
Suicide,Tuolumne,2017-2019,Sex,Female,12,77979,15.3888,14.9108,4.85432
Suicide,Santa Clara,2017-2019,Sex,Female,100,2911870,3.43422,3.29543,0.335011
Suicide,Butte,2017-2019,Sex,Female,27,349772,7.71931,6.94112,1.43371
Suicide,Yolo,2017-2019,Sex,Female,13,330958,3.92799,3.8825,1.10513
Suicide,San Joaquin,2017-2019,Sex,Female,42,1127580,3.7248,3.68885,0.580256
Suicide,San Mateo,2017-2019,Sex,Female,54,1170090,4.61504,4.21325,0.600918
Suicide,Shasta,2017-2019,Sex,Female,31,280018,11.0707,10.9345,2.12103
Suicide,Orange,2017-2019,Sex,Female,258,4866690,5.30135,4.90507,0.313547
Suicide,San Luis Obispo,2017-2019,Sex,Female,37,410099,9.02221,7.76614,1.37594
Suicide,Monterey,2017-2019,Sex,Female,22,639635,3.43946,3.41215,0.739877
Suicide,Tulare,2017-2019,Sex,Female,22,726477,3.02831,3.01716,0.650582
Suicide,Alameda,2017-2019,Sex,Female,104,2531440,4.10834,3.92238,0.391327
Suicide,Los Angeles,2017-2019,Sex,Female,565,15676800,3.60404,3.42823,0.14678
Suicide,Kings,2017-2019,Sex,Female,12,212745,5.64056,5.83607,1.70203
Suicide,Riverside,2017-2019,Sex,Female,205,3636450,5.63737,5.45672,0.388054
Suicide,San Bernardino,2017-2019,Sex,Female,147,3285480,4.47423,4.3702,0.366572
Suicide,Merced,2017-2019,Sex,Female,17,417861,4.06834,4.55376,1.12314
Suicide,Santa Cruz,2017-2019,Sex,Female,37,417266,8.86725,7.40629,1.27656
Suicide,CALIFORNIA,2017-2019,Sex,Female,2862,60212500,4.75317,4.51742,0.086238
Suicide,Marin,2017-2019,Sex,Female,35,398610,8.78051,8.0281,1.4829
Suicide,Tulare,2017-2019,Sex,Male,100,729951,13.6995,14.9317,1.5196
Suicide,Nevada,2017-2019,Sex,Male,42,148823,28.2214,22.0901,3.77797
Suicide,Ventura,2017-2019,Sex,Male,223,1291180,17.271,16.6033,1.13531
Suicide,Merced,2017-2019,Sex,Male,48,423680,11.3293,12.6448,1.85729
Suicide,Los Angeles,2017-2019,Sex,Male,2104,15306600,13.7457,13.364,0.295269
Suicide,Santa Cruz,2017-2019,Sex,Male,91,417448,21.7991,20.5268,2.23018
Suicide,Monterey,2017-2019,Sex,Male,100,677920,14.751,14.8595,1.51373
Suicide,San Luis Obispo,2017-2019,Sex,Male,119,428417,27.7767,25.0994,2.38628
Suicide,San Mateo,2017-2019,Sex,Male,140,1132040,12.367,11.468,0.991223
Suicide,Butte,2017-2019,Sex,Male,112,348522,32.1357,30.2332,2.99383
Suicide,Kern,2017-2019,Sex,Male,287,1472130,19.4955,20.702,1.25154
Suicide,Tuolumne,2017-2019,Sex,Male,27,88171,30.6223,25.4466,5.3192
Suicide,Sonoma,2017-2019,Sex,Male,164,760349,21.569,20.0266,1.61477
Suicide,Fresno,2017-2019,Sex,Male,265,1537550,17.2352,18.0508,1.13202
Suicide,Shasta,2017-2019,Sex,Male,123,272673,45.109,42.917,4.06102
Suicide,Placer,2017-2019,Sex,Male,119,566470,21.0073,18.705,1.77262
Suicide,El Dorado,2017-2019,Sex,Male,73,281818,25.9032,25.4899,3.15211
Suicide,Marin,2017-2019,Sex,Male,91,379963,23.9497,21.6775,2.40892
Suicide,CALIFORNIA,2017-2019,Sex,Male,10236,59585600,17.1786,16.7418,0.16792
Suicide,Alameda,2017-2019,Sex,Male,364,2417950,15.0541,14.4593,0.770466
Suicide,Mendocino,2017-2019,Sex,Male,43,135024,31.8462,29.9845,4.76923
Suicide,Riverside,2017-2019,Sex,Male,687,3605410,19.0547,18.8169,0.728649
Suicide,Yolo,2017-2019,Sex,Male,50,314670,15.8897,16.6002,2.40907
Suicide,Orange,2017-2019,Sex,Male,775,4762780,16.272,15.4137,0.563069
Suicide,Humboldt,2017-2019,Sex,Male,76,209201,36.3287,33.631100000000004,3.97249
Suicide,Sacramento,2017-2019,Sex,Male,491,2241960,21.9005,21.6106,0.992286
Suicide,Kings,2017-2019,Sex,Male,58,273354,21.2179,21.6944,2.95376
Suicide,Santa Barbara,2017-2019,Sex,Male,120,676811,17.7302,17.3314,1.61189
Suicide,Stanislaus,2017-2019,Sex,Male,150,832138,18.0259,18.5993,1.54792
Suicide,San Bernardino,2017-2019,Sex,Male,540,3253970,16.5951,17.3124,0.765142
Suicide,Solano,2017-2019,Sex,Male,140,666466,21.0063,19.9249,1.72823
Suicide,San Francisco,2017-2019,Sex,Male,190,1325040,14.3392,12.7157,0.958507
Suicide,San Joaquin,2017-2019,Sex,Male,202,1120760,18.0235,18.2741,1.31202
Suicide,San Diego,2017-2019,Sex,Male,1004,5019020,20.0039,19.6264,0.628083
Suicide,Santa Clara,2017-2019,Sex,Male,361,2905460,12.4249,11.9927,0.640233
Suicide,Contra Costa,2017-2019,Sex,Male,264,1671920,15.7902,15.5928,0.98356
Suicide,Santa Cruz,2017-2019,Sex,Total,128,834714,15.3346,13.9093,1.27928
Suicide,San Mateo,2017-2019,Sex,Total,194,2302130,8.42697,7.68296,0.569815
Suicide,CALIFORNIA,2017-2019,Sex,Total,13098,119798000,10.9334,10.4674,0.0929079
Suicide,Amador,2017-2019,Sex,Total,37,114802,32.2294,26.978,4.84397
Suicide,Sonoma,2017-2019,Sex,Total,228,1543170,14.7748,13.5285,0.934529
Suicide,Stanislaus,2017-2019,Sex,Total,190,1677770,11.3245,11.4055,0.841306
Suicide,Lassen,2017-2019,Sex,Total,22,107684,20.4301,17.958,3.93154
Suicide,Imperial,2017-2019,Sex,Total,37,606418,6.1014,6.15635,1.02713
Suicide,San Francisco,2017-2019,Sex,Total,265,2622680,10.1042,8.79691,0.563192
Suicide,Siskiyou,2017-2019,Sex,Total,26,137642,18.8896,18.2962,4.10725
Suicide,San Bernardino,2017-2019,Sex,Total,687,6539450,10.5055,10.6304,0.413418
Suicide,Sacramento,2017-2019,Sex,Total,627,4566080,13.7317,13.267,0.538838
Suicide,Kern,2017-2019,Sex,Total,354,2850460,12.4191,13.0111,0.702328
Suicide,Glenn,2017-2019,Sex,Total,19,89763,21.1669,17.5642,4.09086
